
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending June 19, 2010 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2010
Legionellosis cummulative for 2009
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2010
Lyme disease cummulative for 2009
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2010
Malaria cummulative for 2009

tab delimited data:
test
UNITED STATES	38	57	174	870	931	193	345	2,345	5,586	9,911	16	24	87	447	517						
NEW ENGLAND	1	2	18	24	41	10	105	857	1,058	3,801	-	1	4	7	24						
Conn.	1	1	5	12	12	-	31	295	469	1,436	-	0	3	1	1						
Maine	-	0	3	3	-	-	14	76	164	90	-	0	1	3	1						
Mass.	-	0	9	-	26	-	33	401	-	1,639	-	0	3	-	16						
N.H.	-	0	3	2	1	1	19	95	356	513	-	0	1	1	2						
R.I.	-	0	4	5	1	-	1	29	10	43	-	0	1	1	2						
Vt.	-	0	1	2	1	9	4	45	59	80	-	0	1	1	2						
MID. ATLANTIC	8	16	73	199	270	107	161	999	2,905	3,821	2	7	17	129	149						
N.J.	-	1	14	3	63	-	37	430	699	1,745	-	1	5	1	42						
N.Y. (Upstate)	7	5	29	69	71	79	56	577	743	770	1	1	4	30	20						
N.Y. City	-	3	19	39	49	-	8	58	3	286	-	3	12	73	67						
Pa.	1	6	25	88	87	28	68	475	1,460	1,020	1	1	4	25	20						
E.N. CENTRAL	4	10	41	148	169	3	26	258	425	748	2	2	12	46	65						
Ill.	-	1	11	8	23	-	0	12	6	41	-	1	7	19	27						
Ind.	-	1	5	12	20	-	1	6	10	25	-	0	4	2	9						
Mich.	-	2	13	27	30	-	1	9	9	11	-	0	3	6	11						
Ohio	4	5	17	85	73	1	1	5	7	8	2	0	6	17	14						
Wis.	-	1	6	16	23	2	24	239	393	663	-	0	2	2	4						
W.N. CENTRAL	2	2	19	44	33	-	3	1,395	20	83	-	1	11	22	25						
Iowa	-	0	3	3	10	-	0	14	11	44	-	0	1	6	5						
Kans.	-	0	1	3	3	-	0	2	4	11	-	0	1	3	2						
Minn.	-	0	16	15	2	-	0	1,380	-	26	-	0	11	3	10						
Mo.	1	1	5	14	12	-	0	1	2	1	-	0	1	3	5						
Nebr.	-	0	2	4	5	-	0	1	3	-	-	0	2	7	2						
N. Dak.	1	0	1	3	1	-	0	15	-	-	-	0	1	-	-						
S. Dak.	-	0	1	2	-	-	0	0	-	1	-	0	0	-	1						
S. ATLANTIC	12	11	24	197	191	63	60	258	1,016	1,337	6	6	15	118	154						
Del.	-	0	5	5	3	-	12	65	233	319	-	0	1	2	1						
D.C.	-	0	5	12	11	-	0	7	6	23	-	0	3	6	5						
Fla.	6	4	10	75	65	2	2	11	25	14	3	2	7	50	39						
Ga.	-	1	4	22	25	-	0	6	3	21	-	0	6	2	32						
Md.	3	3	12	43	42	28	25	134	451	654	2	1	13	24	40						
N.C.	-	0	5	2	26	-	0	6	12	51	-	0	3	5	15						
S.C.	-	0	2	4	3	1	1	3	16	16	-	0	1	3	1						
Va.	3	1	6	29	16	32	14	79	255	206	1	1	5	26	20						
W. Va.	-	0	3	5	-	-	0	33	15	33	-	0	2	-	1						
E.S. CENTRAL	-	2	12	45	49	1	1	4	19	9	-	0	4	11	15						
Ala.	-	0	2	4	8	-	0	1	-	1	-	0	3	2	3						
Ky.	-	0	3	10	20	-	0	1	1	1	-	0	3	3	5						
Miss.	-	0	2	2	2	-	0	0	-	-	-	0	1	-	-						
Tenn.	-	1	9	29	19	1	1	4	18	7	-	0	1	6	7						
W.S. CENTRAL	1	2	14	37	49	3	3	44	31	41	-	1	31	47	15						
Ark.	-	0	1	6	3	-	0	0	-	-	-	0	1	1	1						
La.	-	0	3	1	5	-	0	0	-	-	-	0	1	-	3						
Okla.	1	0	4	6	3	-	0	2	-	-	-	0	1	3	-						
Tex.	-	1	10	24	38	3	3	42	31	41	-	1	30	43	11						
MOUNTAIN	4	3	8	51	52	-	0	4	6	19	1	1	6	17	14						
Ariz.	4	1	4	23	22	-	0	1	1	1	-	0	2	8	1						
Colo.	-	0	4	2	5	-	0	1	1	-	1	0	3	3	9						
Idaho	-	0	2	-	1	-	0	3	2	6	-	0	1	-	1						
Mont.	-	0	1	2	4	-	0	1	-	1	-	0	3	1	1						
Nev.	-	0	2	14	6	-	0	2	-	6	-	0	1	2	-						
N. Mex.	-	0	2	2	1	-	0	1	1	-	-	0	0	-	-						
Utah	-	0	4	7	12	-	0	1	1	5	-	0	1	3	2						
Wyo.	-	0	2	1	1	-	0	1	-	-	-	0	0	-	-						
PACIFIC	6	4	19	125	77	6	4	10	106	52	5	2	19	50	56						
Alaska	-	0	0	-	1	-	0	1	1	3	-	0	1	2	2						
Calif.	4	3	19	113	59	4	3	9	73	29	1	2	13	33	42						
Hawaii	-	0	0	-	1	N	0	0	N	N	-	0	0	-	1						
Oreg.	1	0	3	4	6	-	1	4	29	17	-	0	1	4	6						
Wash.	1	0	4	8	10	2	0	3	3	3	4	0	5	11	5						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	-	N	0	0	N	N	-	0	2	1	1						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


