
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 29, 2009 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	108	267	1,697	8,479	5,727	43	68	138	2,339	2,790	4	34	179	950	1,494						
NEW ENGLAND	-	15	29	385	657	4	8	14	214	260	1	0	2	8	4						
Conn.	-	1	4	26	39	-	3	10	93	125	-	0	0	-	-						
Maine	-	1	10	64	23	-	1	5	34	34	-	0	2	4	1						
Mass.	-	8	24	224	513	-	0	0	-	-	-	0	1	3	1						
N.H.	-	1	7	52	21	1	0	7	24	26	-	0	0	-	1						
R.I.	-	0	5	11	53	-	0	3	27	24	-	0	2	-	1						
Vt.	-	0	2	8	8	3	1	4	36	51	1	0	0	1	-						
MID. ATLANTIC	18	24	64	731	671	18	14	27	408	605	-	1	29	48	98						
N.J.	-	4	12	120	139	-	0	0	-	-	-	0	3	-	67						
N.Y. (Upstate)	9	5	41	134	249	18	8	20	290	323	-	0	29	9	12						
N.Y. City	-	0	21	52	49	-	0	2	-	12	-	0	4	21	9						
Pa.	9	12	33	425	234	-	5	17	118	270	-	0	2	18	10						
E.N. CENTRAL	21	52	238	1,731	947	6	2	19	163	166	-	1	8	55	110						
Ill.	-	12	45	265	179	-	1	9	62	71	-	1	6	33	80						
Ind.	-	5	158	168	31	1	0	6	17	4	-	0	3	4	5						
Mich.	10	11	26	443	146	-	1	9	49	54	-	0	2	5	3						
Ohio	11	20	57	761	506	5	0	7	35	37	-	0	3	13	22						
Wis.	-	3	11	94	85	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	12	34	872	1,207	473	5	5	17	179	195	2	4	21	191	332						
Iowa	-	6	21	122	71	-	0	5	9	14	-	0	2	4	7						
Kans.	-	4	12	132	38	-	1	6	56	48	-	0	1	2	-						
Minn.	-	0	808	165	144	-	0	11	39	34	-	0	1	2	-						
Mo.	10	20	51	653	150	5	1	7	44	40	2	4	20	173	307						
Nebr.	2	4	32	104	50	-	0	2	-	27	-	0	2	10	15						
N. Dak.	-	0	24	17	1	-	0	9	4	17	-	0	1	-	-						
S. Dak.	-	0	10	14	19	-	0	4	27	15	-	0	0	-	3						
S. ATLANTIC	20	27	71	1,037	539	3	25	111	1,034	1,181	-	14	50	361	476						
Del.	-	0	3	9	8	-	0	0	-	-	-	0	3	13	26						
D.C.	-	0	2	2	2	-	0	0	-	-	-	0	0	-	6						
Fla.	16	8	32	373	153	-	0	95	120	138	-	0	2	5	8						
Ga.	-	3	11	106	60	-	1	71	262	261	-	0	6	31	62						
Md.	-	3	10	73	69	-	6	14	218	303	-	1	7	27	59						
N.C.	-	0	65	204	79	N	2	4	N	N	-	9	36	225	188						
S.C.	-	3	17	149	77	-	0	0	-	-	-	0	9	15	26						
Va.	-	3	24	100	85	-	10	23	353	416	-	2	9	42	94						
W. Va.	4	0	5	21	6	3	2	6	81	63	-	0	1	3	7						
E.S. CENTRAL	1	14	33	523	209	-	2	7	68	125	-	4	19	165	221						
Ala.	-	4	19	198	27	-	0	0	-	-	-	1	6	38	55						
Ky.	-	5	15	157	55	-	1	4	34	29	-	0	1	1	1						
Miss.	1	1	4	40	75	-	0	2	-	2	-	0	1	7	8						
Tenn.	-	3	14	128	52	-	1	4	34	94	-	3	15	119	157						
W.S. CENTRAL	16	56	389	1,726	888	1	0	13	45	74	-	1	161	101	221						
Ark.	-	4	38	155	56	-	0	5	23	41	-	0	61	44	44						
La.	1	2	8	89	59	-	0	0	-	-	-	0	1	2	5						
Okla.	15	0	45	36	30	1	0	13	21	31	-	0	98	44	142						
Tex.	-	44	304	1,446	743	-	0	1	1	2	-	0	6	11	30						
MOUNTAIN	11	17	31	566	568	-	2	9	57	55	1	1	3	19	29						
Ariz.	2	4	10	144	156	N	0	0	N	N	-	0	2	4	8						
Colo.	7	5	12	193	103	-	0	0	-	-	-	0	0	-	1						
Idaho	2	1	5	51	22	-	0	2	-	7	1	0	0	1	1						
Mont.	-	0	4	12	70	-	0	4	16	7	-	0	2	8	3						
Nev.	-	0	3	9	23	-	0	5	4	4	-	0	1	1	2						
N. Mex.	-	1	10	36	32	-	0	2	16	22	-	0	1	1	3						
Utah	-	3	19	113	151	-	0	6	4	4	-	0	1	1	4						
Wyo.	-	0	5	8	11	-	0	4	17	11	-	0	2	3	7						
PACIFIC	9	19	98	573	775	6	5	13	171	129	-	0	1	2	3						
Alaska	-	3	21	56	103	-	0	4	19	12	N	0	0	N	N						
Calif.	-	6	19	143	351	6	4	12	142	110	-	0	1	2	-						
Hawaii	-	0	3	19	8	-	0	0	-	-	N	0	0	N	N						
Oreg.	3	3	16	168	117	-	0	2	10	7	-	0	0	-	3						
Wash.	6	6	76	187	196	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	1	1	3	27	42	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


