
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 2, 1999 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1998
H. influenzae, Invasive cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1997
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1998
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1998
Measles (Rubeola), Total cummulative for 1998
Measles (Rubeola), Total cummulative for 1997

tab delimited data:
test
UNITED STATES	1,023	1,091	22,028	28,305	8,651	9,720	-	63	-	26	89	135									
NEW ENGLAND	69	64	272	640	187	183	-	1	-	2	3	19									
Maine	5	5	20	62	5	6	-	-	-	-	-	1									
N.H.	9	12	15	34	20	17	U	-	U	-	-	1									
Vt.	9	3	16	15	6	11	-	-	-	1	1	-									
Mass.	38	39	106	254	60	77	-	1	-	1	2	16									
R.I.	6	3	17	129	68	16	-	-	-	-	-	-									
Conn.	2	2	98	146	28	56	-	-	-	-	-	1									
MID. ATLANTIC	150	181	1,450	2,106	1,088	1,402	-	9	-	6	15	27									
Upstate N.Y.	68	69	361	395	288	363	-	2	-	1	3	5									
N.Y. City	27	42	368	901	271	456	-	-	-	-	-	11									
N.J.	48	50	333	312	192	245	-	7	-	1	8	3									
Pa.	7	20	388	498	337	338	-	-	-	4	4	8									
E.N. CENTRAL	162	167	3,762	3,067	1,582	1,492	-	13	-	3	16	10									
Ohio	48	86	398	327	77	93	-	-	-	1	1	-									
Ind.	42	19	339	323	774	97	-	2	-	1	3	-									
Ill.	57	42	711	868	194	284	-	1	-	-	1	7									
Mich.	8	19	2,141	1,362	483	455	-	9	-	1	10	2									
Wis.	7	1	173	187	54	563	-	1	-	-	1	1									
W.N. CENTRAL	93	58	1,319	2,166	417	484	-	1	-	-	1	17									
Minn.	66	44	131	197	49	43	-	-	-	-	-	8									
Iowa	5	6	399	468	57	42	-	1	-	-	1	-									
Mo.	13	5	598	1,114	254	341	-	-	-	-	-	1									
N. Dak.	1	-	4	11	4	5	-	-	-	-	-	-									
S. Dak.	1	2	40	24	3	1	-	-	-	-	-	8									
Nebr.	1	1	41	95	23	22	-	-	-	-	-	-									
Kans.	6	-	106	257	27	30	U	-	U	-	-	-									
S. ATLANTIC	200	174	2,034	2,273	1,254	1,508	-	3	-	5	8	16									
Del.	1	-	6	30	4	7	-	-	-	1	1	-									
Md.	57	57	343	183	165	165	-	-	-	1	1	2									
D.C.	-	-	64	36	19	30	-	-	-	-	-	1									
Va.	19	14	218	229	102	127	-	-	-	2	2	1									
W. Va.	5	4	7	12	11	16	-	-	-	-	-	-									
N.C.	24	21	128	209	244	265	-	-	-	-	-	2									
S.C.	3	4	47	107	54	97	-	-	-	-	-	1									
Ga.	53	39	675	655	198	148	-	1	-	1	2	1									
Fla.	38	35	546	812	457	653	-	2	-	-	2	8									
E.S. CENTRAL	60	57	379	640	397	708	-	-	-	2	2	1									
Ky.	8	8	26	77	46	41	-	-	-	-	-	-									
Tenn.	34	32	226	401	272	445	-	-	-	1	1	-									
Ala.	16	15	84	84	77	79	-	-	-	1	1	1									
Miss.	2	2	43	78	2	143	-	-	-	-	-	-									
W.S. CENTRAL	60	48	4,086	5,590	1,207	1,263	-	1	-	-	1	8									
Ark.	-	2	90	210	97	87	-	-	-	-	-	-									
La.	25	12	145	233	182	167	-	1	-	-	1	-									
Okla.	32	31	638	1,417	126	51	-	-	-	-	-	1									
Tex.	3	3	3,213	3,730	802	958	-	-	-	-	-	7									
MOUNTAIN	119	90	3,197	4,237	813	853	-	2	-	3	5	8									
Mont.	-	1	95	70	5	12	-	-	-	-	-	-									
Idaho	2	1	235	143	49	54	-	-	-	-	-	-									
Wyo.	1	4	36	34	8	24	U	-	U	-	-	-									
Colo.	20	23	351	399	108	146	-	-	-	-	-	-									
N. Mex.	9	9	153	346	316	256	-	-	-	-	-	-									
Ariz.	61	32	1,917	2,277	179	195	-	2	-	3	5	5									
Utah	7	3	196	540	66	89	-	-	-	-	-	1									
Nev.	19	17	214	428	82	77	-	-	-	-	-	2									
PACIFIC	110	252	5,529	7,586	1,706	1,827	-	33	-	5	38	29									
Wash.	10	6	954	680	122	83	-	-	-	1	1	2									
Oreg.	40	38	370	376	127	119	-	-	-	-	-	-									
Calif.	51	192	4,148	6,350	1,436	1,599	-	5	-	3	8	23									
Alaska	1	8	17	34	12	15	-	28	-	1	29	-									
Hawaii	8	8	40	146	9	11	-	-	-	-	-	4									
Guam	-	-	-	-	2	3	U	-	U	-	-	-									
P.R.	2	-	57	270	359	790	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	6	3	1	53	47	U	-	U	-	-	1									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


