
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 5, 2006 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	4	20	83	681	821	4	13	56	444	496	146	289	2,876	7,399	12,666						
NEW ENGLAND	2	1	3	33	54	2	0	2	25	19	3	29	83	740	752						
Conn.	1	0	2	9	11	1	0	2	3	1	-	1	5	28	43						
Maine	-	0	1	3	2	-	0	1	3	2	1	1	5	25	22						
Mass.	1	0	2	14	26	1	0	2	14	5	-	22	43	506	568						
N.H.	-	0	2	5	9	-	0	2	5	9	-	2	36	98	38						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	12						
Vt.	-	0	1	2	4	-	0	0	-	2	2	1	14	83	69						
MID. ATLANTIC	-	2	13	84	103	-	2	11	57	79	35	30	137	976	801						
N.J.	-	0	2	10	26	-	0	2	10	26	-	4	13	131	113						
N.Y. (Upstate)	-	0	7	28	30	-	0	5	5	11	27	12	123	392	302						
N.Y. City	-	0	3	11	14	-	0	3	11	14	-	1	8	42	56						
Pa.	-	1	5	35	33	-	1	5	31	28	8	11	26	411	330						
E.N. CENTRAL	1	3	11	81	101	1	2	6	58	85	24	50	133	1,061	2,287						
Ill.	-	0	4	17	24	-	0	4	17	24	-	11	35	225	535						
Ind.	-	0	5	15	14	-	0	2	6	7	5	4	75	135	183						
Mich.	-	1	3	17	18	-	0	3	9	11	4	7	23	238	138						
Ohio	1	1	5	30	28	1	0	4	24	26	15	14	30	354	751						
Wis.	-	0	2	2	17	-	0	2	2	17	-	7	41	109	680						
W.N. CENTRAL	-	1	4	40	54	-	0	3	14	24	11	41	552	741	1,796						
Iowa	-	0	2	10	12	-	0	1	3	1	-	12	63	160	443						
Kans.	-	0	1	1	9	-	0	1	1	9	7	11	28	193	170						
Minn.	-	0	2	10	9	-	0	1	3	3	-	0	485	112	530						
Mo.	-	0	2	12	18	-	0	1	3	8	-	8	42	186	266						
Nebr.	-	0	2	5	4	-	0	1	3	3	1	4	10	65	177						
N. Dak.	-	0	1	1	-	-	0	1	1	-	3	0	26	16	77						
S. Dak.	-	0	1	1	2	-	0	0	-	-	-	0	7	9	133						
S. ATLANTIC	-	3	14	122	154	-	1	7	51	63	33	21	46	592	888						
Del.	-	0	1	4	2	-	0	1	4	2	-	0	1	3	14						
D.C.	-	0	1	-	5	-	0	1	-	4	-	0	3	3	4						
Fla.	-	1	6	48	59	-	1	5	19	19	6	4	14	128	113						
Ga.	-	0	3	9	14	-	0	3	9	14	-	0	3	8	33						
Md.	-	0	2	7	14	-	0	1	1	1	3	3	9	81	134						
N.C.	-	0	11	22	22	-	0	3	6	5	22	0	21	131	64						
S.C.	-	0	2	14	13	-	0	1	6	8	1	4	22	89	256						
Va.	-	0	4	14	20	-	0	3	6	8	1	2	27	126	238						
W. Va.	-	0	2	4	5	-	0	0	-	2	-	0	9	23	32						
E.S. CENTRAL	-	1	2	20	25	-	0	2	15	16	3	6	11	159	254						
Ala.	-	0	1	4	4	-	0	1	4	3	-	1	4	46	51						
Ky.	-	0	1	-	-	-	0	1	-	-	-	0	5	-	-						
Miss.	-	0	1	1	4	-	0	1	1	4	-	1	4	22	41						
Tenn.	-	0	2	15	17	-	0	2	10	9	3	2	10	91	162						
W.S. CENTRAL	-	1	23	41	85	-	0	6	16	20	-	21	360	377	1,336						
Ark.	-	0	3	7	11	-	0	2	5	3	-	2	21	45	185						
La.	-	0	1	2	26	-	0	1	1	4	-	0	3	3	37						
Okla.	-	0	4	8	13	-	0	0	-	2	-	0	124	18	-						
Tex.	-	1	16	24	35	-	0	4	10	11	-	18	215	311	1,114						
MOUNTAIN	-	1	5	41	66	-	0	4	19	17	26	64	230	1,769	2,574						
Ariz.	-	0	3	13	29	-	0	3	13	9	-	13	177	353	678						
Colo.	-	0	2	14	14	-	0	1	2	-	17	22	40	553	825						
Idaho	-	0	2	1	3	-	0	2	1	3	2	2	13	50	133						
Mont.	-	0	1	3	-	-	0	1	1	-	-	2	14	80	476						
Nev.	-	0	2	2	7	-	0	1	-	1	-	0	9	38	36						
N. Mex.	-	0	1	2	3	-	0	1	-	2	-	2	6	50	133						
Utah	-	0	1	4	10	-	0	0	-	2	7	16	39	596	264						
Wyo.	-	0	2	2	-	-	0	2	2	-	-	1	8	49	29						
PACIFIC	1	5	29	219	179	1	5	25	189	173	11	51	1,334	984	1,978						
Alaska	-	0	1	2	1	-	0	1	2	1	2	2	15	42	31						
Calif.	1	3	14	136	117	1	3	14	136	117	-	30	1,136	589	822						
Hawaii	-	0	1	5	10	-	0	1	5	5	-	2	6	42	114						
Oreg.	-	1	7	51	32	-	1	4	35	32	-	3	14	79	549						
Wash.	-	0	25	25	19	-	0	11	11	18	9	9	195	232	462						
Amer. Samoa	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	1	-	0	0	-	1	-	0	0	-	2						
P.R.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


