
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 1, 2002 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	115	124	7	13	3,550	3,761	2,581	2,799	1,281	1,885											
NEW ENGLAND	5	9	-	-	159	195	85	58	15	23											
Maine	-	-	-	-	6	5	3	5	-	-											
N.H.	-	-	-	-	9	4	8	9	-	-											
Vt.	-	-	-	-	-	5	2	3	8	5											
Mass.	3	7	-	-	74	66	45	11	7	18											
R.I.	-	-	-	-	20	8	14	9	-	-											
Conn.	2	2	-	-	50	107	13	21	-	-											
MID. ATLANTIC	19	14	1	1	445	503	601	557	592	617											
Upstate N.Y.	7	4	-	1	85	105	58	52	26	14											
N.Y. City	6	4	-	-	193	183	350	269	-	-											
N.J.	4	2	-	-	51	131	111	109	558	573											
Pa.	2	4	1	-	116	84	82	127	8	30											
E.N. CENTRAL	11	22	-	1	463	472	351	285	50	97											
Ohio	5	5	-	-	152	106	44	54	5	5											
Ind.	5	4	-	1	24	37	9	14	-	1											
Ill.	-	8	-	-	129	141	31	23	7	8											
Mich.	-	-	-	-	106	150	267	191	38	83											
Wis.	1	5	-	-	52	38	-	3	-	-											
W.N. CENTRAL	2	1	2	2	155	159	94	92	369	541											
Minn.	2	1	1	-	23	12	5	9	-	1											
Iowa	-	-	-	-	40	17	10	8	1	-											
Mo.	-	-	1	2	34	31	56	54	362	536											
N. Dak.	-	-	-	-	1	-	1	-	-	-											
S. Dak.	-	-	-	-	3	1	-	1	-	-											
Nebr.	-	-	-	-	5	21	14	11	6	1											
Kans.	-	-	-	-	49	77	8	9	-	3											
S. ATLANTIC	29	26	-	4	1,096	644	663	504	65	25											
Del.	-	-	-	-	8	4	5	9	3	1											
Md.	1	4	-	-	129	95	59	58	9	3											
D.C.	-	-	-	-	40	20	8	4	-	-											
Va.	2	4	-	-	39	57	91	59	1	-											
W. Va.	-	-	-	-	10	3	13	14	1	5											
N.C.	3	1	-	4	118	49	98	98	12	8											
S.C.	4	1	-	-	34	24	39	6	4	3											
Ga.	13	13	-	-	266	348	205	167	11	-											
Fla.	6	3	-	-	452	44	145	89	24	5											
E.S. CENTRAL	7	10	-	2	68	151	74	165	77	108											
Ky.	-	-	-	1	23	27	17	21	2	4											
Tenn.	5	5	-	-	-	63	-	61	16	27											
Ala.	2	4	-	1	21	50	30	44	2	2											
Miss.	-	1	-	-	24	11	27	39	57	75											
W.S. CENTRAL	6	4	-	-	48	451	169	381	12	390											
Ark.	-	-	-	-	21	27	51	46	1	4											
La.	1	-	-	-	11	49	12	55	11	92											
Okla.	5	4	-	-	15	71	1	44	-	3											
Tex.	-	-	-	-	1	304	105	236	-	291											
MOUNTAIN	22	10	3	1	290	316	204	208	36	27											
Mont.	-	-	-	-	7	5	3	1	-	-											
Idaho	-	-	-	-	19	27	3	7	-	1											
Wyo.	-	-	-	-	3	2	9	-	5	4											
Colo.	2	-	-	-	47	33	42	50	17	5											
N. Mex.	4	6	-	1	7	11	39	58	-	10											
Ariz.	11	4	2	-	156	172	71	62	3	4											
Utah	4	-	-	-	25	28	14	11	-	-											
Nev.	1	-	1	-	26	38	23	19	11	3											
PACIFIC	14	28	1	2	826	870	340	549	65	57											
Wash.	1	-	-	1	68	39	28	44	10	13											
Oreg.	4	5	-	-	41	56	65	67	10	10											
Calif.	6	21	1	1	709	754	241	425	45	34											
Alaska	1	1	-	-	7	12	3	3	-	-											
Hawaii	2	1	-	-	1	9	3	10	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	1	-	-	38	55	24	96	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	24	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


