
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending February 19, 2005 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis cummulative for 2005
Pertussis cummulative for 2004
Rabies, animal cummulative for 2005
Rabies, animal cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2005
Rocky Mountain Spotted Fever cummulative for 2004
Salmonellosis cummulative for 2005
Salmonellosis cummulative for 2004
Shigellosis cummulative for 2005
Shigellosis cummulative for 2004

tab delimited data:
test
UNITED STATES	1,957	1,103	352	729	67	67	2,565	3,310	915	1,484											
NEW ENGLAND	98	273	72	30	-	5	117	140	20	33											
Maine	4	-	5	1	N	N	4	6	-	-											
N.H.	-	4	2	1	-	-	8	5	1	2											
Vt.	29	12	-	4	-	-	11	4	1	-											
Mass.	65	248	54	14	-	5	68	96	16	24											
R.I.	-	-	-	-	-	-	-	4	-	-											
Conn.	-	9	11	10	-	-	26	25	2	7											
MID. ATLANTIC	244	302	29	68	-	5	256	442	92	154											
Upstate N.Y.	69	171	25	30	-	-	57	62	16	46											
N.Y. City	-	17	4	1	-	2	73	153	47	47											
N.J.	18	48	N	N	-	-	37	105	24	38											
Pa.	157	66	-	37	-	3	89	122	5	23											
E.N. CENTRAL	530	178	4	1	2	-	238	531	56	148											
Ohio	362	71	2	1	2	-	94	127	10	32											
Ind.	9	1	1	-	-	-	15	27	2	6											
Ill.	2	2	1	-	-	-	15	193	4	73											
Mich.	26	15	-	-	-	-	50	83	31	18											
Wis.	131	89	-	-	-	-	64	101	9	19											
W.N. CENTRAL	280	62	28	47	2	1	202	173	92	47											
Minn.	92	3	11	7	-	-	42	41	3	11											
Iowa	4	17	8	8	-	-	45	29	11	3											
Mo.	79	35	4	2	2	1	64	51	53	13											
N. Dak.	9	1	-	7	-	-	2	4	1	1											
S. Dak.	1	-	1	10	-	-	11	9	6	1											
Nebr.	41	-	-	-	-	-	17	13	14	2											
Kans.	54	6	4	13	-	-	21	26	4	16											
S. ATLANTIC	100	62	115	412	49	47	853	748	168	381											
Del.	-	-	-	1	-	-	-	4	-	1											
Md.	25	23	17	34	1	1	68	51	13	17											
D.C.	-	4	-	-	-	-	-	2	-	7											
Va.	14	10	36	43	-	-	62	73	8	11											
W. Va.	1	-	2	9	-	-	5	1	-	-											
N.C.	14	11	56	68	35	43	187	112	6	47											
S.C.	28	2	1	7	2	2	29	44	-	25											
Ga.	3	1	-	43	9	1	163	120	64	95											
Fla.	15	11	3	207	2	-	339	341	77	178											
E.S. CENTRAL	37	19	8	47	2	8	123	179	63	76											
Ky.	6	2	-	2	-	-	21	16	5	5											
Tenn.	12	11	-	36	2	2	43	49	32	33											
Ala.	15	2	8	5	-	1	52	73	22	24											
Miss.	4	4	-	4	-	5	7	41	4	14											
W.S. CENTRAL	11	6	67	105	-	-	181	310	167	328											
Ark.	1	3	6	4	-	-	34	23	10	7											
La.	1	2	-	-	-	-	39	38	7	31											
Okla.	-	1	9	7	-	-	30	30	58	45											
Tex.	9	-	52	94	-	-	78	219	92	245											
MOUNTAIN	494	97	25	12	10	-	185	255	71	125											
Mont.	152	4	-	-	-	-	7	9	-	2											
Idaho	24	13	-	-	-	-	10	28	-	-											
Wyo.	5	2	1	-	-	-	6	2	-	1											
Colo.	230	55	-	-	-	-	49	62	10	27											
N. Mex.	10	11	-	-	-	-	11	23	7	24											
Ariz.	43	4	24	12	8	-	77	96	39	51											
Utah	27	7	-	-	2	-	9	20	4	8											
Nev.	3	1	-	-	-	-	16	15	11	12											
PACIFIC	163	104	4	7	2	1	410	532	186	192											
Wash.	35	30	-	-	-	-	32	31	7	7											
Oreg.	101	25	-	-	-	-	16	45	9	10											
Calif.	18	47	4	7	2	1	320	402	165	165											
Alaska	1	1	-	-	-	-	9	16	1	1											
Hawaii	8	1	-	-	-	-	33	38	4	9											
Guam	-	-	-	-	-	-	-	4	-	7											
P.R.	-	-	11	10	N	N	4	22	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


