
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 21, 2006 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	3	46	154	6	63	85	261	445	307	436	51	77	149	155	249						
NEW ENGLAND	-	4	14	-	4	-	5	15	5	10	-	3	8	4	10						
Conn.	-	1	4	-	-	-	1	4	1	-	U	0	0	U	U						
Maine	-	0	5	-	-	-	0	1	-	-	-	0	2	1	1						
Mass.	-	2	8	-	4	-	3	9	4	9	-	2	6	3	7						
N.H.	-	0	2	-	-	-	0	4	-	1	-	0	1	-	1						
R.I.	-	0	2	-	-	-	0	3	-	-	-	0	3	-	-						
Vt.	-	0	2	-	-	-	0	4	-	-	-	0	2	-	1						
MID. ATLANTIC	-	6	24	-	6	4	22	65	10	56	9	16	38	28	58						
N.J.	-	1	6	-	-	-	5	14	-	11	-	3	9	-	16						
N.Y. (Upstate)	-	3	13	-	1	4	5	24	6	4	5	4	16	10	16						
N.Y. City	-	0	2	-	1	-	7	22	2	37	-	3	9	3	10						
Pa.	-	2	8	-	4	-	2	48	2	4	4	5	12	15	16						
E.N. CENTRAL	-	7	28	1	16	2	17	78	9	38	10	15	41	37	50						
Ill.	-	1	6	-	2	-	5	21	-	11	-	3	10	1	13						
Ind.	-	1	7	-	-	-	1	56	-	-	-	1	9	-	1						
Mich.	-	1	8	1	5	1	4	14	3	18	4	6	15	16	22						
Ohio	-	2	14	-	6	1	2	11	5	6	6	4	14	20	9						
Wis.	-	2	15	-	3	-	3	9	1	3	-	1	8	-	5						
W.N. CENTRAL	-	7	38	-	8	17	35	64	66	36	5	4	19	10	12						
Iowa	-	1	10	-	3	-	1	9	-	6	N	0	0	N	N						
Kans.	-	1	4	-	-	1	4	20	4	1	4	0	4	8	-						
Minn.	-	2	23	-	-	3	2	6	4	1	-	1	15	-	-						
Mo.	-	2	7	-	3	13	22	45	57	17	1	1	6	2	5						
Nebr.	-	1	4	-	1	-	1	10	-	10	-	0	2	-	3						
N. Dak.	-	0	2	-	-	-	0	2	-	1	-	0	3	-	1						
S. Dak.	-	0	5	-	1	-	1	17	1	-	-	0	2	-	3						
S. ATLANTIC	2	7	37	2	13	29	43	119	90	61	15	17	31	45	48						
Del.	-	0	2	-	-	-	0	2	-	1	-	0	2	-	-						
D.C.	-	0	1	-	-	-	0	2	-	-	-	0	1	-	-						
Fla.	2	1	31	2	3	13	20	66	47	31	8	5	12	20	14						
Ga.	-	0	6	-	2	4	10	32	19	20	1	3	9	6	10						
Md.	-	1	5	-	3	1	2	8	9	5	6	3	12	12	14						
N.C.	-	1	11	-	4	11	2	22	15	3	-	1	13	5	5						
S.C.	-	0	2	-	-	-	2	6	-	-	-	0	2	2	3						
Va.	-	1	9	-	1	-	2	9	-	1	-	2	6	-	2						
W. Va.	-	0	1	-	-	-	0	1	-	-	-	0	5	-	-						
E.S. CENTRAL	-	3	11	-	1	-	21	54	10	32	-	3	11	4	6						
Ala.	-	0	3	-	-	-	3	20	4	5	-	0	0	-	-						
Ky.	-	1	8	-	-	-	5	31	6	2	-	0	3	1	1						
Miss.	-	0	2	-	-	-	2	7	-	3	-	0	0	-	-						
Tenn.	-	1	4	-	1	-	7	45	-	22	-	2	8	3	5						
W.S. CENTRAL	-	1	7	-	3	3	57	119	32	49	7	4	15	7	7						
Ark.	-	0	2	-	1	1	1	3	2	4	1	0	4	1	-						
La.	-	0	2	-	1	-	2	11	-	9	-	0	2	-	-						
Okla.	-	0	3	-	-	2	11	41	4	7	6	2	13	6	3						
Tex.	-	0	2	-	1	-	41	110	26	29	-	2	9	-	4						
MOUNTAIN	1	5	15	3	4	1	17	46	10	31	4	12	25	17	47						
Ariz.	-	0	4	-	-	-	9	29	-	13	-	5	16	-	23						
Colo.	1	1	6	3	2	1	3	17	6	7	4	4	11	11	16						
Idaho	-	0	7	-	1	-	0	4	1	-	-	0	2	-	-						
Mont.	-	0	2	-	-	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	4	-	-	-	1	4	-	4	-	0	6	-	-						
N. Mex.	-	0	3	-	-	-	2	8	-	5	-	1	6	-	7						
Utah	-	1	7	-	-	-	1	4	2	2	-	2	6	6	-						
Wyo.	-	0	3	-	1	-	0	1	1	-	-	0	1	-	1						
PACIFIC	-	7	56	-	8	29	41	98	75	123	1	2	8	3	11						
Alaska	-	0	3	-	1	-	0	1	-	1	-	0	0	-	-						
Calif.	-	3	8	-	4	28	35	86	73	115	-	0	0	-	-						
Hawaii	-	0	4	-	1	1	1	4	2	2	1	2	8	3	11						
Oreg.	-	1	47	-	-	-	1	23	-	4	N	0	0	N	N						
Wash.	-	1	12	-	2	-	2	16	-	1	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	-	-	0	1	-	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


