
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 21, 2012 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	88	266	389	3,026	2,549	-	3	14	30	17	13	32	142	230	101						
NEW ENGLAND	-	4	22	29	55	-	0	1	-	-	-	0	1	3	3						
Conn.	-	1	4	9	11	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	1	5	-	0	0	-	-	-	0	1	1	-						
Mass.	-	2	20	19	37	-	0	0	-	-	-	0	1	-	2						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	3	-	-	-	0	0	-	-	-	0	1	2	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	6	42	88	772	173	-	0	2	6	-	-	1	7	17	4						
N.J.	1	12	47	406	34	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	2	8	41	145	33	-	0	1	1	-	-	0	3	3	1						
N.Y. City	-	11	29	188	77	-	0	0	-	-	-	0	3	4	2						
Pa.	3	2	12	33	29	-	0	2	5	-	-	0	3	10	1						
E.N. CENTRAL	10	16	42	296	176	-	0	2	1	-	-	2	10	11	11						
Ill.	-	4	16	27	58	-	0	1	-	-	-	1	4	8	8						
Ind.	-	1	6	5	24	-	0	1	1	-	-	0	5	1	1						
Mich.	1	4	11	58	41	-	0	1	-	-	-	0	1	-	-						
Ohio	9	8	27	206	53	-	0	2	-	-	-	0	2	2	2						
Wis.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
W.N. CENTRAL	4	7	21	65	112	-	0	4	1	-	3	4	24	30	14						
Iowa	-	0	3	5	5	-	0	0	-	-	-	0	2	1	1						
Kans.	-	2	8	28	22	-	0	0	-	-	-	0	0	-	-						
Minn.	-	1	6	-	14	-	0	0	-	-	-	0	0	-	-						
Mo.	4	2	14	28	67	-	0	2	1	-	3	4	22	29	13						
Nebr.	-	0	2	4	3	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	14	75	134	698	860	-	2	8	15	9	5	8	58	69	27						
Del.	-	0	2	1	-	-	0	0	-	-	-	0	4	5	3						
D.C.	-	0	5	1	7	-	0	0	-	1	-	0	1	-	-						
Fla.	-	49	98	408	579	-	0	1	-	2	-	0	2	8	1						
Ga.	8	13	26	157	132	-	1	8	13	3	-	0	0	-	-						
Md.	4	2	15	66	31	-	0	1	-	1	1	0	3	5	1						
N.C.	2	3	19	35	63	-	0	4	-	1	-	0	49	18	12						
S.C.	-	1	54	7	16	-	0	2	-	1	-	0	2	2	3						
Va.	-	2	7	22	28	-	0	1	2	-	4	4	14	31	7						
