
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending June 30, 2012 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	65	267	803	7,397	10,226	6	21	58	498	693	62	268	323	6,061	6,780						
NEW ENGLAND	2	12	27	336	514	-	1	4	23	30	1	8	23	215	204						
Conn.	-	6	13	161	228	-	0	2	8	6	-	0	13	19	30						
Maine	1	2	7	65	79	-	0	1	1	3	-	0	2	7	9						
Mass.	-	0	4	18	20	-	0	3	9	10	1	6	12	142	126						
N.H.	-	1	6	44	70	-	0	1	4	4	-	0	2	15	12						
R.I.	-	0	5	19	71	-	0	1	1	2	-	1	6	29	22						
Vt.	1	1	4	29	46	-	0	1	-	5	-	0	2	3	5						
MID. ATLANTIC	7	43	157	1,178	1,582	1	2	11	53	81	8	32	47	681	849						
N.J.	-	9	26	246	436	-	0	2	11	30	-	4	8	75	119						
N.Y. (Upstate)	6	18	108	539	698	1	1	10	29	30	5	4	12	106	85						
N.Y. City	1	13	23	393	448	-	0	3	13	21	2	16	22	308	466						
Pa.	N	0	0	N	N	N	0	0	N	N	1	7	17	192	179						
E.N. CENTRAL	7	61	101	1,620	2,017	-	3	10	101	115	-	30	62	594	932						
Ill.	N	0	0	N	N	-	0	0	-	-	-	13	54	231	421						
Ind.	-	12	33	323	492	-	1	2	13	22	-	3	9	90	97						
Mich.	-	13	25	306	434	-	0	3	21	24	-	4	13	99	152						
Ohio	5	23	46	723	789	-	1	6	48	55	-	7	15	147	230						
Wis.	2	9	26	268	302	-	0	2	19	14	-	1	5	27	32						
W.N. CENTRAL	1	12	58	271	388	1	1	3	17	29	-	3	13	34	163						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	4	12						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	-	10						
Minn.	-	9	26	185	298	-	0	3	11	25	-	2	8	25	70						
Mo.	N	0	0	N	N	-	0	0	-	-	-	0	8	-	65						
Nebr.	1	2	8	86	72	1	0	2	6	4	-	0	2	3	6						
N. Dak.	-	0	38	-	18	-	0	2	-	-	-	0	1	2	-						
S. Dak.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	22	59	193	1,666	2,461	3	4	21	121	176	35	68	98	1,578	1,675						
Del.	-	1	5	21	33	-	0	0	-	-	3	0	6	23	12						
D.C.	-	1	5	30	28	-	0	1	1	4	4	3	9	96	101						
Fla.	13	19	48	569	878	1	2	8	46	80	6	26	36	615	595						
Ga.	-	17	48	460	737	-	1	6	36	43	3	12	59	281	307						
Md.	8	8	22	200	356	1	1	5	18	24	5	8	15	181	222						
N.C.	N	0	0	N	N	N	0	0	N	N	13	7	21	175	215						
S.C.	1	6	16	220	304	1	0	3	12	20	-	4	11	101	108						
Va.	N	0	0	N	N	-	0	0	-	-	1	3	13	104	113						
W. Va.	-	3	83	166	125	-	0	8	8	5	-	0	2	2	2						
E.S. CENTRAL	7	19	50	542	731	-	2	5	32	50	10	15	32	351	385						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	8	75	118						
Ky.	2	4	9	120	143	-	0	1	4	13	2	2	9	59	56						
Miss.	N	0	0	N	N	-	0	0	-	-	8	3	21	97	70						
Tenn.	5	14	47	422	588	-	1	4	28	37	-	5	14	120	141						
W.S. CENTRAL	15	30	188	887	1,201	1	3	12	75	109	-	41	55	1,009	888						
Ark.	2	4	14	100	140	-	0	3	10	10	-	3	15	96	99						
La.	1	3	18	100	140	-	0	2	6	13	-	7	16	135	206						
Okla.	N	0	0	N	N	-	0	0	-	-	-	1	7	23	28						
Tex.	12	23	156	687	921	1	2	11	59	86	-	26	44	755	555						
MOUNTAIN	3	26	48	835	1,235	-	2	6	64	97	2	10	21	226	309						
Ariz.	3	11	27	422	538	-	1	4	32	40	1	4	11	85	125						
Colo.	-	8	17	216	332	-	0	3	14	24	-	2	6	52	60						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	3	8	3						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	5						
Nev.	N	0	0	N	N	N	0	0	N	N	1	2	7	43	73						
N. Mex.	-	5	14	152	217	-	0	4	12	15	-	1	5	32	36						
Utah	-	1	9	30	131	-	0	2	5	18	-	0	2	6	7						
Wyo.	-	0	3	15	17	-	0	1	1	-	-	0	0	-	-						
PACIFIC	1	2	8	62	97	-	0	2	12	6	6	58	77	1,373	1,375						
Alaska	1	1	8	60	96	-	0	2	12	6	-	0	2	5	1						
Calif.	N	0	0	N	N	N	0	0	N	N	6	49	68	1,161	1,146						
Hawaii	-	0	1	2	1	-	0	1	-	-	-	0	3	4	7						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	2	12	88	42						
Wash.	N	0	0	N	N	N	0	0	N	N	-	5	12	115	179						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	1	5	15	130	126						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


