
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 6, 1999 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1999
Legionellosis cummulative for 1998
Lyme Disease cummulative for 1999
Lyme Disease cummulative for 1998
Malaria cummulative for 1999
Malaria cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998

tab delimited data:
test
UNITED STATES	129	204	528	575	161	194	925	1,239	628	1,117	680										
NEW ENGLAND	11	15	77	83	3	6	14	13	41	50	109										
Maine	2	-	-	1	-	-	-	-	1	-	19										
N.H.	1	2	-	1	-	-	-	1	-	-	4										
Vt.	3	-	-	1	-	-	1	-	-	1	18										
Mass.	2	5	65	22	3	6	9	11	12	23	31										
R.I.	1	3	-	9	-	-	1	-	15	8	10										
Conn.	2	5	12	49	-	-	3	1	13	18	27										
MID. ATLANTIC	33	41	311	374	43	73	38	72	217	241	166										
Upstate N.Y.	8	10	89	144	12	19	4	4	9	30	108										
N.Y. City	-	10	1	10	10	40	14	7	132	152	U										
N.J.	5	1	85	42	14	7	1	15	76	59	37										
Pa.	20	20	136	178	7	7	19	46	U	U	21										
E.N. CENTRAL	31	72	17	15	12	18	197	184	29	17	1										
Ohio	14	20	11	10	2	1	17	36	U	U	-										
Ind.	5	11	5	4	4	1	32	30	U	U	-										
Ill.	-	14	-	-	-	9	122	65	U	U	-										
Mich.	12	13	1	1	5	6	26	38	25	-	1										
Wis.	-	14	U	U	1	1	-	15	4	17	-										
W.N. CENTRAL	1	12	5	5	5	7	5	31	56	51	61										
Minn.	-	-	1	-	-	1	-	1	32	18	17										
Iowa	1	-	1	5	2	1	1	-	-	-	16										
Mo.	-	6	-	-	3	4	-	20	19	28	-										
N. Dak.	-	-	1	-	-	-	-	-	-	-	15										
S. Dak.	-	-	-	-	-	-	-	-	2	-	-										
Nebr.	-	6	-	-	-	-	1	4	1	-	1										
Kans.	-	-	2	-	-	1	3	6	2	5	12										
S. ATLANTIC	21	28	72	68	48	41	367	459	109	247	260										
Del.	2	4	-	-	-	1	1	5	-	3	-										
Md.	1	7	58	63	17	18	78	133	U	U	58										
D.C.	-	2	1	3	5	2	10	14	8	19	-										
Va.	2	3	-	-	7	4	27	39	9	30	61										
W. Va.	N	N	-	-	1	-	1	-	7	12	15										
N.C.	4	3	11	-	3	4	113	128	45	128	62										
S.C.	4	3	-	-	-	-	43	47	40	55	11										
Ga.	-	-	-	2	4	9	46	37	U	U	28										
Fla.	8	6	2	-	11	3	48	56	U	U	25										
E.S. CENTRAL	6	8	8	9	3	5	159	225	50	92	40										
Ky.	2	4	-	-	-	-	-	24	U	U	13										
Tenn.	4	2	3	5	2	3	89	114	U	U	18										
Ala.	-	1	5	4	1	1	58	48	44	61	9										
Miss.	-	1	-	-	-	1	12	39	6	31	-										
W.S. CENTRAL	1	1	-	-	5	3	106	155	26	318	5										
Ark.	-	-	-	-	-	-	19	17	14	5	-										
La.	1	-	-	-	3	2	41	66	U	U	-										
Okla.	-	-	-	-	1	-	46	9	12	20	5										
Tex.	-	1	-	-	1	1	-	63	-	293	-										
MOUNTAIN	11	11	1	1	8	10	14	46	21	45	18										
Mont.	-	1	-	-	1	-	-	-	-	2	8										
Idaho	-	-	-	-	1	1	-	-	-	-	-										
Wyo.	-	-	-	-	-	-	-	-	-	1	5										
Colo.	1	4	-	-	3	3	-	3	U	U	1										
N. Mex.	1	1	1	-	1	3	-	4	6	8	-										
Ariz.	1	-	-	-	2	2	13	34	U	U	4										
Utah	4	4	-	-	-	1	-	2	9	6	-										
Nev.	4	1	-	1	-	-	1	3	6	28	-										
PACIFIC	14	16	37	20	34	31	25	54	79	56	20										
Wash.	2	-	-	-	2	-	5	4	45	32	-										
Oreg.	-	-	1	-	4	5	-	1	U	U	-										
Calif.	12	16	36	20	27	26	19	49	U	U	18										
Alaska	-	-	-	-	-	-	-	-	6	7	2										
Hawaii	-	-	-	-	1	-	1	-	28	17	-										
Guam	-	1	-	-	-	-	-	-	-	18	-										
P.R.	-	-	-	-	-	-	43	36	-	6	7										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	-	8	-	15	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


