
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending February 24, 2007 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	573	807	1,432	5,849	7,254	-	1	178	-	2	-	1	399	-	-						
NEW ENGLAND	1	21	59	84	319	-	0	3	-	-	-	0	2	-	-						
Conn.	-	0	0	-	-	-	0	3	-	-	-	0	1	-	-						
Maine	-	0	16	-	58	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	5	-	86	-	0	1	-	-	-	0	1	-	-						
N.H.	1	5	47	31	61	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	-	12	52	53	114	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	74	106	190	926	1,021	-	0	11	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	74	106	190	926	1,021	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	154	263	587	1,991	3,132	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	7	-	15	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	0	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	45	102	258	825	909	-	0	11	-	-	-	0	2	-	-						
Ohio	109	130	449	1,161	1,874	-	0	11	-	-	-	0	3	-	-						
Wis.	-	12	52	5	334	-	0	2	-	-	-	0	2	-	-						
W.N. CENTRAL	36	29	98	343	465	-	0	36	-	-	-	0	79	-	-						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	4	-	-						
Kans.	24	5	51	184	98	-	0	3	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	6	18	82	139	345	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	6	0	8	6	8	-	0	5	-	-	-	0	28	-	-						
S. Dak.	-	1	15	14	14	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	44	92	223	648	538	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	7	22	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	5	-	3	-	0	0	-	-	-	0	1	-	-						
Fla.	16	0	37	193	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	3	18	69	197	161	-	0	1	-	-	-	0	0	-	-						
Va.	-	28	133	1	46	-	0	0	-	-	-	0	2	-	-						
W. Va.	25	26	70	250	306	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	3	4	43	58	-	-	0	15	-	2	-	0	16	-	-						
Ala.	3	4	43	57	-	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	1	1	-	-	0	10	-	2	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	215	202	757	1,306	1,170	-	0	58	-	-	-	0	26	-	-						
Ark.	42	10	92	64	122	-	0	4	-	-	-	0	2	-	-						
La.	-	1	9	15	4	-	0	13	-	-	-	0	9	-	-						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	173	175	664	1,227	1,044	-	0	38	-	-	-	0	16	-	-						
MOUNTAIN	45	61	137	477	609	-	0	61	-	-	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	22	24	59	201	390	-	0	10	-	-	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	5	0	11	57	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	1	-	0	9	-	-	-	0	16	-	-						
N. Mex.	4	3	34	30	86	-	0	1	-	-	-	0	1	-	-						
Utah	14	17	65	189	126	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	-	6	-	0	7	-	-	-	0	10	-	-						
PACIFIC	1	0	9	16	-	-	0	15	-	-	-	0	51	-	-						
Alaska	1	0	9	16	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	10	12	30	62	52	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

