
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 8, 2011 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	20	59	119	2,253	3,563	614	910	1,807	35,944	41,343	61	95	264	3,833	4,012						
NEW ENGLAND	-	4	16	171	246	8	34	354	2,008	2,012	-	3	37	208	182						
Conn.	-	0	10	67	109	-	8	333	697	491	-	0	37	77	60						
Maine	-	1	6	53	51	-	3	8	110	98	-	0	3	24	15						
Mass.	-	0	0	-	-	5	19	46	873	1,071	-	1	9	68	71						
N.H.	-	0	3	17	15	-	4	8	136	150	-	0	3	22	18						
R.I.	-	0	4	15	27	-	1	62	135	141	-	0	2	4	3						
Vt.	-	0	2	19	44	3	1	5	57	61	-	0	3	13	15						
MID. ATLANTIC	6	16	35	708	882	55	94	205	4,307	4,793	8	9	32	456	449						
N.J.	-	0	0	-	-	-	19	48	788	978	-	2	6	68	99						
N.Y. (Upstate)	6	7	20	298	412	38	25	67	1,123	1,161	7	3	12	168	152						
N.Y. City	-	0	3	9	140	3	20	41	906	1,090	-	2	6	70	56						
Pa.	-	9	21	401	330	14	32	111	1,490	1,564	1	3	18	150	142						
E.N. CENTRAL	3	2	16	153	218	35	88	151	3,530	4,847	8	12	47	697	683						
Ill.	-	0	6	46	112	-	29	60	1,214	1,650	-	2	13	146	130						
Ind.	-	0	6	21	-	-	10	19	350	625	-	2	8	86	111						
Mich.	-	1	6	47	62	7	14	32	656	785	2	2	18	132	132						
Ohio	3	0	5	39	44	28	21	46	992	1,067	6	2	10	153	116						
Wis.	N	0	0	N	N	-	8	45	318	720	-	3	20	180	194						
W.N. CENTRAL	-	2	40	67	217	27	47	101	1,895	2,395	8	13	39	570	732						
Iowa	-	0	1	-	24	2	9	19	364	431	-	2	15	148	145						
Kans.	-	0	4	27	54	5	7	25	354	355	-	1	8	78	58						
Minn.	-	0	34	-	25	-	0	16	-	613	-	0	8	-	241						
Mo.	-	0	1	-	60	15	17	45	805	650	6	4	14	205	195						
Nebr.	-	0	3	29	43	3	4	13	203	193	2	1	7	85	62						
N. Dak.	-	0	6	11	11	2	0	15	35	32	-	0	10	11	5						
S. Dak.	-	0	0	-	-	-	3	17	134	121	-	1	4	43	26						
S. ATLANTIC	9	17	93	829	931	318	279	718	10,733	11,362	8	14	29	512	527						
Del.	-	0	0	-	-	-	3	10	124	146	-	0	2	13	5						
D.C.	-	0	0	-	-	-	1	5	47	78	-	0	1	3	9						
Fla.	-	0	84	88	121	155	107	226	4,219	4,634	3	3	15	114	167						
Ga.	-	0	0	-	-	42	42	126	1,895	2,244	1	2	8	94	83						
Md.	-	5	13	204	309	13	18	40	733	861	1	1	8	36	70						
N.C.	-	0	0	-	-	57	34	251	1,655	1,140	2	2	11	98	51						
S.C.	N	0	0	N	N	27	30	67	1,135	1,232	-	0	4	15	20						
Va.	7	11	27	466	443	24	21	68	882	880	1	3	9	136	106						
W. Va.	2	0	30	71	58	-	0	14	43	147	-	0	4	3	16						
E.S. CENTRAL	1	2	7	95	148	34	60	188	3,098	3,106	-	4	22	209	202						
Ala.	1	1	7	69	61	13	18	70	911	801	-	1	15	69	40						
Ky.	-	0	2	12	18	5	9	21	368	463	-	1	5	34	52						
Miss.	-	0	1	1	-	6	21	67	1,044	985	-	0	12	17	14						
Tenn.	-	0	4	13	69	10	17	49	775	857	-	2	11	89	96						
W.S. CENTRAL	-	1	31	61	698	45	124	515	4,511	5,356	2	6	151	239	250						
Ark.	-	0	10	47	23	19	14	53	666	601	2	0	5	37	44						
La.	-	0	0	-	-	1	14	52	580	1,083	-	0	2	7	16						
Okla.	-	0	20	14	41	25	11	95	525	513	-	1	55	44	21						
Tex.	-	0	17	-	634	-	82	381	2,740	3,159	-	5	95	151	169						
MOUNTAIN	1	0	4	32	61	8	47	91	1,863	2,329	4	11	30	443	506						
Ariz.	N	0	0	N	N	5	14	34	565	797	-	2	14	73	50						
Colo.	-	0	0	-	-	-	10	24	421	460	-	2	11	90	182						
Idaho	1	0	1	6	11	1	3	8	119	133	3	3	6	92	74						
Mont.	N	0	0	N	N	2	2	10	107	81	1	0	5	35	37						
Nev.	-	0	2	9	5	-	3	8	107	256	-	0	7	27	29						
N. Mex.	-	0	2	10	11	-	6	22	252	264	-	1	6	35	36						
Utah	-	0	2	7	10	-	6	15	244	287	-	1	7	68	79						
Wyo.	-	0	0	-	24	-	1	9	48	51	-	0	7	23	19						
PACIFIC	-	3	15	137	162	84	102	288	3,999	5,143	23	13	46	499	481						
Alaska	-	0	2	9	12	-	1	6	44	68	-	0	1	3	2						
Calif.	-	3	10	118	136	54	75	232	3,078	3,795	6	8	36	310	215						
Hawaii	-	0	0	-	-	-	7	14	264	269	-	0	1	6	27						
Oreg.	-	0	2	10	14	1	6	12	196	440	1	1	11	69	76						
Wash.	-	0	14	-	-	29	12	42	417	571	16	2	16	111	161						
Amer. Samoa	N	0	0	N	N	-	0	0	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	3	6	11	-	0	0	-	-						
P.R.	-	0	6	25	36	8	5	24	178	485	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


