
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 27, 1997 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	43,581	51,390	325,839	323,078	1,709	1,041	205,014	237,181	2,353	2,615											
NEW ENGLAND	1,903	2,055	13,187	12,848	146	78	4,359	4,838	50	79											
Maine	46	32	774	694	15	-	52	46	-	-											
N.H.	29	66	577	547	8	12	74	124	8	7											
Vt.	31	18	304	289	7	2	41	42	2	21											
Mass.	646	995	5,472	5,131	76	58	1,619	1,641	33	45											
R.I.	119	128	1,481	1,456	7	-	335	388	7	6											
Conn.	1,032	816	4,579	4,731	33	6	2,238	2,597	-	-											
MID. ATLANTIC	13,664	14,208	44,966	45,872	100	34	27,436	31,019	261	209											
Upstate N.Y.	2,137	1,853	N	N	69	-	4,438	5,651	192	166											
N.Y. City	7,308	7,847	23,191	23,143	9	6	10,543	10,980	-	3											
N.J.	2,611	2,881	6,568	9,313	22	16	5,096	6,555	-	-											
Pa.	1,608	1,627	15,207	13,416	N	12	7,359	7,833	69	40											
E.N. CENTRAL	3,198	4,026	44,014	64,603	324	193	28,256	44,114	405	365											
Ohio	638	870	8,742	15,486	81	38	6,069	11,279	14	27											
Ind.	447	463	6,873	7,235	56	31	4,603	4,652	10	8											
Ill.	1,356	1,800	7,954	18,353	57	-	3,873	13,027	66	73											
Mich.	564	682	13,989	15,533	130	87	10,876	11,484	315	257											
Wis.	193	211	6,456	7,996	N	37	2,835	3,672	-	-											
W.N. CENTRAL	848	1,203	17,673	23,649	395	294	8,176	11,492	117	72											
Minn.	157	225	U	4,017	182	151	U	1,881	3	1											
Iowa	86	71	3,264	3,075	97	56	847	779	25	33											
Mo.	392	619	8,448	9,410	38	47	5,328	6,369	75	19											
N. Dak.	13	11	546	651	10	8	37	24	2	-											
S. Dak.	8	10	1,003	1,091	24	24	105	135	-	-											
Nebr.	72	83	1,729	2,067	27	-	688	788	2	6											
Kans.	120	184	2,683	3,338	17	8	1,171	1,516	10	13											
S. ATLANTIC	10,800	13,028	67,809	37,088	159	113	66,684	69,518	218	146											
Del.	184	230	1,276	1,148	4	4	904	1,101	-	1											
Md.	1,695	1,950	5,339	U	16	6	9,801	8,278	12	2											
D.C.	690	1,007	N	N	2	-	3,293	3,313	-	-											
Va.	878	894	8,595	8,455	N	38	6,026	7,000	23	12											
W. Va.	92	88	2,227	1,583	N	1	706	575	15	9											
N.C.	680	678	13,780	U	56	30	13,585	13,831	41	39											
S.C.	631	663	9,285	U	8	7	8,521	8,275	33	23											
Ga.	1,267	1,870	9,563	8,573	34	-	10,997	13,857	U	-											
Fla.	4,683	5,648	17,744	17,329	38	27	12,851	13,288	94	60											
E.S. CENTRAL	1,560	1,741	24,650	22,867	77	32	24,658	24,295	266	439											
Ky.	290	307	4,812	5,067	24	-	3,085	3,165	11	27											
Tenn.	638	640	9,513	9,902	38	32	8,196	8,832	188	321											
Ala.	384	470	6,369	6,292	12	-	8,880	9,942	7	3											
Miss.	248	324	3,956	1,606	3	-	4,497	2,356	60	88											
W.S. CENTRAL	4,641	5,107	41,215	42,162	56	11	26,801	29,244	342	288											
Ark.	180	205	1,015	1,317	9	1	2,174	3,013	5	8											
La.	744	1,164	6,980	5,508	6	3	6,744	5,804	168	163											
Okla.	240	191	5,639	5,698	7	4	3,699	3,678	7	1											
Tex.	3,477	3,547	27,581	29,639	34	3	14,184	16,749	162	116											
MOUNTAIN	1,263	1,527	17,576	19,205	198	102	6,060	5,815	340	447											
Mont.	34	33	772	934	21	-	34	24	19	13											
Idaho	41	31	1,124	1,130	26	13	93	81	45	92											
Wyo.	13	5	436	475	16	-	43	34	160	139											
Colo.	299	404	1,896	2,012	71	51	1,578	1,157	28	45											
N. Mex.	141	139	2,359	2,965	7	5	945	637	48	68											
Ariz.	323	461	8,002	8,282	N	23	2,653	2,871	24	52											
Utah	92	142	1,226	1,183	47	-	197	233	3	19											
Nev.	320	312	1,761	2,224	10	10	517	778	13	19											
PACIFIC	5,704	8,494	54,749	54,784	254	184	12,584	16,846	354	570											
Wash.	458	539	6,829	7,184	69	54	1,455	1,564	21	43											
Oreg.	248	359	3,619	4,141	61	67	555	646	3	6											
Calif.	4,913	7,426	41,990	41,278	113	56	9,927	13,980	211	350											
Alaska	37	28	1,124	888	11	1	296	324	-	3											
Hawaii	48	142	1,187	1,293	N	6	351	332	119	168											
Guam	2	4	86	283	N	-	9	47	-	6											
P.R.	1,510	1,785	U	U	32	U	452	501	108	128											
V.I.	80	17	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


