
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2012 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	169	272	426	12,519	12,009	1	3	12	177	221	10	53	350	3,679	2,104						
NEW ENGLAND	1	3	9	153	258	-	0	1	1	2	-	0	3	18	8						
Conn.	-	1	3	37	38	-	0	0	-	-	-	0	0	-	-						
Maine	1	0	2	9	32	-	0	0	-	-	-	0	1	3	1						
Mass.	-	2	6	91	170	-	0	0	-	-	-	0	3	8	4						
N.H.	-	0	1	6	4	-	0	0	-	2	-	0	1	1	1						
R.I.	-	0	5	7	8	-	0	0	-	-	-	0	1	6	2						
Vt.	-	0	1	3	6	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	4	44	89	2,088	1,145	-	0	2	17	4	-	1	8	71	158						
N.J.	-	19	47	783	346	-	0	0	-	2	-	0	7	1	123						
N.Y. (Upstate)	3	15	41	664	292	-	0	1	3	2	-	0	3	14	7						
N.Y. City	-	11	22	525	391	-	0	0	-	-	-	0	3	19	11						
Pa.	1	3	7	116	116	-	0	2	14	-	-	1	4	37	17						
E.N. CENTRAL	58	28	113	2,132	863	-	0	2	13	8	-	3	15	229	105						
Ill.	-	5	13	221	251	-	0	1	7	-	-	2	11	140	51						
Ind.	-	1	17	149	83	-	0	1	5	3	-	1	6	63	24						
Mich.	-	4	14	184	174	-	0	0	-	-	-	0	1	2	3						
Ohio	58	16	94	1,495	288	-	0	1	1	3	-	0	2	21	18						
Wis.	-	1	11	83	67	-	0	0	-	2	-	0	1	3	9						
W.N. CENTRAL	1	8	32	462	356	-	0	6	18	20	-	5	33	473	272						
Iowa	1	0	13	80	18	-	0	0	-	-	-	0	1	7	7						
Kans.	-	2	9	117	60	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	80	-	0	0	-	-	-	0	0	-	11						
Mo.	-	1	7	77	178	-	0	5	16	12	-	5	33	460	249						
Nebr.	-	1	22	171	14	-	0	1	1	5	-	0	1	5	5						
N. Dak.	-	0	2	6	-	-	0	1	1	2	-	0	0	-	-						
S. Dak.	-	0	3	11	6	-	0	0	-	1	-	0	1	1	-						
