
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 30, 2013 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2013
Shigellosis cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012

tab delimited data:
test
UNITED STATES	68	260	408	1,447	2,832	1	3	13	19	27	2	52	229	73	230						
NEW ENGLAND	3	4	13	36	25	-	0	1	-	-	-	0	3	-	1						
Conn.	-	1	3	6	7	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	2	-	1	-	0	0	-	-	-	0	1	-	1						
Mass.	2	2	10	25	17	-	0	0	-	-	-	0	3	-	-						
N.H.	-	0	1	2	-	-	0	0	-	-	-	0	1	-	-						
R.I.	1	0	5	1	-	-	0	0	-	-	-	0	3	-	-						
Vt.	-	0	1	2	-	-	0	1	-	-	-	0	0	-	-						
MID. ATLANTIC	18	33	73	155	764	-	0	2	1	6	-	1	5	3	17						
N.J.	-	5	35	1	425	-	0	0	-	-	-	0	1	-	-						
N.Y. (Upstate)	14	12	37	66	124	-	0	1	-	1	-	0	3	-	2						
N.Y. City	4	8	20	75	180	-	0	0	-	-	-	0	3	1	4						
Pa.	-	2	7	13	35	-	0	2	1	5	-	0	4	2	11						
E.N. CENTRAL	15	40	118	402	316	-	0	2	-	1	1	3	18	7	21						
Ill.	-	5	17	4	37	-	0	1	-	-	-	1	12	1	10						
Ind.	-	1	17	9	18	-	0	1	-	1	1	1	5	5	4						
Mich.	1	4	14	39	67	-	0	1	-	-	-	0	1	-	-						
Ohio	14	28	103	338	179	-	0	0	-	-	-	0	3	1	3						
Wis.	-	2	18	12	15	-	0	0	-	-	-	0	3	-	4						
W.N. CENTRAL	1	8	32	49	72	-	0	6	-	1	-	6	33	1	23						
Iowa	-	1	11	13	4	-	0	0	-	-	-	0	1	1	1						
Kans.	-	2	6	6	41	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	1	7	12	23	-	0	5	-	1	-	6	33	-	22						
Nebr.	1	2	22	13	3	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	1	3	1	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	3	2	-	-	0	0	-	-	-	0	1	-	-						
S. ATLANTIC	8	53	99	268	620	1	2	8	18	14	-	14	147	35	68						
Del.	-	0	4	2	1	-	0	0	-	-	-	0	2	2	6						
D.C.	-	0	3	-	9	-	0	0	-	-	-	0	1	-	-						
Fla.	1	29	66	86	330	1	0	1	1	-	-	0	3	2	6						
Ga.	5	12	21	96	166	-	1	8	16	11	-	0	0	-	-						
Md.	-	3	14	17	58	-	0	0	-	-	-	0	3	5	5						
N.C.	-	2	10	32	28	-	0	4	-	-	-	1	133	6	18						
S.C.	2	1	5	21	5	-	0	1	1	2	-	1	6	5	3						
Va.	-	1	6	13	21	-	0	2	-	1	-	5	35	15	30						
W. Va.	-	0	3	1	2	-	0	0	-	-	-	0	1	-	-						
