
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending November 28, 2009 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	38	274	1,697	12,345	9,593	72	63	140	3,395	3,916	7	24	179	1,305	2,226						
NEW ENGLAND	-	12	27	549	931	3	6	24	317	392	-	0	2	11	7						
Conn.	-	0	4	37	52	-	2	22	132	187	-	0	0	-	-						
Maine	-	1	10	74	39	-	1	4	49	54	-	0	2	5	1						
Mass.	-	7	19	327	715	-	0	0	-	-	-	0	1	5	2						
N.H.	-	1	7	71	38	1	0	3	29	53	-	0	0	-	1						
R.I.	-	0	7	30	75	-	1	6	47	32	-	0	0	-	3						
Vt.	-	0	1	10	12	2	1	5	60	66	-	0	1	1	-						
MID. ATLANTIC	12	22	64	1,015	1,062	6	11	23	549	872	-	1	29	64	119						
N.J.	-	3	12	151	195	-	0	0	-	-	-	0	2	-	79						
N.Y. (Upstate)	3	4	41	219	392	6	7	22	410	464	-	0	29	12	14						
N.Y. City	-	1	21	86	67	-	0	3	21	19	-	0	4	30	11						
Pa.	9	12	33	559	408	-	0	16	118	389	-	0	2	22	15						
E.N. CENTRAL	6	59	238	2,683	1,639	-	2	19	215	252	-	1	6	87	147						
Ill.	-	13	40	547	448	-	1	9	87	103	-	0	6	49	109						
Ind.	-	6	158	285	95	-	0	6	21	10	-	0	3	13	6						
Mich.	6	12	40	737	258	-	1	6	62	77	-	0	2	6	3						
Ohio	-	19	57	983	675	-	0	5	45	62	-	0	4	18	29						
Wis.	-	3	12	131	163	N	0	0	N	N	-	0	1	1	-						
W.N. CENTRAL	-	32	872	1,539	1,162	-	6	18	318	288	-	4	27	315	432						
Iowa	-	4	12	179	201	-	0	3	24	27	-	0	2	5	8						
Kans.	-	3	9	142	75	-	1	6	60	61	-	0	1	2	-						
Minn.	-	0	808	165	226	-	0	11	61	60	-	0	1	2	-						
Mo.	-	19	51	858	388	-	1	5	65	62	-	3	26	294	401						
Nebr.	-	3	18	136	207	-	1	6	77	32	-	0	2	12	20						
N. Dak.	-	0	24	29	1	-	0	9	4	25	-	0	1	-	-						
S. Dak.	-	0	6	30	64	-	0	4	27	21	-	0	0	-	3						
S. ATLANTIC	11	32	71	1,468	871	63	25	111	1,542	1,548	7	9	40	434	858						
Del.	-	0	2	13	17	-	0	0	-	-	-	0	3	17	32						
D.C.	-	0	2	3	5	-	0	0	-	-	-	0	0	-	6						
Fla.	6	9	31	493	266	-	0	95	146	138	-	0	2	9	14						
Ga.	1	3	11	186	97	63	0	72	409	360	-	0	7	44	77						
Md.	-	2	8	114	140	-	7	15	363	402	-	1	3	34	88						
N.C.	-	0	65	223	79	N	2	4	N	N	7	4	36	257	438						
S.C.	3	4	18	233	116	-	0	0	-	-	-	0	5	18	54						
Va.	-	3	24	172	140	-	10	26	513	576	-	1	8	51	141						
W. Va.	1	0	5	31	11	-	3	6	111	72	-	0	1	4	8						
E.S. CENTRAL	3	14	33	687	368	-	1	6	83	177	-	4	16	246	326						
Ala.	-	4	19	261	55	-	0	0	-	-	-	1	7	59	89						
Ky.	-	4	15	206	126	-	1	4	45	45	-	0	1	1	1						
Miss.	-	1	4	53	98	-	0	1	4	7	-	0	1	7	10						
Tenn.	3	3	14	167	89	-	0	4	34	125	-	3	14	179	226						
W.S. CENTRAL	4	64	389	2,692	1,546	-	0	13	66	82	-	1	161	127	290						
Ark.	3	5	38	263	132	-	0	10	33	44	-	0	61	59	65						
La.	-	1	8	90	81	-	0	0	-	-	-	0	1	2	6						
Okla.	1	0	45	75	53	-	0	13	32	36	-	0	98	53	168						
Tex.	-	55	304	2,264	1,280	-	0	1	1	2	-	0	6	13	51						
MOUNTAIN	-	17	32	768	764	-	1	6	82	105	-	0	3	20	44						
Ariz.	-	3	10	180	206	N	0	0	N	N	-	0	1	5	16						
Colo.	-	5	12	220	138	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	5	66	29	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	52	83	-	0	4	25	13	-	0	2	8	3						
Nev.	-	0	3	9	27	-	0	1	1	12	-	0	0	-	3						
N. Mex.	-	1	10	58	66	-	0	2	24	29	-	0	1	1	4						
Utah	-	4	19	163	198	-	0	2	11	14	-	0	1	1	6						
Wyo.	-	0	5	20	17	-	0	4	21	26	-	0	1	3	10						
PACIFIC	2	24	67	944	1,250	-	4	12	223	200	-	0	1	1	3						
Alaska	-	1	21	38	225	-	0	2	12	14	N	0	0	N	N						
Calif.	-	8	22	389	476	-	4	12	196	173	-	0	1	1	-						
Hawaii	-	0	3	26	16	-	0	0	-	-	N	0	0	N	N						
Oreg.	1	4	16	241	161	-	0	3	15	13	-	0	0	-	3						
Wash.	1	6	58	250	372	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	38	58	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


