
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 8, 2006 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	26	51	334	1,580	1,649	57	167	334	4,070	4,239	207	805	3,204	26,229	16,236						
NEW ENGLAND	-	1	24	15	152	6	4	17	104	108	29	43	144	916	3,431						
Conn.	U	0	7	U	63	3	0	11	22	23	U	5	58	U	964						
Maine	N	0	0	N	N	-	0	2	8	1	-	5	20	151	208						
Mass.	-	0	6	-	67	3	2	5	63	73	-	14	54	92	1,530						
N.H.	-	0	0	-	-	-	0	2	6	6	29	5	19	215	192						
R.I.	-	0	11	6	14	-	0	6	3	5	-	0	0	-	-						
Vt.	-	0	2	9	8	-	0	1	2	-	-	11	50	458	537						
MID. ATLANTIC	3	3	15	97	148	5	21	35	562	515	16	103	183	2,994	3,016						
N.J.	N	0	0	N	N	-	2	7	80	73	-	0	0	-	-						
N.Y. (Upstate)	3	1	10	36	60	2	2	14	79	35	-	0	0	-	-						
N.Y. City	U	0	0	U	U	2	10	23	280	319	-	0	0	-	-						
Pa.	-	2	9	61	88	1	5	9	123	88	16	103	183	2,994	3,016						
E.N. CENTRAL	10	11	41	384	398	8	18	38	435	453	69	213	576	9,670	3,697						
Ill.	-	1	3	12	15	5	9	23	214	252	-	1	5	12	55						
Ind.	2	2	21	103	120	-	1	4	31	36	N	0	347	N	70						
Mich.	-	0	4	15	28	2	2	19	55	40	8	102	174	2,946	2,349						
Ohio	8	6	32	254	235	1	4	11	112	108	61	82	420	6,292	935						
Wis.	N	0	0	N	N	-	1	3	23	17	-	10	41	420	288						
W.N. CENTRAL	-	1	191	29	27	5	4	9	124	142	15	22	84	980	232						
Iowa	N	0	0	N	N	-	0	3	9	4	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	12	11	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	3	16	45	-	0	0	-	-						
Mo.	-	1	3	29	22	5	3	8	86	79	15	16	82	923	147						
Nebr.	-	0	0	-	2	-	0	1	1	3	-	0	0	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	25	25	10						
S. Dak.	-	0	0	-	3	-	0	1	-	-	-	1	12	32	75						
S. ATLANTIC	11	24	53	816	672	21	43	186	973	982	24	90	860	2,779	1,243						
Del.	-	0	2	-	1	-	0	2	13	6	-	1	5	43	22						
D.C.	-	0	3	19	12	-	2	9	54	59	-	0	5	21	19						
Fla.	5	13	36	440	355	9	14	29	367	370	-	0	0	-	-						
Ga.	6	7	29	279	223	1	8	147	122	164	-	0	0	-	-						
Md.	-	0	0	-	-	4	5	19	161	159	-	0	0	-	-						
N.C.	N	0	0	N	N	3	5	17	149	119	-	0	0	-	-						
S.C.	-	0	0	-	-	1	1	7	38	31	-	17	53	723	339						
Va.	N	0	0	N	N	3	2	12	68	72	12	26	812	1,021	217						
W. Va.	-	1	14	78	81	-	0	1	1	2	12	25	70	971	646						
E.S. CENTRAL	-	3	13	119	120	5	11	20	315	238	-	0	70	47	1						
Ala.	N	0	0	N	N	-	3	12	124	87	-	0	70	47	1						
Ky.	-	0	5	23	22	-	1	8	33	19	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	6	31	28	-	0	0	-	-						
Tenn.	-	2	13	96	97	5	4	11	127	104	N	0	0	N	N						
W.S. CENTRAL	1	1	9	59	94	-	24	39	646	655	52	206	1,757	7,070	2,897						
Ark.	1	0	3	11	12	-	0	6	36	30	3	5	110	515	-						
La.	-	1	7	48	82	-	4	17	75	141	-	0	17	90	108						
Okla.	N	0	0	N	N	-	1	6	36	21	-	0	0	-	-						
