
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 25, 2000 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	1,092	1,070	11,266	14,846	6,019	6,268	-	59	-	18	77	92									
NEW ENGLAND	95	88	337	319	87	137	-	3	-	4	7	11									
Maine	1	7	21	12	5	1	-	-	-	-	-	-									
N.H.	12	17	18	17	16	16	-	2	-	1	3	1									
Vt.	9	5	10	19	6	4	-	-	-	3	3	-									
Mass.	36	36	119	129	12	42	-	1	-	-	1	8									
R.I.	4	6	23	21	20	33	-	-	-	-	-	-									
Conn.	33	17	146	121	28	41	-	-	-	-	-	2									
MID. ATLANTIC	171	184	1,018	1,088	793	800	-	14	-	5	19	5									
Upstate N.Y.	94	74	215	248	128	167	-	9	-	-	9	2									
N.Y. City	36	55	334	363	402	240	-	5	-	4	9	3									
N.J.	31	50	100	141	57	126	-	-	-	-	-	-									
Pa.	10	5	369	336	206	267	-	-	-	1	1	-									
E.N. CENTRAL	135	176	1,304	2,708	642	639	-	9	-	-	9	4									
Ohio	49	55	248	607	97	84	-	2	-	-	2	-									
Ind.	28	22	114	97	45	35	-	-	-	-	-	2									
Ill.	48	73	487	751	110	52	-	4	-	-	4	1									
Mich.	7	19	442	1,182	389	439	-	3	-	-	3	1									
Wis.	3	7	13	71	1	29	-	-	-	-	-	-									
W.N. CENTRAL	62	68	677	860	510	313	-	3	-	1	4	1									
Minn.	35	43	177	94	36	49	-	-	-	1	1	1									
Iowa	1	2	65	133	35	38	-	2	-	-	2	-									
Mo.	16	10	299	527	374	190	-	-	-	-	-	-									
N. Dak.	2	1	3	3	2	2	-	-	-	-	-	-									
S. Dak.	1	2	2	9	1	1	-	-	-	-	-	-									
Nebr.	3	4	33	48	41	20	-	-	-	-	-	-									
Kans.	4	6	98	46	21	13	-	1	-	-	1	-									
S. ATLANTIC	279	218	1,377	1,721	1,209	1,036	-	4	-	-	4	20									
Del.	-	-	-	2	-	1	-	-	-	-	-	-									
Md.	74	57	200	274	111	141	-	-	-	-	-	-									
D.C.	-	5	24	56	29	25	-	-	-	-	-	-									
Va.	37	18	146	165	152	87	-	2	-	-	2	18									
W. Va.	9	7	53	39	15	22	-	-	-	-	-	-									
N.C.	23	31	129	150	226	212	-	-	-	-	-	-									
S.C.	15	5	76	43	21	63	-	-	-	-	-	-									
Ga.	65	57	280	444	218	149	-	-	-	-	-	-									
Fla.	56	38	469	548	437	336	-	2	-	-	2	2									
E.S. CENTRAL	47	60	364	374	413	439	-	-	-	-	-	2									
Ky.	12	7	45	64	65	45	-	-	-	-	-	2									
Tenn.	22	34	130	146	200	206	-	-	-	-	-	-									
Ala.	12	16	52	53	49	79	-	-	-	-	-	-									
Miss.	1	3	137	111	99	109	-	-	-	-	-	-									
W.S. CENTRAL	57	60	2,135	2,825	697	1,057	-	-	-	-	-	12									
Ark.	2	2	108	62	75	77	-	-	-	-	-	5									
La.	11	15	57	206	90	164	-	-	-	-	-	-									
Okla.	42	39	248	469	151	139	-	-	-	-	-	-									
Tex.	2	4	1,722	2,088	381	677	-	-	-	-	-	7									
MOUNTAIN	111	102	922	1,171	502	529	-	12	-	1	13	2									
Mont.	1	3	7	17	6	17	-	-	-	-	-	-									
Idaho	4	1	31	42	6	28	-	-	-	-	-	-									
Wyo.	1	1	39	8	25	13	-	-	-	-	-	-									
Colo.	20	14	197	208	104	92	-	2	-	1	3	-									
N. Mex.	23	18	68	47	105	167	-	-	-	-	-	-									
Ariz.	47	52	451	652	189	128	-	-	-	-	-	1									
Utah	11	9	59	58	24	33	-	3	-	-	3	-									
Nev.	4	4	70	139	43	51	U	7	U	-	7	1									
PACIFIC	135	114	3,132	3,780	1,166	1,318	-	14	-	7	21	35									
Wash.	7	8	262	315	109	66	-	2	-	1	3	5									
Oreg.	29	37	169	226	107	102	-	-	-	-	-	12									
Calif.	32	52	2,677	3,203	929	1,119	-	11	-	3	14	17									
Alaska	44	9	11	13	10	16	-	1	-	-	1	-									
Hawaii	23	8	13	23	11	15	-	-	-	3	3	1									
Guam	-	-	-	1	-	4	U	-	U	-	-	1									
P.R.	4	2	206	312	225	224	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


