
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending January 13, 2007 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2007
Salmonellosis cummulative for 2006
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2007
Shigellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	332	733	1,359	580	1,369	13	50	141	18	102	82	256	480	198	375						
NEW ENGLAND	9	20	80	16	499	-	2	16	-	74	-	3	14	1	74						
Conn.	-	0	5	5	479	-	0	0	-	72	-	0	1	1	64						
Maine	6	2	10	7	2	-	0	8	-	-	-	0	2	-	-						
Mass.	-	15	53	-	18	-	1	9	-	2	-	2	11	-	9						
N.H.	1	4	25	1	-	-	0	3	-	-	-	0	2	-	1						
R.I.	1	1	10	2	-	-	0	2	-	-	-	0	3	-	-						
Vt.	1	1	6	1	-	-	0	1	-	-	-	0	2	-	-						
MID. ATLANTIC	12	86	189	28	109	2	6	61	2	3	2	16	43	4	20						
N.J.	-	14	48	-	23	-	0	4	-	-	-	3	35	-	10						
N.Y. (Upstate)	11	26	64	17	4	-	0	4	-	-	1	4	27	2	1						
N.Y. City	1	23	50	11	39	-	0	4	-	-	1	4	13	2	7						
Pa.	-	27	67	-	43	-	2	46	-	3	-	1	6	-	2						
E.N. CENTRAL	24	94	192	42	144	-	10	56	-	7	2	20	38	5	24						
Ill.	-	23	56	-	46	-	1	7	-	-	-	6	21	-	13						
Ind.	-	15	55	-	-	-	1	8	-	-	-	2	17	-	-						
Mich.	1	18	35	6	33	-	1	6	-	1	-	3	8	-	5						
Ohio	23	23	56	36	36	-	3	18	-	3	2	3	14	5	2						
Wis.	-	16	27	-	29	-	2	39	-	3	-	3	10	-	4						
W.N. CENTRAL	24	47	109	37	75	3	11	35	3	9	15	36	77	26	64						
Iowa	-	9	26	-	19	-	2	22	-	2	-	2	13	-	2						
Kans.	9	7	16	11	8	1	0	4	1	-	1	2	11	1	3						
Minn.	-	11	60	-	8	-	4	27	-	2	-	3	24	-	1						
Mo.	12	14	35	15	26	-	0	0	-	-	14	9	69	23	44						
Nebr.	2	4	9	9	8	-	0	8	-	-	-	1	14	-	9						
N. Dak.	-	0	5	-	-	-	0	0	-	-	-	0	18	-	-						
S. Dak.	1	3	7	2	6	-	0	5	-	-	-	6	24	2	5						
S. ATLANTIC	219	214	399	305	276	8	9	27	12	3	43	59	148	111	69						
Del.	-	2	10	-	3	-	0	3	1	-	-	0	2	1	-						
D.C.	-	1	4	-	2	-	0	1	-	-	-	0	2	-	1						
Fla.	128	92	176	155	95	4	2	9	4	1	28	28	76	60	34						
Ga.	18	31	72	50	51	-	2	7	2	2	15	22	60	47	21						
Md.	21	13	33	24	19	4	2	8	5	-	-	2	10	1	8						
N.C.	42	31	130	59	90	-	2	11	-	9	-	1	21	-	4						
S.C.	10	18	51	17	16	-	0	2	-	-	-	1	9	2	1						
Va.	-	20	57	-	-	-	0	0	-	-	-	2	9	-	-						
W. Va.	-	1	16	-	-	-	0	5	-	-	-	0	2	-	-						
E.S. CENTRAL	14	60	153	34	64	-	1	12	1	2	11	14	84	18	35						
Ala.	4	24	93	6	24	-	0	5	-	-	1	5	75	2	4						
Ky.	5	8	23	15	4	-	1	12	1	2	1	3	15	4	23						
Miss.	-	12	42	1	15	-	0	0	-	-	-	2	12	-	8						
Tenn.	5	15	32	12	21	-	0	4	-	2	9	3	12	12	-						
W.S. CENTRAL	8	66	179	9	35	-	1	21	-	-	2	35	71	6	14						
Ark.	5	15	47	5	4	-	0	7	-	-	-	2	9	-	1						
La.	-	14	42	-	12	-	0	0	-	-	-	1	25	-	-						
Okla.	3	8	40	4	9	-	0	17	-	-	1	2	9	1	2						
Tex.	-	31	102	-	10	-	2	13	-	-	1	29	69	5	11						
MOUNTAIN	22	50	88	54	46	-	4	17	-	4	7	25	87	12	20						
Ariz.	8	17	41	16	5	-	2	13	-	-	5	12	35	8	3						
Colo.	10	12	30	26	17	-	1	8	-	4	2	3	15	3	5						
Idaho	3	3	9	5	5	-	1	7	-	1	-	0	3	-	2						
Mont.	-	2	10	2	2	-	0	0	-	-	-	0	13	1	-						
Nev.	-	3	20	3	6	-	0	5	-	-	-	1	20	-	1						
N. Mex.	-	4	15	-	6	-	0	1	-	-	-	2	15	-	6						
Utah	1	5	15	2	4	-	1	14	-	1	-	1	6	-	2						
Wyo.	-	1	4	-	1	-	0	3	-	-	-	0	19	-	1						
PACIFIC	-	114	181	55	121	-	4	17	-	-	-	37	87	15	55						
Alaska	-	1	7	1	8	N	0	0	N	N	-	0	2	-	-						
Calif.	-	88	158	49	91	-	0	0	-	N	-	30	76	12	50						
Hawaii	-	5	16	3	11	-	0	2	-	-	-	1	4	1	3						
Oreg.	-	8	16	2	11	-	0	1	-	-	-	1	32	2	2						
Wash.	-	10	46	-	-	-	2	12	-	-	-	2	13	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
P.R.	-	4	18	-	-	-	0	0	-	-	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


