
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 25, 1999 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1999
H. influenzae, Invasive cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1999
Hepatitis (Viral), Type B cummulative for 1998
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1999
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1999
Measles (Rubeola), Total cummulative for 1999
Measles (Rubeola), Total cummulative for 1998

tab delimited data:
test
UNITED STATES	1,142	1,048	16,573	21,838	6,357	9,455	-	60	-	25	85	91									
NEW ENGLAND	101	70	304	292	136	216	-	6	-	5	11	3									
Maine	8	4	14	20	1	5	U	-	U	-	-	-									
N.H.	21	10	18	16	16	20	U	-	U	1	1	-									
Vt.	6	9	23	17	3	10	-	-	-	-	-	1									
Mass.	39	39	120	124	43	79	-	5	-	3	8	2									
R.I.	6	6	26	17	34	68	-	-	-	-	-	-									
Conn.	21	2	103	98	39	34	-	1	-	1	2	-									
MID. ATLANTIC	174	174	939	1,672	582	1,203	-	-	-	2	2	15									
Upstate N.Y.	80	63	270	352	181	237	-	-	-	2	2	3									
N.Y. City	41	48	312	589	204	419	-	-	-	-	-	-									
N.J.	49	51	112	338	41	204	-	-	-	-	-	8									
Pa.	4	12	245	393	156	343	-	-	-	-	-	4									
E.N. CENTRAL	169	179	2,816	3,623	675	1,401	-	1	-	2	3	16									
Ohio	61	47	650	372	94	75	-	-	-	-	-	1									
Ind.	25	47	109	166	43	111	-	1	-	1	2	3									
Ill.	68	65	744	799	1	229	-	-	-	-	-	1									
Mich.	14	13	1,244	2,099	513	474	-	-	-	1	1	10									
Wis.	1	7	69	187	24	512	U	-	U	-	-	1									
W.N. CENTRAL	87	88	1,074	1,307	383	406	-	1	-	-	1	-									
Minn.	47	66	109	130	57	49	-	1	-	-	1	-									
Iowa	8	3	145	399	39	55	-	-	-	-	-	-									
Mo.	23	11	707	604	239	245	-	-	-	-	-	-									
N. Dak.	1	-	3	3	2	4	U	-	U	-	-	-									
S. Dak.	1	1	9	39	1	3	-	-	-	-	-	-									
Nebr.	3	1	61	26	18	23	-	-	-	-	-	-									
Kans.	4	6	40	106	27	27	U	-	U	-	-	-									
S. ATLANTIC	259	186	2,011	2,009	1,228	1,060	-	14	-	6	20	8									
Del.	-	1	2	6	1	4	-	-	-	-	-	1									
Md.	68	54	354	404	169	135	-	-	-	-	-	1									
D.C.	5	-	59	66	24	19	-	-	-	-	-	-									
Va.	22	19	175	216	96	102	-	14	-	4	18	2									
W. Va.	7	6	40	7	23	11	U	-	U	-	-	-									
N.C.	36	24	162	126	224	243	-	-	-	-	-	-									
S.C.	6	3	47	46	64	53	-	-	-	-	-	-									
Ga.	68	51	453	657	186	145	-	-	-	-	-	2									
Fla.	47	28	719	481	441	348	-	-	-	2	2	2									
E.S. CENTRAL	66	61	381	403	459	484	-	2	-	-	2	2									
Ky.	8	7	63	32	44	48	-	2	-	-	2	-									
Tenn.	38	36	147	222	207	268	-	-	-	-	-	1									
Ala.	17	15	60	80	78	74	-	-	-	-	-	1									
Miss.	3	3	111	69	130	94	U	-	U	-	-	-									
W.S. CENTRAL	61	56	3,831	3,957	916	2,141	-	10	-	4	14	-									
Ark.	2	-	74	79	74	106	-	5	-	-	5	-									
La.	13	23	204	135	167	179	-	-	-	-	-	-									
Okla.	42	30	517	615	147	121	-	-	-	-	-	-									
Tex.	4	3	3,036	3,128	528	1,735	U	5	U	4	9	-									
MOUNTAIN	112	120	1,264	3,085	550	795	-	4	-	-	4	5									
Mont.	3	-	17	94	17	5	-	-	-	-	-	-									
Idaho	1	2	45	233	29	49	-	-	-	-	-	-									
Wyo.	1	1	8	37	13	10	U	-	U	-	-	-									
Colo.	12	21	209	342	94	102	-	-	-	-	-	-									
N. Mex.	19	8	53	151	171	310	-	-	-	-	-	-									
Ariz.	61	63	735	1,814	141	173	-	1	-	-	1	5									
Utah	11	6	66	193	37	65	U	2	U	-	2	-									
Nev.	4	19	131	221	48	81	U	1	U	-	1	-									
PACIFIC	113	114	3,953	5,490	1,428	1,749	-	22	-	6	28	42									
Wash.	7	9	380	940	76	108	-	-	-	-	-	1									
Oreg.	40	41	238	430	100	200	-	9	-	-	9	-									
Calif.	48	50	3,302	4,049	1,220	1,410	U	13	U	4	17	8									
Alaska	9	4	12	17	18	13	-	-	-	-	-	33									
Hawaii	9	10	21	54	14	18	U	-	U	2	2	-									
Guam	-	-	2	1	2	2	U	1	U	-	1	-									
P.R.	1	2	236	86	167	243	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


