
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending December 10, 2011 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2011
Legionellosis cummulative for 2010
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2011
Lyme disease cummulative for 2010
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2011
Malaria cummulative for 2010

tab delimited data:
test
UNITED STATES	36	54	168	3,647	3,180	200	412	1,972	30,542	29,283	7	26	114	1,272	1,615						
NEW ENGLAND	4	5	39	387	258	1	72	489	6,550	8,764	-	2	20	85	101						
Conn.	-	1	10	72	50	-	29	226	2,485	3,006	-	0	20	10	2						
Maine	-	0	3	18	11	1	14	66	902	688	-	0	2	6	6						
Mass.	4	3	24	235	124	-	19	106	1,354	3,244	-	1	6	56	70						
N.H.	-	0	3	23	22	-	15	84	1,082	1,299	-	0	1	2	5						
R.I.	-	0	9	28	42	-	1	31	140	180	-	0	2	5	15						
Vt.	-	0	2	11	9	-	6	67	587	347	-	0	1	6	3						
MID. ATLANTIC	12	15	82	1,214	903	152	221	1,216	18,887	10,568	2	7	13	310	499						
N.J.	-	2	16	180	148	-	97	590	8,070	3,623	-	0	2	8	101						
N.Y. (Upstate)	6	5	27	363	280	62	42	213	3,607	2,503	1	1	4	50	75						
N.Y. City	-	3	14	196	159	-	1	12	110	713	-	4	10	197	265						
Pa.	6	5	37	475	316	90	85	509	7,100	3,729	1	1	5	55	58						
E.N. CENTRAL	8	12	51	786	660	2	15	143	1,445	3,796	-	3	10	149	158						
Ill.	-	2	11	121	145	-	1	18	163	135	-	1	5	55	60						
Ind.	1	2	7	110	55	-	1	15	100	78	-	0	2	9	15						
Mich.	-	3	15	186	174	1	1	13	107	94	-	0	4	30	29						
Ohio	7	5	34	368	224	1	1	6	50	39	-	1	4	41	40						
Wis.	-	0	1	1	62	-	12	101	1,025	3,450	-	0	2	14	14						
W.N. CENTRAL	1	1	8	79	121	-	1	13	127	2,083	-	0	45	36	68						
Iowa	-	0	2	11	15	-	0	12	80	85	-	0	3	22	14						
Kans.	-	0	2	11	12	-	0	2	14	10	-	0	2	9	11						
Minn.	-	0	4	-	35	-	0	3	-	1,952	-	0	45	-	3						
Mo.	1	1	5	47	36	-	0	0	-	4	-	0	1	-	21						
Nebr.	-	0	1	6	9	-	0	2	8	8	-	0	1	4	15						
N. Dak.	-	0	1	2	5	-	0	10	21	23	-	0	0	-	1						
S. Dak.	-	0	1	2	9	-	0	2	4	1	-	0	1	1	3						
S. ATLANTIC	9	10	29	549	533	42	53	172	3,291	3,718	4	8	24	418	434						
Del.	-	0	4	24	16	4	12	48	804	636	-	0	3	7	2						
D.C.	-	0	3	9	17	-	0	3	31	40	-	0	1	5	12						
Fla.	2	4	13	177	164	7	2	7	123	78	-	2	7	98	131						
Ga.	-	1	3	38	63	-	0	5	25	10	-	1	5	73	68						
Md.	7	1	14	127	108	17	18	114	1,200	1,592	2	2	14	121	98						
N.C.	-	1	7	71	60	1	0	12	67	77	1	0	6	37	51						
S.C.	-	0	5	22	16	-	0	6	33	29	-	0	1	6	6						
Va.	-	1	6	75	75	13	15	76	931	1,136	1	1	8	71	63						
W. Va.	-	0	2	6	14	-	0	14	77	120	-	0	0	-	3						
E.S. CENTRAL	-	2	10	147	131	1	1	5	59	42	1	0	4	32	31						
Ala.	-	0	2	26	21	1	0	2	21	2	-	0	3	6	9						
Ky.	-	1	3	35	27	-	0	1	2	5	-	0	1	7	8						
Miss.	-	0	3	13	12	-	0	1	3	-	-	0	1	1	2						
Tenn.	-	1	8	73	71	-	0	4	33	35	1	0	3	18	12						
W.S. CENTRAL	1	2	13	126	167	-	1	29	48	107	-	0	18	28	92						
Ark.	1	0	2	14	19	-	0	0	-	-	-	0	1	5	4						
La.	-	0	3	16	11	-	0	1	1	3	-	0	1	1	5						
Okla.	-	0	3	9	13	-	0	0	-	-	-	0	1	5	5						
Tex.	-	2	11	87	124	-	1	29	47	104	-	0	17	17	78						
MOUNTAIN	-	2	8	101	164	1	0	4	36	28	-	1	4	59	62						
Ariz.	-	1	4	42	63	-	0	2	10	2	-	0	4	22	25						
Colo.	-	0	1	6	31	-	0	1	1	3	-	0	3	21	21						
Idaho	-	0	1	8	7	-	0	2	4	9	-	0	1	2	3						
Mont.	-	0	1	1	4	-	0	3	9	4	-	0	1	2	3						
Nev.	-	0	2	15	19	-	0	1	4	2	-	0	2	8	6						
N. Mex.	-	0	2	10	9	-	0	2	5	5	-	0	1	3	1						
Utah	-	0	2	15	23	-	0	1	1	3	-	0	1	1	3						
Wyo.	-	0	2	4	8	1	0	1	2	-	-	0	0	-	-						
PACIFIC	1	5	21	258	243	1	2	11	99	177	-	3	11	155	170						
Alaska	-	0	0	-	2	-	0	2	12	7	-	0	2	5	4						
Calif.	-	4	15	216	199	1	1	9	60	117	-	2	8	105	113						
Hawaii	-	0	1	2	2	N	0	0	N	N	-	0	1	7	4						
Oreg.	-	0	3	19	16	-	0	2	12	39	-	0	4	17	14						
