
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 15, 1998 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1998
Meningococcal Disease cummulative for 1997
Mumps current week
Mumps cummulative for 1998
Mumps cummulative for 1997
Pertussis current week
Pertussis cummulative for 1998
Pertussis cummulative for 1997
Rubella current week
Rubella cummulative for 1998
Rubella cummulative for 1997

tab delimited data:
test
UNITED STATES	1,772	2,247	6	303	397	82	2,949	3,241	-	295	125										
NEW ENGLAND	75	139	-	2	8	4	520	615	-	36	1										
Maine	5	15	-	-	-	-	5	7	-	-	-										
N.H.	4	12	-	-	-	-	40	71	-	-	-										
Vt.	1	3	-	-	-	2	57	181	-	-	-										
Mass.	37	71	-	1	2	-	384	332	-	6	1										
R.I.	3	12	-	-	5	2	7	12	-	1	-										
Conn.	25	26	-	1	1	-	27	12	-	29	-										
MID. ATLANTIC	164	236	-	18	45	3	314	242	-	124	28										
Upstate N.Y.	44	64	-	3	10	3	162	91	-	110	4										
N.Y. City	18	41	-	4	3	-	9	55	-	9	24										
N.J.	43	44	-	2	7	-	5	11	-	4	-										
Pa.	59	87	-	9	25	-	138	85	-	1	-										
E.N. CENTRAL	267	329	1	54	49	30	281	323	-	-	5										
Ohio	96	121	-	21	18	30	120	95	-	-	-										
Ind.	50	35	1	6	6	-	68	35	-	-	-										
Ill.	66	96	-	7	8	-	35	45	-	-	1										
Mich.	31	48	-	20	14	-	41	32	-	-	-										
Wis.	24	29	-	-	3	-	17	116	-	-	4										
W.N. CENTRAL	146	165	-	21	12	11	255	199	-	27	-										
Minn.	25	29	-	10	5	10	159	132	-	-	-										
Iowa	27	38	-	7	6	-	52	10	-	-	-										
Mo.	53	71	U	3	-	U	16	33	U	2	-										
N. Dak.	2	1	-	1	-	-	2	1	-	-	-										
S. Dak.	6	4	-	-	-	-	6	3	-	-	-										
Nebr.	7	6	-	-	1	-	8	4	-	-	-										
Kans.	26	16	-	-	-	1	12	16	-	25	-										
S. ATLANTIC	311	381	4	39	47	7	181	293	-	9	58										
Del.	1	5	-	-	-	-	2	1	-	-	-										
Md.	24	36	-	-	1	-	31	94	-	-	-										
D.C.	-	6	-	-	-	-	1	3	-	-	-										
Va.	24	38	-	5	9	-	8	34	-	-	1										
W. Va.	12	14	-	-	-	-	1	5	-	-	-										
N.C.	46	74	-	9	7	3	68	80	-	6	50										
S.C.	44	40	1	5	10	-	22	14	-	-	6										
Ga.	66	75	-	1	6	-	10	8	-	-	-										
Fla.	94	93	3	19	14	4	38	54	-	3	1										
E.S. CENTRAL	153	165	-	11	21	2	71	79	-	1	1										
Ky.	19	38	-	-	3	-	22	30	-	-	-										
Tenn.	47	58	-	1	3	-	24	26	-	-	-										
Ala.	66	52	-	6	6	2	22	16	-	1	1										
Miss.	U	17	U	U	9	U	U	7	U	U	-										
W.S. CENTRAL	198	217	-	40	44	1	202	127	-	80	3										
Ark.	25	25	-	-	1	1	28	10	-	-	-										
La.	44	46	-	8	11	-	2	13	-	-	-										
Okla.	30	24	-	-	-	-	18	17	-	-	-										
Tex.	99	122	-	32	32	-	154	87	-	80	3										
MOUNTAIN	100	130	-	27	49	15	609	823	-	5	6										
Mont.	3	7	-	-	-	-	3	15	-	-	-										
Idaho	7	8	-	3	2	2	196	473	-	-	2										
Wyo.	5	1	-	1	1	-	8	6	-	-	-										
Colo.	19	35	U	8	3	U	129	224	U	-	-										
N. Mex.	17	22	N	N	N	-	74	57	-	1	-										
Ariz.	34	33	-	5	31	7	139	23	-	1	4										
Utah	11	11	-	3	6	1	37	12	-	2	-										
Nev.	4	13	-	7	6	5	23	13	-	1	-										
PACIFIC	358	485	1	91	122	9	516	540	-	13	23										
Wash.	50	59	U	7	14	U	193	224	U	9	5										
Oreg.	61	94	N	N	N	6	44	24	-	-	-										
Calif.	241	326	-	65	86	-	268	271	-	2	10										
Alaska	2	2	-	2	5	2	5	6	-	-	-										
Hawaii	4	4	1	17	17	1	6	15	-	2	8										
Guam	-	1	U	-	1	U	-	-	U	-	-										
P.R.	6	8	-	1	5	-	2	-	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	U	2	4	U	1	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


