
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending June 23, 2012 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	20	71	133	1,374	2,001	470	850	1,946	14,517	17,163	42	102	256	1,613	1,899						
NEW ENGLAND	3	7	16	175	134	11	29	86	556	869	1	3	12	54	76						
Conn.	-	4	10	84	76	-	7	30	170	200	-	1	5	24	24						
Maine	-	2	6	49	26	6	3	9	71	52	1	0	3	4	13						
Mass.	-	0	0	-	-	-	14	44	206	413	-	1	9	16	24						
N.H.	-	0	3	13	8	-	2	8	40	79	-	0	3	3	11						
R.I.	2	0	6	11	9	3	2	12	41	101	-	0	2	1	1						
Vt.	1	0	4	18	15	2	2	8	28	24	-	0	3	6	3						
MID. ATLANTIC	-	12	36	189	351	61	87	209	1,722	2,118	10	12	35	183	230						
N.J.	-	0	0	-	-	-	18	49	288	501	-	2	8	26	59						
N.Y. (Upstate)	-	7	20	145	136	35	26	67	493	451	5	3	13	58	62						
N.Y. City	-	0	1	-	7	3	20	41	415	458	-	2	6	40	34						
Pa.	-	6	16	44	208	23	27	114	526	708	5	3	17	59	75						
E.N. CENTRAL	-	3	20	57	55	28	75	186	1,449	2,006	9	13	50	227	305						
Ill.	-	0	6	22	16	-	25	80	409	694	-	3	14	35	77						
Ind.	-	0	7	1	4	-	12	36	201	226	-	2	10	49	48						
Mich.	-	1	6	21	16	-	16	42	313	306	-	3	13	73	44						
Ohio	-	0	6	13	19	28	22	46	469	444	9	3	9	56	58						
Wis.	N	0	0	N	N	-	6	40	57	336	-	3	22	14	78						
W.N. CENTRAL	-	2	13	29	71	9	42	113	703	1,165	2	15	58	202	296						
Iowa	-	0	4	-	8	3	8	19	175	206	-	2	15	29	61						
Kans.	-	0	3	7	16	-	10	27	54	141	-	2	8	5	40						
Minn.	-	0	6	-	18	-	7	33	-	286	-	0	24	-	68						
Mo.	-	0	4	15	8	-	16	42	322	329	-	6	31	126	78						
Nebr.	-	0	3	-	14	6	4	13	109	95	2	1	7	30	35						
N. Dak.	-	0	10	7	7	-	0	19	-	20	-	0	4	-	2						
S. Dak.	-	0	0	-	-	-	2	7	43	88	-	1	4	12	12						
S. ATLANTIC	11	17	45	450	609	209	284	708	4,518	4,352	10	11	31	233	249						
Del.	-	0	0	-	-	-	2	12	40	56	-	0	2	4	6						
D.C.	-	0	0	-	-	-	1	7	23	27	-	0	1	4	3						
Fla.	-	0	34	53	120	125	106	201	1,899	1,721	7	2	11	101	53						
Ga.	-	0	0	-	-	-	28	109	480	748	-	2	6	36	51						
Md.	-	5	16	137	150	9	18	45	354	356	2	1	4	25	23						
N.C.	-	0	0	-	-	43	41	251	891	662	1	1	26	29	52						
S.C.	N	0	0	N	N	14	25	71	412	398	-	0	2	8	8						
Va.	11	10	25	224	285	18	21	57	400	344	-	1	8	24	50						
W. Va.	-	1	9	36	54	-	0	52	19	40	-	0	2	2	3						
E.S. CENTRAL	4	2	6	37	89	28	64	191	1,018	1,119	-	5	18	122	98						
Ala.	4	1	5	32	43	17	21	70	300	288	-	1	15	24	15						
Ky.	-	0	2	5	7	-	9	30	137	191	-	1	5	22	20						
Miss.	-	0	0	-	-	-	17	87	258	324	-	0	4	10	13						
Tenn.	-	0	2	-	39	11	17	51	323	316	-	2	11	66	50						
W.S. CENTRAL	2	17	40	341	613	63	148	374	1,926	2,246	4	12	92	199	169						
Ark.	-	0	15	61	40	11	14	52	206	203	-	1	6	28	14						
La.	-	0	1	-	3	-	23	69	345	424	-	0	3	13	7						
Okla.	-	0	21	21	13	-	14	102	143	181	-	1	16	24	18						
Tex.	2	14	29	259	557	52	98	227	1,232	1,438	4	8	76	134	130						
MOUNTAIN	-	1	5	32	8	13	43	97	804	1,047	4	9	46	162	239						
Ariz.	N	0	0	N	N	6	14	36	253	332	-	2	6	53	63						
Colo.	-	0	0	-	-	-	10	23	192	228	-	2	9	33	58						
Idaho	-	0	1	-	-	5	2	8	55	70	4	1	8	28	39						
Mont.	N	0	0	N	N	2	2	10	36	46	-	0	4	9	15						
Nev.	-	0	3	1	1	-	3	7	69	77	-	1	7	10	16						
N. Mex.	-	0	4	29	4	-	5	21	89	111	-	0	3	14	17						
Utah	-	0	1	2	3	-	5	12	86	150	-	1	29	8	21						
Wyo.	-	0	0	-	-	-	1	9	24	33	-	0	8	7	10						
PACIFIC	-	4	14	64	71	48	90	179	1,821	2,241	2	16	36	231	237						
Alaska	-	0	1	5	11	-	1	6	28	30	-	0	0	-	-						
Calif.	-	4	13	56	54	40	63	142	1,291	1,688	2	7	20	104	166						
Hawaii	-	0	0	-	-	7	6	20	110	136	-	0	2	5	4						
Oreg.	-	0	2	3	6	1	6	16	153	167	-	2	11	67	29						
Wash.	-	0	11	-	-	-	12	42	239	220	-	3	18	55	38						
Amer. Samoa	N	0	0	N	N	-	0	1	1	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	4	-	10	-	0	0	-	-						
P.R.	-	1	5	27	23	-	3	21	23	218	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	6	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


