
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 6, 2012 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	23	69	122	2,765	3,511	726	964	1,515	35,890	39,947	53	105	173	3,860	4,676						
NEW ENGLAND	2	7	16	303	263	-	37	75	1,546	1,748	-	3	9	155	184						
Conn.	-	3	8	141	155	-	7	17	351	389	-	1	5	40	48						
Maine	1	1	6	73	54	-	3	11	125	114	-	0	4	17	25						
Mass.	-	0	0	-	-	-	18	56	811	886	-	1	5	66	72						
N.H.	1	0	3	25	19	-	2	8	114	146	-	0	4	19	20						
R.I.	-	0	6	22	16	-	2	8	79	147	-	0	2	1	4						
Vt.	-	1	7	42	19	-	1	8	66	66	-	0	2	12	15						
MID. ATLANTIC	11	16	31	672	672	28	91	146	3,611	4,645	8	10	20	401	528						
N.J.	-	0	0	-	-	-	14	29	444	1,006	-	1	8	37	112						
N.Y. (Upstate)	11	7	20	359	298	20	25	62	1,039	1,121	5	4	12	153	174						
N.Y. City	-	0	1	-	11	-	19	46	923	942	-	2	7	67	68						
Pa.	-	8	15	313	363	8	27	60	1,205	1,576	3	3	11	144	174						
E.N. CENTRAL	2	3	13	149	174	35	79	202	3,755	4,283	24	15	48	670	828						
Ill.	1	1	6	62	47	-	27	76	1,360	1,409	-	3	10	112	196						
