
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 22, 2007 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	28	49	256	1,702	1,781	2	9	35	312	277	146	198	310	7,309	6,873						
NEW ENGLAND	-	1	12	35	98	-	0	3	6	3	4	4	13	176	153						
Conn.	-	0	5	-	73	-	0	0	-	-	-	0	10	24	33						
Maine	-	0	2	9	6	-	0	2	1	1	1	0	2	6	8						
Mass.	-	0	0	-	-	-	0	0	-	-	3	3	8	109	92						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	3	22	10						
R.I.	-	0	4	14	9	-	0	1	3	-	-	0	5	14	8						
Vt.	-	0	2	12	10	-	0	1	2	2	-	0	1	1	2						
MID. ATLANTIC	-	2	9	99	109	-	0	5	21	15	27	28	44	1,121	820						
N.J.	-	0	0	-	-	-	0	0	-	-	4	4	8	145	124						
N.Y. (Upstate)	-	1	5	34	35	-	0	4	7	7	2	3	14	102	105						
N.Y. City	-	0	0	-	-	-	0	0	-	-	14	16	34	692	392						
Pa.	-	2	6	65	74	-	0	2	14	8	7	5	10	182	199						
E.N. CENTRAL	8	9	40	407	382	-	2	7	55	59	21	15	27	583	647						
Ill.	-	0	4	15	19	-	0	1	2	5	3	7	13	263	313						
Ind.	-	2	31	102	101	-	0	5	17	16	2	1	6	39	64						
Mich.	-	0	1	2	15	-	0	1	1	2	9	2	8	90	85						
Ohio	8	5	38	288	247	-	1	5	35	36	7	3	9	148	136						
Wis.	N	0	0	N	N	-	0	0	-	-	-	1	4	43	49						
W.N. CENTRAL	1	2	124	116	32	-	0	15	9	1	4	6	13	256	213						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	11	13						
Kans.	-	0	11	63	-	-	0	2	5	-	-	0	3	15	17						
Minn.	-	0	123	-	1	-	0	15	-	-	-	1	5	50	37						
Mo.	1	1	5	45	30	-	0	1	-	1	4	3	11	171	129						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	2	5						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	1	-	0	1	4	-	-	0	3	7	11						
S. ATLANTIC	15	21	59	772	866	1	4	15	162	135	56	46	180	1,731	1,550						
Del.	-	0	1	7	-	-	0	1	2	-	2	0	3	11	16						
D.C.	-	0	2	5	19	-	0	0	-	2	2	3	12	129	88						
Fla.	11	11	29	449	459	1	2	8	94	86	38	15	30	639	541						
Ga.	4	7	17	263	294	-	1	10	58	47	1	6	153	249	277						
Md.	-	0	1	1	-	-	0	0	-	-	3	6	15	222	228						
N.C.	-	0	0	-	-	-	0	0	-	-	1	5	23	238	218						
S.C.	-	0	0	-	-	-	0	0	-	-	5	2	11	76	52						
Va.	N	0	0	N	N	-	0	0	-	-	4	4	17	162	123						
W. Va.	-	1	17	47	94	-	0	1	8	-	-	0	1	5	7						
E.S. CENTRAL	2	3	9	117	151	1	0	3	27	27	21	17	30	621	516						
Ala.	N	0	0	N	N	-	0	0	-	-	7	6	16	251	238						
Ky.	1	0	2	18	29	-	0	1	2	6	-	1	7	41	55						
Miss.	-	0	2	-	20	-	0	0	-	-	-	2	9	76	45						
Tenn.	1	2	8	99	102	1	0	3	25	21	14	6	14	253	178						
W.S. CENTRAL	2	2	11	113	65	-	0	3	16	6	12	32	55	1,236	1,087						
Ark.	-	0	1	1	9	-	0	0	-	2	6	1	10	90	56						
La.	-	1	4	51	56	-	0	2	7	4	5	8	29	297	179						
Okla.	2	0	9	61	-	-	0	2	9	-	1	1	4	40	51						
Tex.	-	0	0	-	-	-	0	0	-	-	-	21	39	809	801						
MOUNTAIN	-	1	5	43	78	-	0	3	14	31	-	7	19	253	366						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	12	104	135						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	30	57						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	16	-	0	2	5	1	-	2	6	76	103						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	34	53						
Utah	-	0	5	15	32	-	0	3	8	21	-	0	2	6	14						
