
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending February 17, 2007 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	126	312	528	1,309	1,862	2,364	6,672	8,403	32,584	44,850	39	42	113	303	326						
NEW ENGLAND	7	18	44	60	123	60	99	208	588	606	-	2	12	20	15						
Conn.	-	3	25	28	17	-	26	152	70	120	-	0	8	15	-						
Maine	5	3	14	18	4	2	2	8	14	21	-	0	4	2	2						
Mass.	-	5	18	-	77	45	47	95	401	348	-	0	7	-	12						
N.H.	1	0	9	1	5	2	3	9	16	38	-	0	2	3	-						
R.I.	-	1	17	-	2	10	9	19	77	72	-	0	3	-	-						
Vt.	1	3	12	13	18	1	1	5	10	7	-	0	2	-	1						
MID. ATLANTIC	26	65	109	235	358	345	637	1,029	3,630	4,250	8	9	26	65	80						
N.J.	-	8	16	-	59	41	103	159	493	746	-	1	4	3	14						
N.Y. (Upstate)	23	25	85	100	74	87	121	582	623	575	4	3	15	17	12						
N.Y. City	1	16	31	68	121	116	175	377	1,079	1,316	1	2	6	15	21						
Pa.	2	14	34	67	104	101	223	324	1,435	1,613	3	3	8	30	33						
E.N. CENTRAL	13	46	96	165	360	354	1,271	2,206	4,769	9,411	4	5	13	30	48						
Ill.	-	8	27	-	72	-	356	487	1,098	2,945	-	0	4	-	14						
Ind.	N	0	0	N	N	-	158	250	970	1,279	2	1	10	5	7						
Mich.	2	13	38	62	110	281	267	880	1,624	1,414	-	0	5	4	8						
Ohio	11	15	32	82	104	16	303	702	464	2,747	2	2	6	21	11						
Wis.	-	9	24	21	74	57	130	178	613	1,026	-	0	3	-	8						
W.N. CENTRAL	11	24	118	96	174	180	383	507	2,285	2,586	-	2	12	15	14						
Iowa	1	6	15	26	35	27	37	64	234	247	-	0	1	-	-						
