
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending February 21, 1998 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	105	120	241	390	99	171	805	1,176	566	1,402	765										
NEW ENGLAND	6	8	24	85	4	6	11	17	21	26	136										
Maine	-	-	-	-	-	-	-	-	U	2	18										
N.H.	1	2	-	3	-	1	-	-	-	-	12										
Vt.	-	2	-	2	-	-	-	-	-	-	3										
Mass.	2	3	13	14	4	4	11	9	17	7	41										
R.I.	3	-	2	9	-	1	-	-	4	4	13										
Conn.	-	1	9	57	-	-	-	8	U	13	49										
MID. ATLANTIC	16	19	124	257	20	30	37	49	37	154	208										
Upstate N.Y.	9	4	32	22	9	3	1	8	U	15	124										
N.Y. City	-	-	-	17	8	13	5	10	U	85	U										
N.J.	-	2	-	76	-	12	10	23	37	34	32										
Pa.	7	13	92	142	3	2	21	8	U	20	52										
E.N. CENTRAL	33	51	14	1	7	19	117	109	38	164	3										
Ohio	18	28	14	-	1	1	33	37	5	44	3										
Ind.	3	5	-	-	1	2	34	24	U	14	-										
Ill.	-	1	-	1	-	8	31	14	33	103	-										
Mich.	11	16	-	-	5	7	15	14	U	-	-										
Wis.	1	1	U	U	-	1	4	20	U	3	-										
W.N. CENTRAL	9	8	1	1	2	3	11	27	17	37	60										
Minn.	-	-	-	-	-	-	-	7	U	16	9										
Iowa	-	-	1	-	1	1	-	1	U	4	20										
Mo.	7	4	-	-	1	2	8	14	17	9	1										
N. Dak.	-	-	-	-	-	-	-	-	U	1	17										
S. Dak.	-	-	-	-	-	-	-	-	-	1	6										
Nebr.	2	3	-	1	-	-	-	-	-	-	-										
Kans.	-	1	-	-	-	-	3	5	U	6	7										
S. ATLANTIC	22	14	59	30	32	38	334	463	95	158	297										
Del.	1	1	-	2	1	1	-	3	-	6	-										
Md.	5	7	53	23	16	13	62	137	23	17	72										
D.C.	2	1	3	3	3	3	9	15	13	6	-										
Va.	2	-	-	-	2	8	36	33	5	16	77										
W. Va.	N	N	-	-	-	-	-	-	9	6	7										
N.C.	3	3	-	1	4	1	93	96	45	26	75										
S.C.	1	-	-	-	-	3	45	57	U	9	9										
Ga.	-	-	2	1	4	7	61	87	U	31	26										
Fla.	8	2	1	-	2	2	28	35	U	41	31										
E.S. CENTRAL	1	5	6	11	4	5	162	266	-	109	18										
Ky.	-	-	-	1	-	1	15	15	U	20	2										
Tenn.	1	1	5	2	3	1	87	109	U	39	8										
Ala.	-	1	1	-	1	1	36	70	U	36	8										
Miss.	-	3	-	8	-	2	24	72	U	14	-										
W.S. CENTRAL	-	1	-	-	2	-	83	174	5	210	22										
Ark.	-	-	-	-	-	-	23	25	5	11	1										
La.	-	-	-	-	2	-	52	71	-	6	-										
Okla.	-	1	-	-	-	-	8	21	U	20	21										
Tex.	-	-	-	-	-	-	-	57	U	173	-										
MOUNTAIN	7	9	1	-	8	11	30	26	28	28	8										
Mont.	-	-	-	-	-	1	-	-	-	-	3										
Idaho	-	-	-	-	1	-	-	-	-	-	-										
Wyo.	-	-	-	-	-	1	-	-	1	1	5										
Colo.	2	3	-	-	3	6	2	-	U	10	-										
N. Mex.	1	-	-	-	3	-	-	-	7	-	-										
Ariz.	-	3	-	-	-	-	26	23	14	13	-										
Utah	4	2	-	-	1	-	2	-	6	1	-										
Nev.	-	1	1	-	-	3	-	3	U	3	-										
PACIFIC	11	5	12	5	20	59	20	45	325	516	13										
Wash.	-	1	-	-	-	-	3	-	U	32	-										
Oreg.	-	-	-	2	5	2	1	1	U	16	-										
Calif.	11	3	12	3	15	57	16	44	312	427	11										
Alaska	-	-	-	-	-	-	-	-	3	12	2										
Hawaii	-	1	-	-	-	-	-	-	10	29	-										
Guam	-	-	-	-	-	-	-	-	-	7	-										
P.R.	-	-	-	-	-	2	45	30	-	-	7										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	1	-	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


