
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending October 13, 2007 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	26	54	201	2,168	2,785	33	78	405	3,023	3,436	30	44	106	1,706	2,106						
NEW ENGLAND	1	2	6	97	156	-	2	5	55	96	3	2	12	96	150						
Conn.	1	0	3	17	34	-	0	5	23	39	1	0	5	31	40						
Maine	-	0	1	3	8	-	0	2	9	20	-	0	1	4	8						
Mass.	-	1	4	46	74	-	0	1	4	18	-	0	3	15	61						
N.H.	-	0	3	12	21	-	0	1	5	8	-	0	2	7	13						
R.I.	-	0	2	11	11	-	0	3	13	9	2	0	6	31	21						
Vt.	-	0	1	8	8	-	0	1	1	2	-	0	2	8	7						
MID. ATLANTIC	3	8	17	320	315	1	8	21	343	423	4	12	52	525	764						
N.J.	-	2	5	72	92	-	1	8	64	136	-	1	10	66	100						
N.Y. (Upstate)	3	1	11	61	68	1	2	13	76	49	4	4	30	168	260						
N.Y. City	-	3	7	122	103	-	1	6	74	101	-	2	8	78	149						
Pa.	-	1	5	65	52	-	3	8	129	137	-	4	21	213	255						
E.N. CENTRAL	5	6	13	224	287	9	9	23	345	404	6	9	27	391	470						
Ill.	-	2	5	79	89	-	2	6	96	114	-	1	6	56	103						
Ind.	4	0	7	26	21	5	0	21	46	44	-	1	6	43	36						
Mich.	1	1	8	59	95	-	2	8	85	117	2	2	10	116	117						
Ohio	-	1	4	53	45	4	2	7	106	100	4	3	17	168	178						
Wis.	-	0	3	7	37	-	0	3	12	29	-	0	3	8	36						
W.N. CENTRAL	2	2	18	132	108	-	2	15	101	112	5	1	9	77	61						
Iowa	-	1	4	35	9	-	0	3	17	19	-	0	1	8	10						
Kans.	-	0	1	3	25	-	0	2	7	10	-	0	1	2	7						
Minn.	-	0	17	56	9	-	0	13	17	14	4	0	6	21	12						
Mo.	1	0	2	21	39	-	1	5	47	52	-	1	3	33	19						
Nebr.	1	0	2	12	17	-	0	3	9	12	1	0	1	9	8						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	5	9	-	0	1	4	5	-	0	1	4	5						
S. ATLANTIC	9	10	21	410	435	7	18	56	764	954	6	7	25	288	350						
Del.	-	0	1	7	11	-	0	3	15	37	-	0	2	6	9						
D.C.	-	0	5	14	6	-	0	2	1	5	-	0	4	1	19						
Fla.	6	3	11	128	174	6	7	14	270	331	3	2	10	122	129						
Ga.	-	1	4	58	46	-	2	7	91	165	-	0	2	18	26						
Md.	2	1	5	62	54	-	2	6	88	125	2	1	6	53	78						
N.C.	1	0	11	49	66	1	0	16	108	123	1	1	4	36	29						
S.C.	-	0	4	15	21	-	1	5	51	72	-	0	2	14	4						
Va.	-	1	5	69	52	-	3	8	102	50	-	1	4	30	46						
W. Va.	-	0	2	8	5	-	0	23	38	46	-	0	4	8	10						
E.S. CENTRAL	-	2	5	86	107	2	6	17	268	255	2	2	6	75	82						
Ala.	-	0	3	15	12	-	2	10	92	72	-	0	1	7	9						
Ky.	-	0	2	18	31	1	1	7	56	60	1	1	6	39	31						
Miss.	-	0	4	8	7	-	0	8	17	9	-	0	1	-	3						
Tenn.	-	1	5	45	57	1	3	8	103	114	1	1	4	29	39						
W.S. CENTRAL	-	5	43	180	290	8	18	169	619	688	2	2	16	86	56						
Ark.	-	0	2	10	43	-	1	7	49	60	-	0	3	7	4						
La.	-	1	3	24	25	-	1	4	62	49	-	0	1	3	10						
Okla.	-	0	8	11	6	5	1	24	46	53	-	0	6	5	1						
Tex.	-	3	39	135	216	3	13	135	462	526	2	1	13	71	41						
MOUNTAIN	1	5	15	205	223	2	3	7	137	112	1	2	5	75	101						
Ariz.	-	3	11	146	132	-	1	4	48	-	-	0	3	25	32						
Colo.	-	0	3	20	35	-	0	2	21	30	-	0	2	14	23						
Idaho	-	0	1	4	9	-	0	1	11	11	-	0	1	5	11						
Mont.	-	0	2	9	9	-	0	3	-	-	-	0	1	3	5						
Nev.	-	0	2	9	11	-	1	3	29	30	-	0	2	7	7						
N. Mex.	-	0	2	9	12	-	0	2	10	21	-	0	2	8	5						
Utah	-	0	1	5	13	2	0	4	16	20	1	0	2	10	18						
Wyo.	1	0	1	3	2	-	0	1	2	-	-	0	1	3	-						
PACIFIC	5	12	92	514	864	4	10	106	391	392	1	2	11	93	72						
Alaska	1	0	1	4	1	1	0	3	5	5	-	0	1	-	-						
Calif.	4	10	40	445	819	2	7	31	288	318	1	1	11	67	72						
Hawaii	-	0	2	4	10	-	0	2	5	7	-	0	1	1	-						
Oreg.	-	1	2	23	34	1	1	5	52	62	-	0	1	8	-						
Wash.	-	0	52	38	-	-	0	74	41	-	-	0	3	17	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	10	45	50	-	1	9	44	50	-	0	2	3	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


