
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending June 30, 2007 (26 WEEK)

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS * current quarter
AIDS * previous 4 quarters median 
AIDS * previous 4 quarters maximum 
AIDS * cummulative for 2007
AIDS * cummulative for 2006
HIV/AIDS * current quarter
HIV/AIDS * previous 4 quarters median 
HIV/AIDS * previous 4 quarters maximum 
HIV/AIDS * cummulative for 2007
HIV/AIDS * cummulative for 2006
Tuberculosis current quarter
Tuberculosis previous 4 quarters median 
Tuberculosis previous 4 quarters maximum 
Tuberculosis cummulative for 2007
Tuberculosis cummulative for 2006

tab delimited data:
test
UNITED STATES	-	-	-	-	-	-	-	-	-	-	2,114	1,871	3,921	3,985	6,060						
NEW ENGLAND	-	-	-	-	-	-	-	-	-	-	48	26	81	74	131						
Conn.	-	-	-	-	-	-	-	-	-	-	30	17	30	47	41						
Maine	-	-	-	-	-	-	-	-	-	-	3	3	6	9	7						
Mass.	-	-	-	-	-	-	-	-	-	-	-	-	44	-	60						
N.H.	-	-	-	-	-	-	-	-	-	-	3	1	8	4	7						
R.I.	-	-	-	-	-	-	-	-	-	-	11	2	11	13	13						
Vt.	-	-	-	-	-	-	-	-	-	-	1	-	5	1	3						
MID. ATLANTIC	-	-	-	-	-	-	-	-	-	-	386	386	598	898	964						
N.J.	-	-	-	-	-	-	-	-	-	-	74	74	139	166	233						
N.Y. (Upstate)	-	-	-	-	-	-	-	-	-	-	49	49	124	118	113						
N.Y. City	-	-	-	-	-	-	-	-	-	-	217	217	269	486	477						
Pa.	-	-	-	-	-	-	-	-	-	-	46	46	98	128	141						
E.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	234	234	380	503	523						
Ill.	-	-	-	-	-	-	-	-	-	-	121	121	177	250	232						
Ind.	-	-	-	-	-	-	-	-	-	-	7	-	33	7	66						
Mich.	-	-	-	-	-	-	-	-	-	-	38	38	93	100	73						
Ohio	-	-	-	-	-	-	-	-	-	-	52	52	64	116	122						
Wis.	-	-	-	-	-	-	-	-	-	-	16	14	21	30	30						
W.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	103	103	149	209	227						
Iowa	-	-	-	-	-	-	-	-	-	-	7	2	14	9	16						
Kans.	-	-	-	-	-	-	-	-	-	-	22	15	22	37	53						
Minn.	-	-	-	-	-	-	-	-	-	-	46	46	60	95	99						
Mo.	-	-	-	-	-	-	-	-	-	-	26	25	36	55	45						
Nebr.	-	-	-	-	-	-	-	-	-	-	-	-	9	9	9						
N. Dak.	-	-	-	-	-	-	-	-	-	-	-	-	9	-	-						
S. Dak.	-	-	-	-	-	-	-	-	-	-	2	2	5	4	5						
S. ATLANTIC	-	-	-	-	-	-	-	-	-	-	501	357	815	858	1,308						
Del.	-	-	-	-	-	-	-	-	-	-	4	2	16	6	12						
D.C.	-	-	-	-	-	-	-	-	-	-	11	1	16	12	36						
Fla.	-	-	-	-	-	-	-	-	-	-	217	127	315	344	467						
Ga.	-	-	-	-	-	-	-	-	-	-	112	29	117	141	298						
Md.	-	-	-	-	-	-	-	-	-	-	38	34	45	75	89						
N.C.	-	-	-	-	-	-	-	-	-	-	62	62	144	144	156						
S.C.	-	-	-	-	-	-	-	-	-	-	16	12	63	28	109						
Va.	-	-	-	-	-	-	-	-	-	-	37	37	138	98	130						
W. Va.	-	-	-	-	-	-	-	-	-	-	4	4	6	10	11						
E.S. CENTRAL	-	-	-	-	-	-	-	-	-	-	109	109	207	245	296						
Ala.	-	-	-	-	-	-	-	-	-	-	37	29	51	66	96						
Ky.	-	-	-	-	-	-	-	-	-	-	18	18	31	49	33						
Miss.	-	-	-	-	-	-	-	-	-	-	22	22	36	46	50						
Tenn.	-	-	-	-	-	-	-	-	-	-	32	32	95	84	117						
W.S. CENTRAL	-	-	-	-	-	-	-	-	-	-	176	75	459	251	937						
Ark.	-	-	-	-	-	-	-	-	-	-	23	21	36	56	45						
La.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Okla.	-	-	-	-	-	-	-	-	-	-	29	28	42	71	83						
Tex.	-	-	-	-	-	-	-	-	-	-	124	-	395	124	809						
MOUNTAIN	-	-	-	-	-	-	-	-	-	-	84	84	226	180	280						
Ariz.	-	-	-	-	-	-	-	-	-	-	23	23	138	97	118						
Colo.	-	-	-	-	-	-	-	-	-	-	17	4	32	21	64						
Idaho	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Mont.	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-						
Nev.	-	-	-	-	-	-	-	-	-	-	16	-	33	16	48						
N. Mex.	-	-	-	-	-	-	-	-	-	-	14	5	14	24	31						
Utah	-	-	-	-	-	-	-	-	-	-	14	8	14	22	17						
Wyo.	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2						
PACIFIC	-	-	-	-	-	-	-	-	-	-	473	294	1,062	767	1,394						
Alaska	-	-	-	-	-	-	-	-	-	-	9	9	24	23	31						
Calif.	-	-	-	-	-	-	-	-	-	-	367	183	925	550	1,149						
Hawaii	-	-	-	-	-	-	-	-	-	-	32	22	32	58	61						
Oreg.	-	-	-	-	-	-	-	-	-	-	-	-	26	-	39						
Wash.	-	-	-	-	-	-	-	-	-	-	65	65	84	136	114						
Amer. Samoa	U	-	-	U	U	-	-	-	-	-	U	-	3	U	U						
C.N.M.I.	-	-	-	-	U	-	-	-	-	-	-	-	-	-	U						
