
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 17, 2007 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	33	59	117	471	798	37	84	260	617	806	18	49	109	270	268						
NEW ENGLAND	2	2	20	5	63	-	2	4	11	38	1	1	12	3	16						
Conn.	2	1	3	4	7	-	0	3	3	17	1	0	9	2	3						
Maine	-	0	2	-	3	-	0	2	1	4	-	0	2	-	2						
Mass.	-	0	4	-	37	-	0	1	-	11	-	0	4	-	9						
N.H.	-	0	16	1	11	-	0	1	2	4	-	0	0	-	1						
R.I.	-	0	2	-	1	-	0	4	4	1	-	0	6	-	-						
Vt.	-	0	2	-	4	-	0	1	1	1	-	0	2	1	1						
MID. ATLANTIC	4	7	19	54	69	2	8	18	64	100	5	15	53	69	86						
N.J.	-	1	4	3	23	-	2	6	12	32	-	2	11	11	13						
N.Y. (Upstate)	2	2	12	15	12	1	1	14	11	8	2	6	30	21	26						
N.Y. City	-	2	11	22	22	-	2	6	8	21	-	2	20	5	17						
Pa.	2	1	4	14	12	1	3	7	33	39	3	5	19	32	30						
E.N. CENTRAL	5	6	14	62	60	6	9	18	77	103	3	10	30	57	51						
Ill.	-	1	4	17	14	-	2	9	4	38	-	1	11	-	9						
Ind.	1	0	8	3	4	-	0	12	2	4	1	0	5	4	3						
Mich.	-	3	8	26	22	1	3	9	33	37	-	3	10	24	10						
Ohio	4	1	4	16	16	5	3	10	34	22	2	4	19	28	19						
Wis.	-	0	4	-	4	-	0	3	4	2	-	0	3	1	10						
W.N. CENTRAL	1	2	8	13	26	4	3	13	27	32	-	1	15	10	7						
Iowa	-	0	1	4	1	-	0	2	5	4	-	0	3	1	-						
Kans.	-	0	1	-	15	2	0	2	3	3	-	0	2	-	-						
Minn.	-	0	7	-	1	1	0	12	2	1	-	0	11	1	-						
Mo.	-	1	3	5	5	1	1	6	14	21	-	0	2	6	5						
Nebr.	1	0	2	2	2	-	0	3	2	3	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	3	2	2	-	0	1	1	-	-	0	1	1	-						
S. ATLANTIC	5	8	27	79	131	19	23	37	182	230	5	9	23	74	59						
Del.	-	0	2	-	3	-	1	4	3	8	-	0	2	1	1						
D.C.	-	0	5	9	1	-	0	2	-	3	-	0	5	-	-						
Fla.	3	3	13	34	48	6	7	16	66	90	2	3	10	32	23						
Ga.	-	1	5	11	8	-	3	8	28	21	-	1	5	11	1						
Md.	-	1	7	8	19	1	2	7	19	42	1	2	8	15	16						
N.C.	2	0	11	3	33	11	0	16	32	42	1	0	5	7	9						
S.C.	-	0	3	3	6	1	2	5	11	14	-	0	2	3	1						
Va.	-	1	7	11	13	-	2	5	16	6	-	1	5	3	7						
W. Va.	-	0	3	-	-	-	0	7	7	4	1	0	4	2	1						
E.S. CENTRAL	-	2	7	18	24	1	6	20	43	66	-	2	9	12	8						
Ala.	-	0	2	2	2	-	1	10	10	22	-	0	2	1	1						
Ky.	-	0	4	3	10	-	1	5	1	18	-	1	5	5	1						
Miss.	-	0	4	4	1	-	1	7	7	6	-	0	2	-	-						
Tenn.	-	1	5	9	11	1	3	7	25	20	-	1	7	6	6						
W.S. CENTRAL	1	7	20	35	50	3	18	128	92	115	1	1	12	11	3						
Ark.	1	0	9	3	5	-	1	4	6	12	-	0	1	1	1						
La.	-	0	4	3	1	-	1	5	9	3	-	0	2	-	-						
Okla.	-	0	3	-	3	1	1	14	8	1	-	0	6	-	-						
Tex.	-	5	15	29	41	2	15	108	69	99	1	1	12	10	2						
MOUNTAIN	-	5	14	62	82	-	3	8	22	42	-	2	8	20	12						
Ariz.	-	3	13	55	51	-	0	2	-	13	-	1	4	6	2						
Colo.	-	1	3	5	12	-	0	4	4	9	-	0	2	3	2						
Idaho	-	0	2	-	3	-	0	2	2	4	-	0	3	1	2						
Mont.	-	0	3	-	1	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	1	1	3	-	0	4	8	9	-	0	2	2	3						
N. Mex.	-	0	2	1	6	-	0	2	3	4	-	0	2	2	-						
Utah	-	0	2	-	6	-	0	5	5	3	-	1	6	5	3						
Wyo.	-	0	1	-	-	-	0	1	-	-	-	0	1	1	-						
PACIFIC	15	15	52	143	293	2	11	36	99	80	3	1	11	14	26						
Alaska	-	0	1	1	1	-	0	3	2	1	-	0	0	-	-						
Calif.	14	13	48	131	273	-	8	26	71	59	2	1	11	13	26						
