
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending October 20, 2007 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	26	53	201	2,222	2,859	53	77	405	3,132	3,528	37	43	106	1,806	2,189						
NEW ENGLAND	3	2	6	100	160	-	2	5	60	99	2	2	12	99	151						
Conn.	3	0	3	20	35	-	0	5	26	41	1	0	5	32	41						
Maine	-	0	1	3	8	-	0	2	9	20	-	0	1	4	8						
Mass.	-	1	4	46	77	-	0	1	4	18	-	0	3	15	61						
N.H.	-	0	3	12	21	-	0	1	5	8	-	0	2	7	13						
R.I.	-	0	2	11	11	-	0	3	13	9	1	0	6	32	21						
Vt.	-	0	1	8	8	-	0	1	3	3	-	0	2	9	7						
MID. ATLANTIC	2	8	17	332	330	3	8	21	356	434	15	12	35	577	798						
N.J.	-	2	5	72	95	-	1	8	64	140	-	1	10	66	104						
N.Y. (Upstate)	2	1	11	63	75	3	2	13	79	52	13	4	22	181	271						
N.Y. City	-	2	7	127	107	-	1	6	76	102	-	2	9	90	155						
Pa.	-	2	5	70	53	-	3	8	137	140	2	5	21	240	268						
E.N. CENTRAL	1	6	13	232	293	5	9	23	355	413	8	9	27	414	487						
Ill.	-	2	5	83	90	-	2	6	96	116	-	1	8	66	109						
Ind.	-	0	7	26	23	-	0	21	46	44	-	1	7	45	38						
Mich.	1	1	8	63	97	-	2	8	89	121	2	2	10	121	119						
Ohio	-	1	4	53	46	5	3	7	111	103	6	3	17	174	182						
Wis.	-	0	3	7	37	-	0	3	13	29	-	0	3	8	39						
W.N. CENTRAL	-	2	18	133	116	-	2	15	104	116	2	1	9	79	67						
Iowa	-	1	4	36	9	-	0	3	18	19	-	0	1	8	10						
Kans.	-	0	1	3	25	-	0	2	7	10	-	0	1	2	7						
Minn.	-	0	17	56	17	-	0	13	17	14	2	0	6	23	17						
Mo.	-	0	2	21	39	-	1	5	48	53	-	0	3	33	20						
Nebr.	-	0	2	12	17	-	0	3	9	15	-	0	1	9	8						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	5	9	-	0	1	5	5	-	0	1	4	5						
S. ATLANTIC	9	10	21	424	450	10	19	56	782	981	5	7	25	299	370						
Del.	-	0	1	7	11	-	0	3	15	39	-	0	2	7	10						
D.C.	-	0	5	14	6	-	0	2	1	5	-	0	4	1	19						
Fla.	3	3	7	131	177	6	7	14	276	336	1	2	10	123	134						
Ga.	1	1	4	59	48	-	2	7	93	169	-	0	2	19	26						
Md.	3	1	5	67	55	1	2	6	90	129	1	1	6	54	83						
N.C.	-	0	11	49	72	3	0	16	111	129	-	1	4	36	30						
S.C.	-	0	4	15	22	-	1	5	51	74	-	0	2	14	5						
Va.	2	1	5	74	53	-	3	8	107	54	3	1	4	37	50						
W. Va.	-	0	2	8	6	-	0	23	38	46	-	0	4	8	13						
E.S. CENTRAL	1	2	5	88	108	3	7	17	285	257	2	2	6	79	84						
Ala.	-	0	3	16	12	-	2	10	99	72	-	0	1	9	9						
Ky.	-	0	2	18	31	2	1	7	58	61	2	1	6	41	32						
Miss.	-	0	4	8	7	-	0	8	22	9	-	0	1	-	3						
Tenn.	1	1	5	46	58	1	3	8	106	115	-	1	4	29	40						
W.S. CENTRAL	-	5	43	180	302	21	18	169	648	709	-	2	16	88	56						
Ark.	-	0	2	10	44	-	1	7	52	62	-	0	3	8	4						
La.	-	1	3	24	25	-	1	4	62	49	-	0	1	3	10						
Okla.	-	0	8	11	6	13	1	24	59	54	-	0	6	5	1						
Tex.	-	3	39	135	227	8	13	135	475	544	-	2	13	72	41						
MOUNTAIN	2	4	15	207	226	3	3	7	140	113	-	2	5	75	104						
Ariz.	1	3	11	147	135	-	1	4	48	-	-	0	3	25	32						
Colo.	1	0	3	21	35	3	0	2	24	30	-	0	2	14	23						
Idaho	-	0	1	4	9	-	0	1	11	11	-	0	1	5	11						
Mont.	-	0	2	9	9	-	0	3	-	-	-	0	1	3	5						
Nev.	-	0	2	9	11	-	1	3	29	30	-	0	2	7	8						
N. Mex.	-	0	2	9	12	-	0	2	10	21	-	0	2	8	5						
Utah	-	0	1	5	13	-	0	4	16	21	-	0	2	10	20						
Wyo.	-	0	1	3	2	-	0	1	2	-	-	0	1	3	-						
PACIFIC	8	13	92	526	874	8	10	106	402	406	3	2	11	96	72						
Alaska	-	0	1	4	1	-	0	3	5	5	-	0	1	-	-						
Calif.	6	10	40	455	829	7	7	31	298	327	-	1	11	67	72						
Hawaii	-	0	2	4	10	-	0	2	5	7	-	0	1	1	-						
Oreg.	-	1	2	23	34	-	1	5	52	67	1	0	1	9	-						
Wash.	2	0	52	40	-	1	0	74	42	-	2	0	3	19	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	10	45	51	-	1	9	44	51	-	0	2	3	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


