
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 7, 1996 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme Disease cummulative for 1996
Lyme Disease cummulative for 1995
Malaria cummulative for 1996
Malaria cummulative for 1995
Meningococcal Disease cummulative for 1996
Meningococcal Disease cummulative for 1995
Syphilis (Primary and Secondary) cummulative for 1996
Syphilis (Primary and Secondary) cummulative for 1995
Tuberculosis cummulative for 1996
Tuberculosis cummulative for 1995
Rabies, Animal cummulative for 1996
Rabies, Animal cummulative for 1995

tab delimited data:
test
UNITED STATES	13,280	10,726	1,460	1,254	2,966	2,797	10,439	15,471	17,804	19,803	6,382	7,255									
NEW ENGLAND	3,897	1,999	68	48	147	137	177	333	398	487	692	1,428									
Maine	53	32	8	7	15	11	-	2	20	23	113	46									
N.H.	48	27	3	2	8	23	1	1	16	17	51	147									
Vt.	15	9	8	1	4	11	-	-	-	4	132	172									
Mass.	346	143	23	18	63	42	77	64	200	265	107	396									
R.I.	524	328	8	4	14	6	4	4	30	46	37	315									
Conn.	2,911	1,460	18	16	43	44	95	262	132	132	252	352									
MID. ATLANTIC	8,116	7,121	385	363	283	336	436	822	3,391	4,026	1,384	1,859									
Upstate N.Y.	4,281	3,601	82	63	83	95	71	80	421	498	1,030	1,124									
N.Y. City	341	440	208	198	38	51	120	353	1,775	2,205	-	-									
N.J.	1,873	1,636	64	72	71	73	127	163	694	738	131	320									
Pa.	1,621	1,444	31	30	91	117	118	226	501	585	223	415									
E.N. CENTRAL	76	425	151	156	401	388	1,423	2,667	1,862	1,839	90	99									
Ohio	49	29	13	12	146	110	516	861	293	257	13	12									
Ind.	24	19	14	19	57	57	183	331	158	171	8	14									
Ill.	3	18	70	76	112	100	386	998	963	961	24	15									
Mich.	-	5	39	26	44	70	176	288	349	362	31	40									
Wis.	U	354	15	23	42	51	162	189	99	88	14	18									
W.N. CENTRAL	204	227	47	27	230	177	331	689	455	539	493	357									
Minn.	108	134	21	6	28	26	51	41	99	130	28	28									
Iowa	20	14	3	3	50	29	21	45	66	58	226	125									
Mo.	35	51	10	8	93	68	211	565	188	216	18	30									
N. Dak.	1	-	1	2	4	2	-	-	6	5	70	27									
S. Dak.	-	-	-	2	10	10	-	-	17	22	113	99									
Nebr.	5	6	3	3	21	18	12	12	21	21	5	5									
Kans.	35	22	9	3	24	24	36	26	58	87	33	43									
S. ATLANTIC	686	659	295	243	588	481	3,569	3,862	3,193	3,537	2,668	2,097									
Del.	105	50	4	1	2	6	35	17	30	55	76	91									
Md.	403	410	80	63	69	37	629	493	278	379	604	418									
D.C.	3	3	7	16	10	8	129	100	121	98	11	11									
Va.	48	53	55	54	57	61	371	561	282	283	583	433									
W. Va.	11	23	6	4	15	9	3	10	51	68	97	113									
N.C.	65	83	29	17	74	82	1,048	1,070	465	431	662	450									
S.C.	8	17	12	3	60	56	375	554	307	301	86	121									
Ga.	1	14	27	37	132	105	633	701	562	649	285	267									
Fla.	42	6	75	48	169	117	346	356	1,097	1,273	264	193									
E.S. CENTRAL	73	70	35	26	216	203	2,238	3,179	1,180	1,348	206	279									
Ky.	25	15	7	3	28	47	149	177	223	292	39	28									
Tenn.	20	28	14	10	59	77	807	867	349	412	82	95									
Ala.	7	10	6	10	79	42	510	624	397	389	81	147									
Miss.	21	17	8	3	50	37	772	1,511	211	255	4	9									
W.S. CENTRAL	115	109	63	48	317	331	1,632	3,134	2,286	2,938	375	562									
Ark.	23	9	-	2	32	33	231	467	192	217	27	50									
La.	8	9	6	5	56	53	479	971	175	345	17	42									
Okla.	22	45	-	1	39	41	171	186	162	330	33	29									
Tex.	62	46	57	40	190	204	751	1,510	1,757	2,046	298	441									
MOUNTAIN	7	12	57	62	165	199	130	191	579	623	148	173									
Mont.	-	-	7	3	6	4	-	4	14	10	24	43									
Idaho	1	-	-	1	23	12	4	-	9	14	-	3									
Wyo.	2	3	7	-	3	8	2	1	6	4	30	27									
Colo.	-	-	25	26	38	48	23	98	75	76	42	9									
N. Mex.	1	1	2	7	26	35	1	9	80	73	6	6									
Ariz.	-	1	7	13	40	57	79	44	232	307	35	56									
Utah	1	1	5	6	16	17	3	4	51	38	4	15									
Nev.	2	6	4	6	13	18	18	31	112	101	7	14									
PACIFIC	106	104	359	281	619	545	503	594	4,460	4,466	326	401									
Wash.	18	10	21	21	98	90	6	15	219	263	6	15									
Oreg.	19	18	23	19	115	101	12	21	149	143	5	3									
Calif.	68	76	303	227	390	337	483	556	3,845	3,809	307	376									
Alaska	-	-	3	4	10	13	-	2	64	73	8	7									
Hawaii	1	-	9	10	6	4	2	-	183	178	-	-									
Guam	-	-	-	2	1	3	3	8	35	106	-	-									
P.R.	-	-	-	1	5	24	131	266	63	162	41	38									
V.I.	-	-	-	2	-	-	-	-	-	-	-	-									
Amer. Samoa	-	-	-	-	-	-	-	-	-	5	-	-									
C.N.M.I.	-	-	-	1	-	-	1	9	-	36	-	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


