
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 1, 2006 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	169	327	1,029	6,915	7,977	1,431	6,460	14,136	149,462	159,334	12	37	142	998	1,292						
NEW ENGLAND	5	25	75	482	701	29	100	288	2,495	3,029	-	3	19	74	93						
Conn.	-	0	37	119	158	-	40	241	843	1,275	-	0	9	21	27						
Maine	4	3	11	43	84	-	2	6	58	65	-	0	2	7	6						
Mass.	1	10	34	214	306	27	47	75	1,221	1,334	-	1	4	34	45						
N.H.	-	0	8	10	39	2	4	9	111	75	-	0	1	2	4						
R.I.	-	0	25	37	40	-	8	19	236	255	-	0	7	2	7						
Vt.	-	3	9	59	74	-	1	4	26	25	-	0	2	8	4						
MID. ATLANTIC	26	65	254	1,190	1,478	219	646	1,014	14,476	16,147	5	7	30	192	235						
N.J.	-	8	18	97	196	-	109	150	2,138	2,787	-	2	4	26	44						
N.Y. (Upstate)	18	23	227	479	487	72	125	455	2,971	3,142	1	2	27	67	69						
N.Y. City	1	15	32	312	421	-	179	402	4,019	4,895	1	1	4	15	43						
Pa.	7	16	29	302	374	147	215	391	5,348	5,323	3	3	8	84	79						
E.N. CENTRAL	13	54	110	996	1,370	259	1,292	7,047	28,699	31,092	1	5	14	138	228						
Ill.	-	12	32	154	350	-	380	567	8,442	9,558	-	1	6	31	70						
Ind.	N	0	0	N	N	-	155	228	3,471	3,922	-	1	7	35	39						
Mich.	2	14	29	289	336	259	233	5,880	6,351	4,920	-	0	3	14	13						
Ohio	11	16	34	340	299	-	398	681	7,479	9,957	1	1	6	46	79						
Wis.	-	13	40	213	385	-	123	172	2,956	2,735	-	0	4	12	27						
W.N. CENTRAL	54	35	260	789	914	16	357	461	8,141	9,157	-	2	15	57	56						
Iowa	-	5	14	104	118	16	33	54	813	765	-	0	0	-	-						
Kans.	-	3	9	71	87	-	48	124	1,071	1,260	-	0	3	11	6						
Minn.	53	3	238	336	420	-	62	88	1,210	1,715	-	0	9	27	21						
Mo.	-	10	32	200	184	-	180	240	4,269	4,584	-	0	7	14	20						
Nebr.	1	2	6	41	55	-	21	56	561	597	-	0	2	4	8						
N. Dak.	-	0	7	5	3	-	2	7	44	44	-	0	3	1	1						
S. Dak.	-	2	7	32	47	-	6	13	173	192	-	0	0	-	-						
S. ATLANTIC	24	55	107	1,200	1,205	477	1,472	2,334	35,506	37,620	2	10	24	271	309						
Del.	-	1	3	10	29	24	23	44	729	394	-	0	1	1	-						
D.C.	3	1	5	35	22	21	36	66	779	992	-	0	1	2	3						
Fla.	21	19	39	443	414	343	416	512	10,856	9,551	2	3	9	90	77						
Ga.	-	14	67	377	334	-	291	1,014	4,946	6,791	-	2	5	57	70						
Md.	-	4	10	81	85	-	132	231	3,295	3,320	-	1	5	34	41						
N.C.	N	0	0	N	N	-	274	766	7,634	7,876	-	0	9	23	52						
S.C.	-	1	7	51	64	-	125	748	3,639	4,254	-	1	3	21	20						
Va.	-	10	50	192	241	84	142	288	3,196	4,101	-	1	8	33	30						
W. Va.	-	0	6	11	16	5	16	42	432	341	-	0	4	10	16						
E.S. CENTRAL	1	8	18	185	172	-	547	868	13,717	13,241	1	2	6	60	75						
Ala.	-	4	14	94	77	-	181	491	4,531	3,947	-	0	4	15	15						
Ky.	N	0	0	N	N	-	55	116	1,545	1,627	-	0	1	2	9						
Miss.	-	0	0	-	-	-	138	203	3,187	3,506	-	0	1	3	-						
Tenn.	1	4	12	91	95	-	181	279	4,454	4,161	1	1	4	40	51						
W.S. CENTRAL	4	6	31	113	114	105	894	1,430	22,030	22,525	-	1	15	45	77						
Ark.	2	2	6	35	38	-	83	186	2,049	2,262	-	0	2	4	7						
La.	-	1	6	29	19	105	165	461	4,528	5,222	-	0	2	9	28						
Okla.	2	3	24	49	57	-	86	764	2,061	2,221	-	1	14	32	40						
Tex.	N	0	0	N	N	-	531	734	13,392	12,820	-	0	1	-	2						
MOUNTAIN	16	30	57	596	584	85	226	552	4,914	6,712	2	3	8	107	148						
Ariz.	-	2	36	33	69	85	90	201	2,121	2,498	-	1	7	42	76						
Colo.	8	9	33	220	201	-	54	90	879	1,561	-	1	4	34	31						
Idaho	-	3	11	70	62	-	3	10	91	47	-	0	1	3	3						
Mont.	-	1	7	31	19	-	2	14	59	71	-	0	0	-	-						
Nev.	-	2	6	28	43	-	37	194	634	1,413	-	0	1	-	13						
N. Mex.	-	1	6	17	29	-	29	64	672	762	-	0	4	13	16						
Utah	8	7	19	190	148	-	16	23	394	330	2	0	4	13	5						
Wyo.	-	0	2	7	13	-	2	6	64	30	-	0	2	2	4						
PACIFIC	26	61	202	1,364	1,439	241	806	957	19,484	19,811	1	2	20	54	71						
Alaska	-	1	7	19	43	-	11	23	258	275	-	0	19	4	5						
Calif.	16	43	105	1,004	1,088	202	660	828	16,041	16,478	-	0	9	10	29						
Hawaii	-	1	3	26	33	-	19	36	447	488	-	0	1	8	6						
Oreg.	-	8	21	165	162	39	28	58	693	785	-	0	6	30	31						
Wash.	10	8	90	150	113	-	74	142	2,045	1,785	1	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	3	-	3	-	1	15	-	56	-	0	2	-	2						
P.R.	-	3	20	17	85	-	5	16	127	206	-	0	1	-	2						
V.I.	-	0	0	-	-	-	0	2	4	51	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


