
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending January 5, 2008 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2008
Salmonellosis cummulative for 2007
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2008
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2008
Shigellosis cummulative for 2007

tab delimited data:
test
UNITED STATES	195	754	1,298	195	954	5	67	207	5	94	132	351	549	132	193						
NEW ENGLAND	2	31	430	2	430	-	4	79	-	79	-	3	47	-	47						
Conn.	-	0	415	-	415	-	0	73	-	73	-	0	44	-	44						
Maine	-	2	13	-	-	-	0	4	-	1	-	0	4	-	-						
Mass.	-	22	58	-	13	-	2	10	-	5	-	3	8	-	3						
N.H.	2	3	10	2	2	-	0	4	-	-	-	0	1	-	-						
R.I.	-	1	15	-	-	-	0	2	-	-	-	0	9	-	-						
Vt.	-	1	5	-	-	-	0	3	-	-	-	0	1	-	-						
MID. ATLANTIC	21	105	187	21	84	-	7	25	-	3	2	13	40	2	4						
N.J.	-	16	42	-	28	-	1	4	-	2	-	2	10	-	-						
N.Y. (Upstate)	2	27	63	2	-	-	3	12	-	-	-	3	15	-	-						
N.Y. City	-	25	51	-	27	-	1	5	-	-	-	5	11	-	3						
Pa.	19	35	69	19	29	-	2	11	-	1	2	2	21	2	1						
E.N. CENTRAL	24	102	254	24	72	-	9	35	-	5	17	44	133	17	23						
Ill.	-	32	187	-	31	-	1	10	-	-	-	12	24	-	19						
Ind.	-	13	34	-	-	-	1	13	-	-	-	2	32	-	-						
Mich.	-	18	41	-	9	-	1	8	-	2	-	1	7	-	-						
Ohio	22	25	64	22	11	-	2	9	-	2	17	19	104	17	3						
Wis.	2	15	50	2	21	-	3	11	-	1	-	4	13	-	1						
W.N. CENTRAL	7	49	103	7	24	-	12	38	-	-	3	33	80	3	14						
Iowa	-	9	18	-	8	-	2	13	-	-	-	2	6	-	1						
Kans.	-	7	20	-	2	-	1	4	-	-	-	0	3	-	-						
Minn.	-	12	41	-	-	-	3	17	-	-	-	4	12	-	-						
Mo.	5	15	29	5	4	-	2	12	-	-	3	22	72	3	12						
Nebr.	2	5	13	2	9	-	2	6	-	-	-	0	2	-	-						
N. Dak.	-	0	9	-	-	-	0	1	-	-	-	0	3	-	-						
S. Dak.	-	3	11	-	1	-	0	5	-	-	-	0	30	-	1						
S. ATLANTIC	109	226	431	109	94	4	13	39	4	4	48	81	153	48	54						
Del.	-	2	8	-	-	-	0	2	-	1	-	0	2	-	1						
D.C.	-	0	4	-	1	-	0	1	-	-	-	0	1	-	-						
Fla.	69	84	181	69	27	4	3	18	4	-	26	41	75	26	32						
Ga.	25	30	86	25	27	-	1	6	-	1	18	27	84	18	17						
Md.	8	15	43	8	5	-	1	6	-	1	1	2	7	1	1						
N.C.	-	28	191	-	17	-	1	24	-	-	-	0	10	-	-						
S.C.	7	18	51	7	11	-	0	3	-	-	3	3	20	3	2						
Va.	-	20	39	-	6	-	3	9	-	1	-	3	14	-	1						
W. Va.	-	4	20	-	-	-	0	3	-	-	-	0	36	-	-						
E.S. CENTRAL	14	61	142	14	134	1	4	26	1	2	23	49	177	23	21						
Ala.	7	16	49	7	11	-	1	19	-	-	9	13	41	9	7						
Ky.	3	10	23	3	11	1	1	12	1	1	6	6	35	6	3						
Miss.	-	15	101	-	101	-	0	1	-	1	5	14	111	5	7						
Tenn.	4	17	34	4	11	-	2	10	-	-	3	4	32	3	4						
W.S. CENTRAL	-	77	248	-	8	-	3	12	-	-	28	41	135	28	1						
Ark.	-	13	51	-	-	-	0	3	-	-	-	2	6	-	-						
La.	-	15	42	-	7	-	0	2	-	-	-	9	22	-	1						
Okla.	-	9	43	-	-	-	0	3	-	-	1	2	8	1	-						
Tex.	-	40	135	-	1	-	2	10	-	-	27	25	126	27	-						
MOUNTAIN	14	49	86	14	44	-	9	42	-	-	7	17	41	7	13						
Ariz.	4	17	41	4	19	-	2	8	-	-	5	10	30	5	4						
Colo.	5	10	24	5	16	-	1	17	-	-	1	2	6	1	1						
Idaho	2	3	9	2	2	-	1	16	-	-	-	0	2	-	-						
Mont.	-	2	9	-	2	-	0	0	-	-	-	0	2	-	1						
Nev.	-	4	12	-	2	-	0	3	-	-	-	0	10	-	-						
N. Mex.	-	5	13	-	1	-	0	3	-	-	-	2	6	-	1						
Utah	-	4	17	-	1	-	1	9	-	-	-	1	5	-	-						
Wyo.	3	1	5	3	1	-	0	0	-	-	1	0	6	1	6						
PACIFIC	4	108	193	4	64	-	9	38	-	1	4	27	71	4	16						
Alaska	-	1	5	-	1	N	0	0	N	N	-	0	2	-	-						
Calif.	4	80	135	4	57	-	5	33	-	N	2	21	61	2	14						
Hawaii	-	1	13	-	-	-	0	1	-	-	1	0	3	1	-						
Oreg.	-	6	16	-	6	-	1	11	-	1	1	1	6	1	2						
Wash.	-	12	47	-	-	-	1	20	-	-	-	2	20	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	N	1	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
P.R.	-	13	55	-	6	-	0	0	-	-	-	0	4	-	4						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2007 and 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


