
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 10, 2009 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2009
Hepatitis (Viral Acute), Type A† cummulative for 2008
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2009
Hepatitis (Viral Acute), Type B† cummulative for 2008
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2009
Legionellosis cummulative for 2008

tab delimited data:
test
UNITED STATES	12	45	76	12	37	34	66	92	34	45	20	44	145	20	32						
NEW ENGLAND	-	2	7	-	1	-	1	7	-	-	-	2	16	-	1						
Conn.	-	0	4	-	-	-	0	7	-	-	-	0	5	-	-						
Maine	-	0	2	-	-	-	0	2	-	-	-	0	2	-	-						
Mass.	-	0	5	-	1	-	0	1	-	-	-	0	2	-	-						
N.H.	-	0	2	-	-	-	0	2	-	-	-	0	5	-	-						
R.I.	-	0	2	-	-	-	0	1	-	-	-	0	14	-	-						
Vt.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	1						
MID. ATLANTIC	-	6	12	-	6	2	9	14	2	10	5	14	59	5	8						
N.J.	-	1	4	-	-	-	2	7	-	5	-	1	8	-	1						
N.Y. (Upstate)	-	1	4	-	-	-	1	6	-	-	3	5	19	3	-						
N.Y. City	-	2	6	-	3	-	2	6	-	-	-	2	12	-	2						
Pa.	-	1	6	-	3	2	3	8	2	5	2	6	33	2	5						
E.N. CENTRAL	3	6	16	3	5	13	8	13	13	8	7	8	40	7	11						
Ill.	-	2	10	-	1	-	2	6	-	3	-	1	10	-	3						
Ind.	-	0	4	-	-	-	1	4	-	-	1	1	6	1	-						
Mich.	-	2	7	-	3	1	2	6	1	1	1	2	16	1	4						
Ohio	3	1	4	3	1	12	2	8	12	3	5	3	18	5	4						
Wis.	-	0	2	-	-	-	0	1	-	1	-	0	3	-	-						
W.N. CENTRAL	-	4	16	-	8	1	2	7	1	1	-	2	9	-	-						
Iowa	-	1	7	-	4	-	0	2	-	-	-	0	2	-	-						
Kans.	-	0	3	-	1	-	0	3	-	-	-	0	1	-	-						
Minn.	-	0	8	-	-	-	0	4	-	-	-	0	4	-	-						
Mo.	-	1	3	-	-	1	1	4	1	1	-	1	7	-	-						
Nebr.	-	0	5	-	2	-	0	2	-	-	-	0	4	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	1	-	1	-	0	0	-	-	-	0	1	-	-						
S. ATLANTIC	6	7	14	6	5	9	17	34	9	13	4	8	22	4	7						
Del.	-	0	1	-	-	-	0	3	-	-	-	0	2	-	-						
D.C.	U	0	0	U	U	U	0	0	U	U	-	0	2	-	1						
Fla.	4	2	8	4	1	5	6	12	5	2	1	3	7	1	2						
Ga.	1	1	4	1	1	4	3	8	4	3	-	0	4	-	-						
Md.	1	1	3	1	2	-	2	4	-	2	3	2	10	3	4						
N.C.	-	0	9	-	-	-	0	17	-	-	-	0	7	-	-						
S.C.	-	0	3	-	-	-	1	6	-	2	-	0	2	-	-						
Va.	-	1	5	-	1	-	2	7	-	1	-	1	4	-	-						
W. Va.	-	0	1	-	-	-	1	4	-	3	-	0	3	-	-						
E.S. CENTRAL	1	1	9	1	1	2	7	13	2	2	2	2	10	2	3						
Ala.	-	0	2	-	-	-	2	6	-	1	-	0	2	-	-						
Ky.	-	0	3	-	1	-	2	5	-	-	1	1	4	1	3						
Miss.	-	0	2	-	-	1	1	3	1	-	-	0	1	-	-						
Tenn.	1	0	6	1	-	1	3	8	1	1	1	0	5	1	-						
W.S. CENTRAL	-	3	12	-	-	2	12	23	2	1	-	1	9	-	-						
Ark.	-	0	1	-	-	-	0	4	-	-	-	0	2	-	-						
La.	-	0	1	-	-	-	1	4	-	1	-	0	2	-	-						
Okla.	-	0	3	-	-	-	2	8	-	-	-	0	6	-	-						
Tex.	-	3	11	-	-	2	8	19	2	-	-	1	5	-	-						
MOUNTAIN	1	4	12	1	1	1	4	12	1	4	2	2	8	2	1						
Ariz.	1	2	11	1	1	-	1	5	-	1	2	0	2	2	1						
