
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending March 1, 2008 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2008
Salmonellosis cummulative for 2007
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2008
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2008
Shigellosis cummulative for 2007

tab delimited data:
test
UNITED STATES	228	858	1,514	3,613	5,460	23	73	214	234	334	110	359	836	2,010	1,700						
NEW ENGLAND	-	31	73	94	619	-	4	11	10	67	-	3	11	8	73						
Conn.	-	0	46	46	430	-	0	3	3	45	-	0	2	2	44						
Maine	-	2	14	21	18	-	0	4	2	4	-	0	4	-	2						
Mass.	-	21	58	-	141	-	2	10	-	13	-	2	8	-	26						
N.H.	-	2	10	7	15	-	0	4	2	5	-	0	1	1	1						
R.I.	-	2	15	12	8	-	0	2	1	-	-	0	9	4	-						
Vt.	-	1	5	8	7	-	0	3	2	-	-	0	1	1	-						
MID. ATLANTIC	25	108	190	427	740	3	8	27	24	44	6	18	152	122	90						
N.J.	-	19	48	10	156	-	2	7	-	14	-	4	11	26	12						
N.Y. (Upstate)	20	27	63	122	150	2	3	12	11	12	5	3	19	26	14						
N.Y. City	-	24	51	123	184	-	1	5	3	3	-	5	13	49	55						
Pa.	5	34	69	172	250	1	2	11	10	15	1	2	141	21	9						
E.N. CENTRAL	14	105	255	360	681	3	9	35	21	45	16	56	134	393	157						
Ill.	-	31	188	62	261	-	1	13	-	7	-	15	26	100	94						
Ind.	-	12	34	36	51	-	1	13	3	1	-	3	81	137	8						
Mich.	1	19	43	82	111	-	2	8	5	8	-	1	7	10	7						
Ohio	9	25	64	135	146	3	2	9	8	26	15	18	104	119	24						
Wis.	4	15	50	45	112	-	3	11	5	3	1	4	13	27	24						
W.N. CENTRAL	13	49	103	252	319	5	12	38	38	28	2	30	80	111	260						
Iowa	-	9	18	41	54	-	2	13	7	-	1	2	6	6	8						
Kans.	-	7	20	22	50	-	1	4	2	4	-	0	3	3	6						
Minn.	4	13	40	65	56	-	4	17	12	12	-	4	12	20	46						
Mo.	5	15	29	81	97	5	2	12	13	5	1	21	72	48	180						
Nebr.	4	5	13	30	23	-	2	6	2	7	-	0	3	-	3						
N. Dak.	-	0	9	2	6	-	0	1	-	-	-	0	5	9	5						
S. Dak.	-	3	11	11	33	-	0	5	2	-	-	1	30	25	12						
S. ATLANTIC	81	228	434	1,227	1,442	5	13	38	60	67	34	82	153	498	562						
Del.	1	2	8	13	15	1	0	2	2	3	-	0	2	-	2						
D.C.	-	0	4	-	8	-	0	1	-	-	-	0	1	-	3						
Fla.	56	87	181	645	600	3	3	18	24	17	13	36	75	187	335						
Ga.	4	33	81	203	217	-	1	6	4	10	15	28	86	216	181						
Md.	9	14	44	77	116	1	1	6	13	12	-	2	7	10	15						
N.C.	-	26	191	122	231	-	1	24	10	9	-	0	12	12	8						
S.C.	8	18	51	97	117	-	0	3	3	-	6	5	20	63	7						
Va.	3	22	50	57	131	-	3	9	3	16	-	3	14	10	11						
W. Va.	-	4	25	13	7	-	0	3	1	-	-	0	62	-	-						
E.S. CENTRAL	13	59	145	256	371	6	4	26	25	15	12	49	177	269	137						
Ala.	5	16	50	89	97	4	1	19	10	2	8	13	43	75	47						
Ky.	-	10	23	37	65	-	1	12	3	4	-	8	35	31	13						
Miss.	-	13	57	41	101	-	0	1	1	1	-	18	111	79	33						
Tenn.	8	17	35	89	108	2	2	11	11	8	4	5	32	84	44						
W.S. CENTRAL	26	91	486	250	249	-	5	13	11	17	27	45	422	379	105						
Ark.	1	13	50	33	30	-	0	3	2	5	1	2	11	18	10						
La.	-	16	42	24	70	-	0	2	-	3	-	9	22	11	40						
Okla.	4	9	43	40	36	-	0	3	2	1	4	3	9	22	7						
Tex.	21	51	439	153	113	-	3	11	7	8	22	32	401	328	48						
MOUNTAIN	14	49	83	237	339	-	10	42	34	31	10	17	40	99	126						
Ariz.	-	17	40	106	123	-	2	8	12	9	-	10	30	55	58						
Colo.	11	10	24	24	82	-	1	17	-	7	2	2	6	5	16						
Idaho	2	3	10	20	20	-	2	16	16	2	-	0	2	1	1						
Mont.	-	1	9	6	13	-	0	0	-	-	-	0	2	-	2						
Nev.	-	5	12	32	31	-	0	3	2	3	8	1	10	31	9						
N. Mex.	-	5	13	33	35	-	1	3	4	8	-	1	6	5	24						
Utah	-	4	17	7	24	-	1	9	-	2	-	0	5	-	4						
Wyo.	1	1	5	9	11	-	0	0	-	-	-	0	5	2	12						
PACIFIC	42	115	362	510	700	1	9	38	11	20	3	27	70	131	190						
Alaska	-	1	5	6	11	N	0	0	N	N	-	0	1	-	4						
Calif.	28	86	227	398	564	1	5	33	6	12	2	21	61	114	162						
Hawaii	2	5	14	30	45	-	0	4	1	-	-	0	3	5	6						
Oreg.	1	6	16	39	43	-	1	11	1	3	-	1	6	9	9						
Wash.	11	12	130	37	37	-	1	18	3	5	1	2	20	3	9						
Amer. Samoa	-	0	1	1	-	-	0	0	-	-	-	0	1	1	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	5	1	2	N	0	0	N	N	-	0	3	1	3						
P.R.	1	12	55	27	114	-	0	0	-	-	-	0	2	-	9						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

