
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 28, 2012 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive †, All groups current week
Meningococcal diseases, invasive †, All groups previous 52 weeks median 
Meningococcal diseases, invasive †, All groups previous 52 weeks maximum 
Meningococcal diseases, invasive †, All groups cummulative for 2012
Meningococcal diseases, invasive †, All groups cummulative for 2011
Mumps current week
Mumps previous 52 weeks median 
Mumps previous 52 weeks maximum 
Mumps cummulative for 2012
Mumps cummulative for 2011
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2012
Pertussis cummulative for 2011

tab delimited data:
test
UNITED STATES	6	12	30	34	62	1	7	19	9	23	130	309	525	710	1,389						
NEW ENGLAND	-	0	3	-	2	-	0	2	-	1	8	14	32	38	34						
Conn.	-	0	1	-	1	-	0	0	-	-	-	1	5	2	6						
Maine	-	0	1	-	-	-	0	2	-	-	4	3	19	13	4						
Mass.	-	0	2	-	1	-	0	1	-	1	-	4	10	-	16						
N.H.	-	0	1	-	-	-	0	0	-	-	-	2	13	2	4						
R.I.	-	0	1	-	-	-	0	2	-	-	-	0	4	1	4						
Vt.	-	0	3	-	-	-	0	1	-	-	4	1	16	20	-						
MID. ATLANTIC	2	1	4	5	8	-	1	7	-	3	58	38	148	198	128						
N.J.	-	0	0	-	-	-	0	2	-	3	-	3	10	-	10						
N.Y. (Upstate)	1	0	4	1	-	-	0	3	-	-	43	13	123	107	38						
N.Y. City	-	0	2	2	6	-	0	6	-	-	-	3	42	11	-						
Pa.	1	0	2	2	2	-	0	1	-	-	15	13	38	80	80						
E.N. CENTRAL	1	2	6	4	9	-	2	12	1	9	22	66	210	158	354						
Ill.	-	0	3	-	1	-	1	10	-	3	-	18	121	18	70						
Ind.	-	0	2	-	2	-	0	2	-	-	-	4	21	1	32						
Mich.	-	0	1	-	2	-	0	2	-	1	1	10	38	9	84						
Ohio	1	0	2	4	2	-	0	2	1	5	19	13	37	62	125						
Wis.	-	0	1	-	2	-	0	1	-	-	2	12	53	68	43						
W.N. CENTRAL	-	1	3	2	6	-	0	3	1	3	8	21	119	64	77						
Iowa	-	0	1	-	1	-	0	2	-	-	-	4	9	4	20						
Kans.	-	0	1	-	1	-	0	1	-	1	1	2	10	5	6						
Minn.	-	0	0	-	-	-	0	1	-	-	-	0	110	-	-						
Mo.	-	0	3	2	2	-	0	3	1	1	7	7	27	54	41						
Nebr.	-	0	2	-	2	-	0	1	-	1	-	1	5	1	9						
N. Dak.	-	0	1	-	-	-	0	3	-	-	-	0	10	-	-						
S. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	1						
S. ATLANTIC	1	2	8	5	5	-	1	4	2	-	15	26	67	71	145						
Del.	-	0	1	-	-	-	0	0	-	-	-	0	5	3	3						
D.C.	-	0	1	-	-	-	0	1	-	-	-	0	2	1	1						
Fla.	1	1	5	3	2	-	0	2	1	-	8	6	17	26	20						
Ga.	-	0	1	-	-	-	0	2	-	-	-	3	8	9	23						
Md.	-	0	2	2	-	-	0	1	1	-	4	2	8	12	14						
N.C.	-	0	3	-	2	-	0	2	-	-	-	3	35	4	24						
S.C.	-	0	1	-	1	-	0	1	-	-	1	2	9	1	22						
Va.	-	0	2	-	-	-	0	4	-	-	1	6	25	10	38						
W. Va.	-	0	3	-	-	-	0	1	-	-	1	0	15	5	-						
E.S. CENTRAL	-	0	3	-	4	-	0	1	-	2	10	9	15	43	57						
Ala.	-	0	2	-	3	-	0	1	-	1	-	2	11	1	10						
Ky.	-	0	2	-	-	-	0	0	-	-	4	3	9	25	30						
Miss.	-	0	1	-	1	-	0	1	-	1	-	0	4	2	3						
Tenn.	-	0	2	-	-	-	0	1	-	-	6	2	7	15	14						
W.S. CENTRAL	-	1	5	1	4	1	1	12	1	3	4	19	66	16	33						
Ark.	-	0	2	-	1	-	0	2	-	-	-	1	5	-	2						
La.	-	0	2	1	2	-	0	0	-	-	-	0	3	-	4						
Okla.	-	0	2	-	-	-	0	2	-	-	-	0	11	-	-						
Tex.	-	0	2	-	1	1	1	12	1	3	4	18	64	16	27						
MOUNTAIN	-	1	4	-	5	-	0	2	1	1	3	39	82	98	185						
Ariz.	-	0	1	-	2	-	0	0	-	-	1	12	30	56	73						
Colo.	-	0	1	-	1	-	0	1	1	-	-	7	25	17	45						
Idaho	-	0	1	-	1	-	0	2	-	-	1	3	12	10	11						
Mont.	-	0	2	-	-	-	0	0	-	-	-	1	32	8	11						
Nev.	-	0	1	-	-	-	0	0	-	-	1	0	4	4	3						
N. Mex.	-	0	1	-	-	-	0	1	-	1	-	3	24	3	4						
Utah	-	0	2	-	1	-	0	0	-	-	-	6	15	-	37						
Wyo.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	1						
PACIFIC	2	3	10	17	19	-	0	11	3	1	2	60	127	24	376						
Alaska	-	0	1	-	-	-	0	1	-	-	1	0	4	5	8						
Calif.	1	2	9	14	14	-	0	11	3	-	1	36	78	9	347						
Hawaii	-	0	1	-	1	-	0	1	-	-	-	1	9	7	3						
Oreg.	1	0	3	3	3	-	0	1	-	1	-	5	23	3	18						
Wash.	-	0	2	-	1	-	0	1	-	-	-	11	88	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	1	3	-	-	-	2	14	-	-						
P.R.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	1						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


