
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending April 24, 2010 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2010
Giardiasis cummulative for 2009
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2010
Gonorrhea cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2009

tab delimited data:
test
UNITED STATES	171	328	653	4,265	4,812	2,131	5,458	6,905	61,451	93,193	27	55	147	860	1,095						
NEW ENGLAND	9	27	66	198	391	48	89	188	1,014	1,517	-	3	19	14	54						
Conn.	-	6	15	51	78	-	44	122	245	666	-	0	13	4	10						
Maine	6	3	13	60	61	2	3	11	71	50	-	0	2	1	8						
Mass.	-	11	36	-	160	38	37	81	562	644	-	1	8	-	29						
N.H.	1	3	12	29	30	1	2	6	39	35	-	0	2	5	4						
R.I.	-	1	6	10	17	7	6	19	88	103	-	0	2	3	1						
Vt.	2	4	14	48	45	-	1	5	9	19	-	0	1	1	2						
MID. ATLANTIC	30	59	103	690	912	464	624	915	9,799	9,615	3	12	27	204	181						
N.J.	-	0	10	-	130	26	89	134	1,254	1,569	-	2	7	21	25						
N.Y. (Upstate)	21	24	81	301	316	104	97	397	1,549	1,692	2	4	19	58	42						
N.Y. City	4	15	28	200	264	221	220	420	3,845	3,407	-	2	11	41	33						
Pa.	5	15	37	189	202	113	197	275	3,151	2,947	1	4	10	84	81						
E.N. CENTRAL	12	43	75	603	726	39	1,048	1,438	7,991	19,780	2	9	23	114	262						
Ill.	-	11	21	129	163	-	314	417	48	5,846	-	3	11	30	50						
Ind.	N	0	7	N	N	-	107	209	1,048	2,374	-	1	5	22	30						
Mich.	-	13	25	178	190	-	248	503	4,014	5,128	-	0	4	10	9						
Ohio	12	16	28	247	234	39	280	362	2,308	4,790	2	2	6	39	35						
Wis.	-	7	17	49	139	-	86	146	573	1,642	-	2	15	13	138						
W.N. CENTRAL	8	24	157	363	453	5	273	361	3,611	4,734	3	2	22	59	58						
Iowa	2	6	15	70	68	2	31	46	460	527	-	0	1	1	-						
Kans.	2	3	14	59	41	3	40	85	459	798	-	0	2	7	9						
Minn.	-	0	135	61	134	-	43	64	520	728	1	0	17	17	13						
Mo.	3	9	27	95	143	-	123	172	1,834	2,098	2	1	6	26	23						
Nebr.	1	4	9	66	40	-	22	54	314	436	-	0	3	3	10						
N. Dak.	-	0	8	6	3	-	2	14	24	22	-	0	2	5	3						
S. Dak.	-	0	5	6	24	-	0	14	-	125	-	0	0	-	-						
S. ATLANTIC	46	74	136	1,099	1,099	768	1,357	1,798	13,955	22,715	10	13	31	221	283						
Del.	-	0	3	9	8	19	19	37	307	254	-	0	1	2	2						
D.C.	-	0	2	6	13	13	45	88	575	905	-	0	1	-	1						
Fla.	30	36	87	520	579	188	393	476	5,687	6,619	7	4	10	71	95						
Ga.	3	11	67	285	252	3	200	494	361	4,387	2	3	9	57	67						
Md.	6	5	12	91	80	134	126	241	1,759	1,787	1	1	6	13	34						
N.C.	N	0	0	N	N	-	243	386	-	4,363	-	0	17	20	20						
S.C.	4	2	7	34	33	171	160	412	2,499	2,155	-	2	7	32	23						
Va.	1	9	37	142	121	224	161	272	2,613	2,064	-	1	5	20	28						
W. Va.	2	1	5	12	13	16	8	19	154	181	-	0	5	6	13						
E.S. CENTRAL	1	7	22	79	111	197	470	649	6,162	8,344	1	3	12	47	62						
Ala.	-	4	13	41	55	-	130	187	1,583	2,349	1	0	4	6	18						
Ky.	N	0	0	N	N	95	75	156	1,201	1,028	-	0	5	4	6						
Miss.	N	0	0	N	N	-	137	198	1,356	2,374	-	0	2	4	3						
Tenn.	1	4	18	38	56	102	147	206	2,022	2,593	-	2	10	33	35						
W.S. CENTRAL	3	7	19	98	95	143	875	1,551	8,487	14,815	1	2	10	47	44						
Ark.	-	2	9	32	33	77	85	139	1,249	1,408	-	0	3	7	8						
La.	-	1	7	35	43	-	143	343	910	3,154	-	0	2	9	8						
Okla.	3	3	10	31	19	66	64	613	1,279	1,178	1	1	7	28	26						
Tex.	N	0	0	N	N	-	560	951	5,049	9,075	-	0	2	3	2						
MOUNTAIN	24	30	64	436	369	153	164	257	2,162	2,780	6	5	14	121	100						
Ariz.	1	4	7	44	59	23	58	108	506	820	2	2	10	46	32						
Colo.	12	10	26	211	108	14	41	99	752	863	1	1	6	29	28						
Idaho	8	4	10	65	38	1	2	8	24	32	1	0	2	6	2						
Mont.	2	2	11	35	29	-	1	6	36	28	1	0	1	1	1						
Nev.	-	2	11	16	20	92	27	94	538	613	1	0	2	5	10						
N. Mex.	-	1	8	17	30	22	20	36	221	303	-	1	5	17	15						
Utah	-	5	13	33	68	1	6	14	75	106	-	1	4	12	12						
Wyo.	1	1	5	15	17	-	1	7	10	15	-	0	2	5	-						
PACIFIC	38	52	163	699	656	314	528	638	8,270	8,893	1	2	9	33	51						
Alaska	-	2	7	28	20	-	20	35	375	280	-	0	3	8	3						
Calif.	29	33	60	445	466	287	440	544	7,043	7,249	-	0	4	-	12						
Hawaii	-	0	2	-	6	-	12	24	175	200	-	0	3	-	16						
Oreg.	-	9	17	135	104	-	16	43	106	363	-	1	4	22	17						
Wash.	9	8	106	91	60	27	39	64	571	801	1	0	4	3	3						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	-	0	3	4	-	-	0	0	-	-						
P.R.	-	1	10	5	48	3	4	24	77	61	-	0	1	1	-						
V.I.	-	0	0	-	-	-	2	7	8	45	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


