
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 28, 2008 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2008
Chlamydia† cummulative for 2007
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2008
Coccidioidomycosis cummulative for 2007
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2008
Cryptosporidiosis cummulative for 2007

tab delimited data:
test
UNITED STATES	11,074	21,368	28,892	516,470	537,740	50	127	341	3,241	3,894	49	84	975	1,691	1,578						
NEW ENGLAND	796	676	1,516	17,203	17,167	-	0	1	1	2	-	6	17	107	128						
Conn.	303	201	1,093	4,767	4,976	N	0	0	N	N	-	0	15	15	42						
Maine	-	47	67	1,181	1,286	N	0	0	N	N	-	1	5	10	14						
Mass.	414	313	660	8,631	7,871	N	0	0	N	N	-	2	11	31	37						
N.H.	-	39	73	982	983	-	0	1	1	2	-	1	4	25	16						
R.I.	60	56	98	1,445	1,548	-	0	0	-	-	-	0	3	4	5						
Vt.	19	16	36	197	503	N	0	0	N	N	-	1	4	22	14						
MID. ATLANTIC	2,217	2,749	4,843	71,405	70,435	-	0	0	-	-	10	12	120	226	192						
N.J.	252	405	528	8,422	10,727	N	0	0	N	N	-	1	8	10	11						
N.Y. (Upstate)	460	561	2,177	13,543	12,802	N	0	0	N	N	4	5	20	73	54						
N.Y. City	1,084	987	3,148	28,853	25,126	N	0	0	N	N	-	2	8	38	33						
Pa.	421	803	1,031	20,587	21,780	N	0	0	N	N	6	6	103	105	94						
E.N. CENTRAL	948	3,496	4,373	82,857	89,701	-	1	3	20	16	9	22	134	410	351						
Ill.	17	1,002	1,711	20,649	25,599	N	0	0	N	N	-	2	13	36	41						
Ind.	298	390	656	10,193	10,754	N	0	0	N	N	-	2	41	67	26						
Mich.	419	754	1,222	22,460	19,232	-	0	2	13	12	2	4	11	79	72						
Ohio	93	868	1,530	20,596	24,323	-	0	1	7	4	4	6	60	113	87						
Wis.	121	378	615	8,959	9,793	N	0	0	N	N	3	7	60	115	125						
W.N. CENTRAL	806	1,228	1,693	31,151	30,953	-	0	77	-	5	7	17	125	300	231						
Iowa	222	163	251	4,249	4,257	N	0	0	N	N	3	4	61	63	43						
Kans.	195	161	529	4,588	4,012	N	0	0	N	N	2	1	15	22	32						
Minn.	-	261	373	5,971	6,634	-	0	77	-	-	-	5	34	81	47						
Mo.	372	468	577	12,104	11,381	-	0	1	-	5	1	3	14	67	43						
Nebr.	-	89	162	2,064	2,577	N	0	0	N	N	1	2	24	43	14						
N. Dak.	17	33	65	832	862	N	0	0	N	N	-	0	51	2	1						
S. Dak.	-	54	81	1,343	1,230	N	0	0	N	N	-	1	16	22	51						
