
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2012 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	47	66	133	2,078	2,906	776	918	1,692	26,098	31,143	72	99	182	2,855	3,740						
NEW ENGLAND	7	7	14	250	217	14	39	72	1,267	1,482	-	3	12	124	143						
Conn.	-	3	7	117	128	-	7	15	282	342	-	1	5	32	38						
Maine	3	1	6	66	42	9	3	9	108	88	-	0	3	10	22						
Mass.	-	0	0	-	-	5	18	54	679	743	-	1	7	56	54						
N.H.	1	0	3	20	16	-	2	7	84	127	-	0	4	14	16						
R.I.	-	0	6	16	15	-	2	8	60	137	-	0	2	1	4						
Vt.	3	1	4	31	16	-	2	8	54	45	-	0	3	11	9						
MID. ATLANTIC	10	12	36	332	550	59	91	187	2,855	3,748	11	10	28	306	428						
N.J.	-	0	0	-	-	-	16	36	422	828	-	1	8	37	98						
N.Y. (Upstate)	10	7	20	288	240	36	25	67	809	857	10	3	12	123	134						
N.Y. City	-	0	1	-	10	5	19	41	674	747	-	1	5	46	59						
Pa.	-	3	15	44	300	18	28	65	950	1,316	1	3	14	100	137						
E.N. CENTRAL	6	3	20	115	133	50	80	186	2,810	3,436	11	13	41	404	659						
Ill.	4	1	6	54	36	-	27	68	968	1,158	-	2	10	64	158						
Ind.	-	0	7	5	24	-	12	36	363	410	-	2	8	64	92						
Mich.	-	0	5	31	45	8	16	42	500	539	-	3	10	94	101						
Ohio	2	0	7	25	28	42	22	53	851	778	11	3	20	136	111						
Wis.	N	0	0	N	N	-	5	25	128	551	-	2	22	46	197						
W.N. CENTRAL	2	3	15	101	121	47	51	113	1,687	1,938	7	16	44	450	654						
Iowa	-	0	4	13	19	5	8	30	371	308	-	2	12	95	146						
Kans.	2	1	4	46	21	4	9	27	298	271	-	2	8	47	64						
Minn.	-	0	5	-	33	-	0	25	-	496	-	0	13	-	186						
Mo.	-	0	3	22	17	30	16	42	689	562	3	5	31	202	150						
Nebr.	-	0	3	-	23	8	4	21	205	158	4	1	8	60	76						
N. Dak.	-	0	13	20	8	-	1	19	31	22	-	0	4	22	4						
S. Dak.	-	0	0	-	-	-	2	9	93	121	-	1	3	24	28						
S. ATLANTIC	17	19	45	631	800	303	245	643	7,170	8,446	16	11	31	348	394						
Del.	-	0	0	-	-	-	2	8	91	121	-	0	1	8	12						
D.C.	-	0	0	-	-	-	1	7	23	51	-	0	1	4	3						
Fla.	-	0	34	67	120	178	110	201	3,192	3,163	11	3	8	149	74						
Ga.	-	0	0	-	-	-	24	101	480	1,608	-	1	6	36	82						
Md.	-	5	16	177	219	29	17	45	563	638	1	1	4	42	43						
N.C.	-	0	0	-	-	32	43	230	1,313	1,207	1	1	26	39	83						
S.C.	N	0	0	N	N	37	25	69	771	919	1	0	7	17	12						
Va.	17	11	25	344	398	27	23	57	662	662	2	2	7	50	82						
W. Va.	-	1	9	43	63	-	1	52	75	77	-	0	2	3	3						
E.S. CENTRAL	1	2	6	51	114	24	70	186	2,123	2,472	1	5	14	162	216						
Ala.	-	1	5	41	59	-	20	55	563	696	-	1	3	34	61						
Ky.	1	0	2	10	10	-	7	39	222	350	-	1	5	29	44						
Miss.	-	0	0	-	-	6	24	87	697	795	-	0	3	17	24						
Tenn.	-	0	2	-	45	18	18	50	641	631	1	2	12	82	87						
W.S. CENTRAL	3	15	40	459	789	129	145	374	3,623	4,374	2	10	92	327	315						
Ark.	-	0	20	76	40	46	14	58	482	455	-	1	6	35	27						
La.	-	0	1	-	3	-	24	50	684	911	-	0	3	18	13						
Okla.	-	0	21	27	31	23	15	102	430	380	1	2	16	52	39						
Tex.	3	11	29	356	715	60	77	227	2,027	2,628	1	7	76	222	236						
MOUNTAIN	1	1	5	47	44	27	42	79	1,326	1,699	10	9	28	305	486						
Ariz.	N	0	0	N	N	11	15	28	425	533	-	2	6	86	90						
Colo.	-	0	0	-	-	-	8	23	272	360	-	2	6	41	112						
Idaho	-	0	1	-	3	5	2	7	82	103	9	1	8	57	70						
Mont.	N	0	0	N	N	8	2	7	78	87	-	0	5	25	28						
Nev.	1	0	3	8	6	2	3	12	119	118	1	0	2	15	30						
N. Mex.	-	0	5	33	9	1	5	13	157	222	-	1	3	27	31						
Utah	-	0	2	6	6	-	5	12	152	223	-	1	10	40	111						
Wyo.	-	0	3	-	20	-	1	8	41	53	-	0	8	14	14						
PACIFIC	-	3	14	92	138	123	95	179	3,237	3,548	14	15	36	429	445						
Alaska	-	0	1	6	11	2	1	5	37	41	-	0	0	-	-						
Calif.	-	3	12	78	115	80	65	142	2,279	2,701	2	7	20	206	287						
Hawaii	-	0	0	-	-	11	5	58	265	213	1	0	2	9	5						
Oreg.	-	0	2	8	12	4	6	16	240	249	6	3	11	116	72						
Wash.	-	0	11	-	-	26	12	42	416	344	5	3	18	98	81						
Amer. Samoa	N	0	0	N	N	-	1	2	4	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	2	-	16	-	0	0	-	-						
P.R.	-	0	5	27	31	1	2	19	32	325	2	0	0	2	-						
V.I.	-	0	0	-	-	-	0	6	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


