
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 25, 1996 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	21,920	29,206	102,017	339	155	104,407	153,956	1,447	1,617	282	489										
NEW ENGLAND	878	1,443	3,846	31	17	3,001	2,054	50	54	15	6										
Maine	15	23	-	3	-	18	30	-	-	1	1										
N.H.	25	47	299	1	2	60	43	3	7	-	-										
Vt.	8	13	-	5	5	25	17	20	5	2	-										
Mass.	490	638	2,700	12	10	884	1,186	24	41	6	4										
R.I.	61	120	847	3	-	214	210	3	1	6	1										
Conn.	279	602	-	7	-	1,800	568	-	-	N	N										
MID. ATLANTIC	5,707	7,415	15,375	34	23	12,205	16,914	143	145	60	62										
Upstate N.Y.	568	828	N	23	12	2,415	3,547	122	68	14	17										
N.Y. City	3,281	3,945	5,969	-	-	3,467	6,532	1	1	-	1										
N.J.	1,143	1,661	1,892	11	5	2,192	1,310	-	66	7	14										
Pa.	715	981	7,514	N	6	4,131	5,525	20	10	39	30										
E.N. CENTRAL	1,874	2,464	14,891	82	40	16,063	31,753	175	136	85	164										
Ohio	438	536	3,636	32	8	2,094	10,285	4	5	39	76										
Ind.	309	197	4,116	15	6	2,878	3,243	6	-	21	38										
Ill.	758	1,102	-	19	12	6,760	8,202	22	45	2	17										
Mich.	257	493	4,101	16	14	2,911	7,372	143	86	19	15										
Wis.	112	136	3,038	N	-	1,420	2,651	-	-	4	18										
W.N. CENTRAL	548	675	10,086	62	27	4,824	8,193	94	29	20	32										
Minn.	109	149	-	17	13	U	1,198	-	2	1	-										
Iowa	44	40	1,609	10	6	444	581	73	3	4	11										
Mo.	237	277	5,324	10	-	3,201	4,761	14	10	4	8										
N. Dak.	4	1	2	1	1	1	11	-	3	-	2										
S. Dak.	7	7	575	2	-	81	84	-	1	2	-										
Nebr.	40	52	762	6	2	153	402	2	7	7	9										
Kans.	107	149	1,814	16	5	944	1,156	5	3	2	2										
S. ATLANTIC	5,803	7,481	20,435	21	4	39,351	44,067	101	111	42	77										
Del.	114	153	-	-	-	588	809	1	-	-	-										
Md.	658	1,119	2,519	N	1	5,176	5,187	-	3	6	14										
D.C.	373	461	N	-	-	1,737	1,913	-	-	1	3										
Va.	317	547	4,790	N	1	3,892	4,411	7	4	10	5										
W. Va.	31	35	-	N	-	181	223	6	21	1	3										
N.C.	266	404	-	6	2	7,785	9,973	19	26	3	14										
S.C.	283	400	-	1	-	4,578	4,748	14	8	3	14										
Ga.	871	936	4,632	4	-	8,722	8,374	-	11	-	9										
Fla.	2,890	3,426	8,494	10	-	6,692	8,429	54	38	18	15										
E.S. CENTRAL	776	958	11,448	10	5	11,490	17,011	292	536	22	14										
Ky.	120	118	2,755	-	1	1,685	1,844	11	15	3	4										
Tenn.	283	379	5,158	5	4	4,415	5,339	248	519	10	6										
Ala.	244	261	3,535	2	-	5,390	6,652	1	2	-	3										
Miss.	129	200	U	3	-	U	3,176	32	-	9	1										
W.S. CENTRAL	2,096	2,490	4,963	12	4	7,460	18,322	167	89	2	10										
Ark.	97	108	-	6	2	1,205	1,916	1	2	-	4										
La.	559	360	2,574	4	2	2,926	4,776	69	54	-	2										
Okla.	55	130	2,389	1	-	1,501	10	59	21	2	3										
Tex.	1,385	1,892	-	1	-	1,828	11,620	38	12	-	1										
MOUNTAIN	648	975	3,421	37	16	2,755	3,629	262	197	14	56										
Mont.	8	8	-	4	-	13	35	9	8	1	2										
Idaho	10	24	642	11	4	36	53	67	25	-	1										
Wyo.	2	5	289	-	-	12	20	87	79	2	4										
Colo.	181	340	-	13	5	698	1,193	23	30	6	24										
N. Mex.	43	81	-	2	-	358	420	33	28	-	4										
Ariz.	197	267	1,420	N	7	1,366	1,343	27	13	3	5										
Utah	79	58	254	5	-	49	-	11	7	1	3										
Nev.	128	192	816	2	-	223	565	5	7	1	13										
PACIFIC	3,590	5,305	17,552	50	19	7,258	12,013	163	320	22	68										
Wash.	313	457	4,095	11	5	941	992	26	80	1	5										
Oreg.	189	173	-	12	10	201	202	3	24	-	-										
Calif.	3,025	4,509	12,664	26	-	5,794	10,242	57	206	21	58										
Alaska	10	45	363	1	-	200	313	2	1	-	-										
Hawaii	53	121	430	N	4	122	264	75	9	-	5										
Guam	3	-	102	N	-	24	44	1	-	-	1										
P.R.	423	1,084	N	5	U	121	235	17	61	-	-										
V.I.	6	19	N	-	U	-	16	-	-	-	-										
Amer. Samoa	-	-	-	-	U	-	8	-	-	-	-										
C.N.M.I.	-	-	N	-	U	11	12	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


