
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 29, 2009 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2009
Chlamydia† cummulative for 2008
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2009
Coccidioidomycosis cummulative for 2008
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2009
Cryptosporidiosis cummulative for 2008

tab delimited data:
test
UNITED STATES	12,719	22,443	25,707	722,568	767,485	210	152	476	7,162	4,241	118	124	452	3,910	4,357						
NEW ENGLAND	550	759	1,655	26,158	23,952	-	0	1	1	1	2	5	27	192	272						
Conn.	-	224	1,306	7,330	6,770	N	0	0	N	N	-	0	20	20	41						
Maine	-	48	75	1,560	1,642	N	0	0	N	N	-	0	5	20	29						
Mass.	416	330	945	12,973	11,579	N	0	0	N	N	-	2	13	73	110						
N.H.	3	39	63	1,159	1,333	-	0	1	1	1	2	1	4	38	45						
R.I.	94	61	244	2,392	1,850	-	0	0	-	-	-	0	3	4	5						
Vt.	37	21	53	744	778	N	0	0	N	N	-	1	7	37	42						
MID. ATLANTIC	2,885	2,917	6,734	100,585	95,589	-	0	0	-	-	16	13	34	465	447						
N.J.	-	418	838	13,473	14,609	N	0	0	N	N	-	0	4	8	25						
N.Y. (Upstate)	1,067	576	4,563	20,017	17,582	N	0	0	N	N	12	4	17	129	140						
N.Y. City	1,257	1,141	3,130	39,335	36,577	N	0	0	N	N	-	1	8	45	68						
Pa.	561	820	1,072	27,760	26,821	N	0	0	N	N	4	7	19	283	214						
E.N. CENTRAL	1,212	3,513	4,382	108,943	125,494	-	0	4	22	34	20	29	126	888	1,120						
