
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 6, 2007 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	230	302	1,513	12,008	13,618	3,959	6,652	8,941	253,879	272,717	15	45	184	1,699	1,752						
NEW ENGLAND	8	24	50	961	1,134	74	113	259	4,209	4,204	-	3	19	131	139						
Conn.	2	5	18	271	237	3	47	204	1,579	1,684	-	0	7	40	39						
Maine	6	4	10	153	134	2	2	8	98	97	-	0	2	9	16						
Mass.	-	9	20	356	505	68	51	96	2,057	1,835	-	2	6	58	62						
N.H.	-	0	3	20	21	1	3	8	119	150	-	0	2	15	10						
R.I.	-	0	9	36	92	-	8	18	311	383	-	0	10	7	4						
Vt.	-	3	12	125	145	-	1	5	45	55	-	0	1	2	8						
MID. ATLANTIC	2	57	127	2,054	2,690	385	716	1,537	28,066	25,480	-	10	27	355	350						
N.J.	-	5	11	142	386	100	117	159	4,614	4,136	-	1	5	50	61						
N.Y. (Upstate)	-	24	108	827	917	-	112	1,035	5,125	4,787	-	3	15	103	108						
N.Y. City	2	15	24	599	755	249	204	360	7,926	7,866	-	2	6	76	65						
Pa.	-	13	29	486	632	36	240	586	10,401	8,691	-	3	10	126	116						
E.N. CENTRAL	24	46	77	1,729	2,183	716	1,222	2,578	51,040	54,398	2	6	15	204	298						
Ill.	-	12	22	444	551	285	350	498	13,532	15,572	-	1	6	47	89						
Ind.	N	0	0	N	N	170	165	306	6,846	6,792	-	1	7	45	65						
Mich.	4	12	20	434	553	149	290	747	11,055	11,294	-	0	5	21	22						
Ohio	19	15	37	614	623	27	318	1,557	14,568	15,398	2	2	5	82	65						
Wis.	1	7	19	237	456	85	127	181	5,039	5,342	-	0	2	9	57						
W.N. CENTRAL	13	20	553	863	1,484	130	371	512	14,114	14,949	3	3	24	106	116						
Iowa	1	5	20	220	236	-	39	60	1,413	1,430	-	0	1	1	1						
Kans.	-	3	11	119	158	-	44	86	1,767	1,729	-	0	2	9	16						
Minn.	-	0	514	12	475	-	59	86	2,033	2,511	3	1	17	47	57						
