
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending November 10, 2012 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2012
Varicella (chickenpox) cummulative for 2011
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2012
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2012
West Nile virus disease † Non-neuroinvasive § cummulative for 2011

tab delimited data:
test
UNITED STATES	147	255	396	9,957	12,301	-	1	315	2,583	484	-	1	327	2,522	226						
NEW ENGLAND	9	26	49	1,077	1,172	-	0	6	37	15	-	0	4	19	2						
Conn.	1	5	11	222	259	-	0	2	12	8	-	0	3	9	1						
Maine	5	4	22	220	198	-	0	1	1	-	-	0	0	-	-						
Mass.	-	11	21	451	435	-	0	5	20	5	-	0	2	7	1						
N.H.	-	0	4	-	146	-	0	1	1	-	-	0	0	-	-						
R.I.	-	0	9	61	36	-	0	1	2	1	-	0	1	1	-						
Vt.	3	2	13	123	98	-	0	1	1	1	-	0	1	2	-						
MID. ATLANTIC	17	24	56	1,031	1,400	-	0	16	104	34	-	0	17	93	22						
N.J.	-	7	25	351	430	-	0	5	22	2	-	0	4	24	5						
N.Y. (Upstate)	N	0	0	N	N	-	0	6	33	18	-	0	8	31	14						
N.Y. City	-	0	0	-	-	-	0	5	24	9	-	0	2	16	2						
Pa.	17	16	35	680	970	-	0	4	25	5	-	0	3	22	1						
E.N. CENTRAL	35	65	128	2,556	3,013	-	0	87	449	73	-	0	38	226	28						
Ill.	2	19	38	761	718	-	0	28	157	22	-	0	12	74	12						
Ind.	10	8	21	369	198	-	0	7	40	7	-	0	5	30	2						
Mich.	6	18	45	710	858	-	0	32	137	32	-	0	13	64	2						
Ohio	17	18	47	714	864	-	0	19	76	10	-	0	12	43	11						
Wis.	-	0	11	2	375	-	0	11	39	2	-	0	5	15	1						
W.N. CENTRAL	6	10	35	474	660	-	0	35	215	31	-	0	55	405	29						
Iowa	N	0	0	N	N	-	0	3	11	5	-	0	5	19	4						
Kans.	-	0	21	85	351	-	0	3	18	4	-	0	6	26	-						
Minn.	-	0	0	-	1	-	0	6	34	1	-	0	7	36	1						
Mo.	3	6	24	322	196	-	0	3	16	6	-	0	2	4	4						
Nebr.	-	0	3	10	19	-	0	8	36	14	-	0	21	132	15						
N. Dak.	3	0	29	27	36	-	0	9	38	1	-	0	11	48	3						
S. Dak.	-	1	3	30	57	-	0	17	62	-	-	0	26	140	2						
S. ATLANTIC	12	30	76	1,340	1,665	-	0	18	154	67	-	0	17	103	27						
Del.	-	0	1	3	10	-	0	1	2	1	-	0	2	7	-						
D.C.	-	0	4	12	12	-	0	1	2	10	-	0	0	-	5						
Fla.	12	15	50	719	752	-	0	5	39	20	-	0	5	19	4						
Ga.	-	0	4	28	26	-	0	6	40	14	-	0	8	34	8						
Md.	N	0	0	N	N	-	0	5	23	10	-	0	5	22	9						
N.C.	N	0	0	N	N	-	0	4	6	2	-	0	0	-	-						
S.C.	-	0	2	5	13	-	0	5	20	-	-	0	2	9	-						
Va.	-	8	24	367	466	-	0	4	17	8	-	0	3	9	1						
W. Va.	-	4	13	206	386	-	0	1	5	2	-	0	1	3	-						
E.S. CENTRAL	-	3	14	173	260	-	0	20	153	56	-	0	19	170	24						
Ala.	-	3	13	162	248	-	0	8	32	5	-	0	2	11	-						
Ky.	N	0	0	N	N	-	0	1	4	4	-	0	1	2	1						
Miss.	-	0	3	11	12	-	0	12	99	31	-	0	17	143	21						
Tenn.	N	0	0	N	N	-	0	4	18	16	-	0	2	14	2						
W.S. CENTRAL	53	47	213	2,032	2,496	-	0	143	1,052	27	-	0	159	1,191	11						
Ark.	1	4	18	173	298	-	0	9	43	1	-	0	3	19	-						
La.	-	0	6	31	91	-	0	17	140	6	-	0	26	160	4						
Okla.	N	0	0	N	N	-	0	24	98	-	-	0	22	86	-						
Tex.	52	42	204	1,828	2,107	-	0	103	771	20	-	0	125	926	7						
MOUNTAIN	13	26	61	1,158	1,500	-	0	33	177	71	-	0	21	155	35						
Ariz.	7	9	26	443	567	-	0	9	80	49	-	0	6	41	20						
Colo.	-	7	25	310	381	-	0	16	60	2	-	0	13	69	5						
Idaho	N	0	0	N	N	-	0	1	5	1	-	0	3	12	2						
Mont.	2	2	8	100	145	-	0	0	-	1	-	0	2	5	-						
Nev.	N	0	0	N	N	-	0	1	5	12	-	0	2	3	4						
N. Mex.	-	1	8	74	55	-	0	8	21	4	-	0	4	19	-						
Utah	4	5	15	217	342	-	0	1	3	1	-	0	1	2	2						
Wyo.	-	0	2	14	10	-	0	1	3	1	-	0	2	4	2						
PACIFIC	2	3	9	116	135	-	0	31	242	110	-	0	25	160	48						
Alaska	-	1	4	55	57	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	4	22	36	-	0	31	238	110	-	0	25	157	48						
Hawaii	2	1	3	39	42	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
Wash.	N	0	0	N	N	-	0	4	4	-	-	0	0	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	1	3	-	94	-	0	0	-	-	-	0	0	-	-						
P.R.	-	2	13	70	387	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not reportable in all states.  Data from states where the condition is not reportable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


