
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 12, 2012 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2012
Chlamydia trachomatis infection cummulative for 2011
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2012
Coccidioidomycosis cummulative for 2011
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2012
Cryptosporidiosis cummulative for 2011

tab delimited data:
test
UNITED STATES	11,984	26,833	30,517	430,771	504,980	55	406	591	5,994	8,022	54	144	414	1,817	2,151						
NEW ENGLAND	580	874	1,807	14,440	15,692	-	0	1	1	1	-	6	22	83	119						
Conn.	23	227	1,268	2,044	3,177	N	0	0	N	N	-	1	8	11	20						
Maine	2	59	99	1,044	1,135	N	0	0	N	N	-	1	3	14	19						
Mass.	441	433	680	8,150	8,166	N	0	0	N	N	-	2	8	39	51						
N.H.	-	60	86	885	1,037	-	0	0	-	1	-	1	5	9	14						
R.I.	88	80	186	1,806	1,622	-	0	1	1	-	-	0	10	2	1						
Vt.	26	26	66	511	555	N	0	0	N	N	-	1	5	8	14						
MID. ATLANTIC	1,761	3,522	4,469	62,333	65,202	-	0	0	-	-	2	15	44	189	249						
N.J.	177	534	634	9,465	9,501	N	0	0	N	N	-	1	4	11	18						
N.Y. (Upstate)	728	724	2,215	12,915	12,673	N	0	0	N	N	-	4	16	36	46						
N.Y. City	-	1,236	1,491	19,811	23,956	N	0	0	N	N	-	2	6	31	27						
Pa.	856	1,084	1,305	20,142	19,072	N	0	0	N	N	2	7	27	111	158						
E.N. CENTRAL	1,299	4,203	4,718	64,034	81,166	3	1	5	19	16	11	33	150	440	494						
Ill.	-	1,201	1,499	13,597	23,761	N	0	0	N	N	-	3	26	35	53						
Ind.	119	537	699	9,000	10,505	N	0	0	N	N	-	3	11	32	96						
Mich.	744	923	1,210	16,551	18,740	1	0	3	11	9	-	7	14	86	78						
Ohio	267	1,031	1,180	16,889	19,140	2	0	2	8	7	10	13	95	184	137						
Wis.	169	465	608	7,997	9,020	N	0	0	N	N	1	8	73	103	130						
W.N. CENTRAL	24	1,473	1,825	10,979	28,327	-	1	7	4	56	8	18	92	189	316						
Iowa	-	207	439	2,083	3,990	N	0	0	N	N	-	5	18	67	117						
Kans.	-	201	277	128	3,726	N	0	0	N	N	-	0	11	4	-						
Minn.	-	328	408	4,863	5,920	-	1	6	-	47	-	4	17	-	66						
Mo.	-	497	683	-	10,187	-	0	2	3	8	2	5	60	58	59						
Nebr.	-	125	218	1,723	2,304	-	0	2	1	1	6	2	12	28	44						
N. Dak.	-	47	78	844	876	N	0	0	N	N	-	0	12	-	-						
S. Dak.	24	64	92	1,338	1,324	N	0	0	N	N	-	2	13	32	30						
S. ATLANTIC	4,065	5,454	7,586	99,913	102,321	-	0	2	1	2	12	23	55	382	386						
Del.	56	81	182	1,346	1,672	-	0	0	-	-	-	0	4	7	2						
D.C.	160	128	224	2,551	2,440	-	0	0	-	-	-	0	1	-	4						
Fla.	993	1,502	1,700	27,729	28,076	N	0	0	N	N	7	8	17	156	139						
Ga.	740	1,068	1,568	19,050	19,023	N	0	0	N	N	3	5	13	78	122						
Md.	-	491	824	6,095	9,585	-	0	2	1	2	-	2	7	37	20						
N.C.	1,286	991	1,688	17,613	16,598	N	0	0	N	N	-	0	46	35	23						
S.C.	-	518	1,278	10,275	10,334	N	0	0	N	N	1	2	6	25	43						
Va.	744	670	1,780	13,507	13,042	N	0	0	N	N	1	3	8	43	25						
W. Va.	86	83	146	1,747	1,551	N	0	0	N	N	-	0	4	1	8						
E.S. CENTRAL	639	1,912	2,820	32,070	35,131	-	0	0	-	-	1	7	26	89	96						
Ala.	-	525	1,284	5,966	10,396	N	0	0	N	N	-	2	7	31	43						
Ky.	326	332	524	6,114	5,465	N	0	0	N	N	-	1	18	11	23						
Miss.	-	429	1,168	8,138	7,924	N	0	0	N	N	-	1	4	15	9						
Tenn.	313	628	827	11,852	11,346	N	0	0	N	N	1	2	6	32	21						
W.S. CENTRAL	2,345	3,457	4,308	59,442	65,094	-	0	1	-	4	4	11	45	113	109						
Ark.	333	323	412	6,308	5,980	N	0	0	N	N	-	0	2	9	5						
La.	543	576	1,120	6,705	8,482	-	0	1	-	4	1	2	10	27	14						
Okla.	-	85	675	1,315	4,427	N	0	0	N	N	2	1	6	21	23						
Tex.	1,469	2,412	3,101	45,114	46,205	N	0	0	N	N	1	6	41	56	67						
MOUNTAIN	403	1,700	2,415	28,286	32,178	45	303	480	4,847	6,226	4	10	29	152	187						
Ariz.	138	559	859	9,356	10,113	44	298	479	4,781	6,133	-	1	4	8	12						
Colo.	-	393	705	6,221	7,998	N	0	0	N	N	-	2	11	21	54						
Idaho	-	85	277	1,356	1,515	N	0	0	N	N	2	2	9	37	30						
Mont.	72	70	97	1,464	1,230	N	0	0	N	N	1	2	6	28	19						
Nev.	193	208	285	3,347	3,992	1	2	6	46	31	1	0	2	5	4						
N. Mex.	-	219	395	4,168	3,980	-	1	7	6	37	-	2	9	37	39						
Utah	-	135	191	2,266	2,590	-	1	5	12	22	-	1	5	9	18						
Wyo.	-	23	67	108	760	-	0	2	2	3	-	0	3	7	11						
PACIFIC	868	4,000	5,072	59,274	79,869	7	99	178	1,122	1,717	12	11	23	180	195						
Alaska	37	107	152	2,036	2,256	N	0	0	N	N	1	0	3	1	4						
Calif.	243	3,055	4,094	41,327	61,941	7	99	178	1,122	1,717	8	6	16	102	91						
Hawaii	-	116	148	1,686	2,169	N	0	0	N	N	-	0	1	2	-						
Oreg.	265	269	367	5,336	5,001	N	0	0	N	N	2	4	10	59	75						
Wash.	323	460	764	8,889	8,502	N	0	0	N	N	1	1	8	16	25						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
