
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 15, 1997 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	49,050	58,613	407,411	378,562	2,148	1,312	253,772	283,588	2,766	3,086											
NEW ENGLAND	2,112	2,440	15,477	15,270	187	118	5,114	5,657	51	93											
Maine	50	38	885	818	17	-	60	50	-	-											
N.H.	35	73	709	668	12	14	83	146	8	7											
Vt.	32	18	376	345	8	3	46	42	2	24											
Mass.	734	1,248	6,529	6,129	100	86	1,915	1,909	34	56											
R.I.	133	158	1,644	1,652	10	-	369	441	7	6											
Conn.	1,128	905	5,334	5,658	40	15	2,641	3,069	-	-											
MID. ATLANTIC	15,008	16,086	53,403	51,849	129	45	32,891	37,926	315	262											
Upstate N.Y.	2,274	2,267	N	N	89	-	5,408	6,562	239	213											
N.Y. City	8,026	8,660	27,973	25,098	11	7	12,744	12,236	-	3											
N.J.	2,903	3,178	8,156	11,105	29	23	6,232	7,946	-	-											
Pa.	1,805	1,981	17,274	15,646	N	15	8,507	11,182	76	46											
E.N. CENTRAL	3,578	4,511	61,320	75,964	382	232	37,720	52,650	444	422											
Ohio	724	1,019	17,420	18,399	102	48	10,915	13,465	17	32											
Ind.	462	493	8,110	8,926	74	40	5,334	5,734	10	8											
Ill.	1,523	1,980	9,612	21,196	64	-	4,701	15,091	69	82											
Mich.	641	778	18,229	18,163	142	100	13,231	13,988	348	300											
Wis.	228	241	7,949	9,280	N	44	3,539	4,372	-	-											
W.N. CENTRAL	964	1,317	26,317	27,971	509	380	11,747	13,522	144	86											
Minn.	177	260	4,507	4,494	219	185	1,606	1,881	4	4											
Iowa	93	80	3,943	3,801	114	73	1,018	1,004	29	38											
Mo.	452	669	10,591	11,061	53	66	6,573	7,657	95	22											
N. Dak.	13	11	623	837	15	12	44	28	3	-											
S. Dak.	8	11	1,134	1,288	28	32	129	163	-	-											
Nebr.	84	87	2,088	2,516	58	-	867	967	3	7											
Kans.	137	199	3,431	3,974	22	12	1,510	1,822	10	15											
S. ATLANTIC	12,066	14,676	80,159	44,641	197	128	79,275	82,927	243	176											
Del.	194	247	1,276	1,148	5	4	1,099	1,287	-	1											
Md.	1,741	2,150	6,505	U	23	12	11,386	9,948	17	2											
D.C.	895	1,132	N	N	2	-	3,930	3,999	-	-											
Va.	1,011	973	10,215	10,367	N	41	7,651	8,192	24	16											
W. Va.	112	102	2,592	1,937	N	1	836	710	16	9											
N.C.	761	748	16,273	U	68	34	16,028	16,722	47	45											
S.C.	698	715	11,079	U	9	7	10,273	10,161	37	28											
Ga.	1,468	2,066	10,771	11,051	41	-	12,543	16,391	U	-											
Fla.	5,186	6,543	21,448	20,138	43	29	15,529	15,517	102	75											
E.S. CENTRAL	1,749	1,926	28,530	28,585	93	36	28,689	31,821	308	522											
Ky.	319	346	5,545	5,935	30	-	3,584	3,777	12	28											
Tenn.	684	702	11,295	11,975	46	36	9,861	10,636	217	367											
Ala.	456	511	7,513	7,494	14	-	10,506	11,994	11	6											
Miss.	290	367	4,177	3,181	3	-	4,738	5,414	68	121											
W.S. CENTRAL	5,206	6,240	54,339	47,354	67	16	35,548	33,013	445	342											
Ark.	193	245	2,099	1,590	9	5	3,484	3,620	8	8											
La.	899	1,334	8,893	6,532	6	3	8,666	7,083	202	194											
Okla.	256	245	6,549	6,614	10	5	4,244	4,329	7	1											
Tex.	3,858	4,416	36,798	32,618	42	3	19,154	17,981	228	139											
MOUNTAIN	1,409	1,760	21,444	23,055	231	134	7,505	6,731	419	515											
Mont.	36	34	902	1,096	23	-	37	34	21	17											
Idaho	48	35	1,470	1,361	35	23	133	93	63	96											
Wyo.	13	6	531	536	16	12	46	38	204	166											
Colo.	332	434	1,896	3,087	81	57	1,989	1,273	35	58											
N. Mex.	145	154	2,774	3,521	7	6	1,011	811	51	71											
Ariz.	348	535	10,501	9,438	N	26	3,518	3,268	25	69											
Utah	119	171	1,515	1,397	58	-	243	261	5	19											
Nev.	368	391	1,855	2,619	11	10	528	953	15	19											
PACIFIC	6,958	9,656	66,422	63,873	353	220	15,283	19,341	397	668											
Wash.	576	635	8,133	8,317	113	54	1,722	1,847	24	50											
Oreg.	261	411	4,394	4,747	74	83	659	747	3	8											
Calif.	6,004	8,412	51,048	48,102	155	73	12,140	15,946	230	420											
Alaska	37	28	1,330	1,110	11	3	329	387	-	3											
Hawaii	80	170	1,517	1,597	N	7	433	414	140	187											
Guam	2	4	193	328	N	-	27	59	-	6											
P.R.	1,714	2,014	U	U	39	U	496	590	139	140											
V.I.	86	17	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


