
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 4, 1998 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1998
H. influenzae, Invasive cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1997
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1998
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1998
Measles (Rubeola), Total cummulative for 1998
Measles (Rubeola), Total cummulative for 1997

tab delimited data:
test
UNITED STATES	275	299	4,156	6,627	1,610	2,109	-	1	1	7	8	20									
NEW ENGLAND	14	17	75	153	13	49	-	-	-	1	1	-									
Maine	2	2	9	10	-	3	-	-	-	-	-	-									
N.H.	1	2	5	8	4	3	-	-	-	-	-	-									
Vt.	2	-	4	4	-	1	-	-	-	-	-	-									
Mass.	9	12	15	84	6	27	-	-	-	1	1	-									
R.I.	-	1	5	9	3	4	-	-	-	-	-	-									
Conn.	-	-	37	38	-	11	-	-	-	-	-	-									
MID. ATLANTIC	38	39	235	592	220	331	-	-	1	1	1	8									
Upstate N.Y.	16	1	92	45	77	51	-	-	-	-	-	3									
N.Y. City	7	18	67	316	51	141	-	-	-	-	-	4									
N.J.	14	12	2	88	-	63	-	-	-	-	-	1									
Pa.	1	8	74	143	92	76	-	-	1	1	1	-									
E.N. CENTRAL	43	46	574	857	188	441	-	-	-	1	1	4									
Ohio	21	22	99	127	22	27	-	-	-	-	-	-									
Ind.	5	4	65	67	18	26	-	-	-	-	-	-									
Ill.	16	14	79	235	26	87	-	-	-	-	-	3									
Mich.	-	6	308	372	118	142	-	-	-	1	1	1									
Wis.	1	-	23	56	4	159	-	-	-	-	-	-									
W.N. CENTRAL	11	9	471	461	100	148	-	-	-	-	-	1									
Minn.	4	2	15	27	6	3	-	-	-	-	-	-									
Iowa	1	2	227	61	15	7	-	-	-	-	-	-									
Mo.	2	2	176	267	64	124	-	-	-	-	-	1									
N. Dak.	-	-	2	4	1	-	-	-	-	-	-	-									
S. Dak.	-	2	2	5	1	-	-	-	-	-	-	-									
Nebr.	-	-	10	17	2	6	-	-	-	-	-	-									
Kans.	4	1	39	80	11	8	-	-	-	-	-	-									
S. ATLANTIC	70	56	472	370	261	231	-	1	-	4	5	-									
Del.	-	-	-	9	-	1	-	-	-	-	-	-									
Md.	15	23	102	96	37	43	-	-	-	1	1	-									
D.C.	-	-	15	11	3	17	-	-	-	-	-	-									
Va.	9	2	73	39	25	16	-	-	-	2	2	-									
W. Va.	2	2	-	5	1	6	-	-	-	-	-	-									
N.C.	8	7	27	55	65	58	-	-	-	-	-	-									
S.C.	1	3	8	27	-	17	-	-	-	-	-	-									
Ga.	17	15	111	38	59	13	-	-	-	1	1	-									
Fla.	18	4	136	90	71	60	-	1	-	-	1	-									
E.S. CENTRAL	16	15	98	151	121	154	-	-	-	-	-	1									
Ky.	-	2	-	23	-	7	-	-	-	-	-	-									
Tenn.	11	10	68	72	98	101	-	-	-	-	-	-									
Ala.	5	3	30	30	23	20	-	-	-	-	-	1									
Miss.	-	-	-	26	-	26	-	-	-	-	-	-									
W.S. CENTRAL	16	12	243	980	88	115	-	-	-	-	-	-									
Ark.	-	1	12	47	17	15	-	-	-	-	-	-									
La.	7	1	8	52	8	23	U	-	U	-	-	-									
Okla.	8	8	114	436	14	7	-	-	-	-	-	-									
Tex.	1	2	109	445	49	70	-	-	-	-	-	-									
MOUNTAIN	47	37	828	1,042	213	215	-	-	-	-	-	-									
Mont.	-	-	7	32	2	1	-	-	-	-	-	-									
Idaho	-	-	54	46	9	7	-	-	-	-	-	-									
Wyo.	-	1	15	13	5	5	-	-	-	-	-	-									
Colo.	9	5	70	126	27	47	-	-	-	-	-	-									
N. Mex.	-	2	48	68	89	68	-	-	-	-	-	-									
Ariz.	30	12	545	447	49	44	-	-	-	-	-	-									
Utah	4	3	47	226	17	29	-	-	-	-	-	-									
Nev.	4	14	42	84	15	14	-	-	-	-	-	-									
PACIFIC	20	68	1,160	2,021	406	425	-	-	-	-	-	6									
Wash.	1	-	159	138	33	14	-	-	-	-	-	-									
Oreg.	17	13	91	111	29	35	-	-	-	-	-	-									
Calif.	-	52	900	1,718	339	365	-	-	-	-	-	3									
Alaska	1	1	2	12	2	7	-	-	-	-	-	-									
Hawaii	1	2	8	42	3	4	-	-	-	-	-	3									
Guam	-	-	-	-	-	1	U	-	U	-	-	-									
P.R.	-	-	9	96	153	327	-	-	-	-	-	-									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	-	4	-	1	7	15	U	-	U	-	-	1									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


