
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending July 29, 2006 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	27	75	245	1,819	2,160	27	87	597	2,183	3,014	53	42	127	941	929						
NEW ENGLAND	1	5	22	105	243	-	2	9	36	81	2	2	12	51	48						
Conn.	-	1	3	21	30	-	0	3	-	29	-	0	8	17	15						
Maine	-	0	2	5	1	-	0	2	11	6	-	0	1	3	3						
Mass.	-	2	14	50	145	-	1	5	14	26	-	1	6	18	19						
N.H.	-	0	7	16	57	-	0	2	7	17	-	0	1	1	6						
R.I.	1	0	4	6	5	-	0	2	4	1	1	0	10	9	3						
Vt.	-	0	2	7	5	-	0	1	-	2	1	0	3	3	2						
MID. ATLANTIC	2	8	24	167	359	1	9	55	207	396	24	13	35	285	316						
N.J.	-	2	9	32	66	-	3	10	47	148	-	1	8	9	68						
N.Y. (Upstate)	1	1	14	46	55	-	1	43	35	35	10	5	29	128	71						
N.Y. City	-	2	10	53	181	-	2	5	37	81	-	1	9	14	59						
Pa.	1	1	6	36	57	1	3	9	88	132	14	6	17	134	118						
E.N. CENTRAL	-	6	15	150	193	2	8	24	187	335	19	9	25	194	164						
Ill.	-	1	11	27	59	-	0	6	7	96	-	1	5	14	23						
Ind.	-	0	5	17	11	-	0	17	28	17	-	0	6	13	12						
Mich.	-	2	8	55	66	-	3	7	76	112	-	2	6	43	47						
Ohio	-	1	4	39	31	2	2	7	70	83	19	4	19	105	68						
Wis.	-	1	5	12	26	-	0	4	6	27	-	0	5	19	14						
W.N. CENTRAL	3	2	30	82	51	1	4	22	95	153	-	1	11	25	40						
Iowa	-	0	2	4	13	-	0	3	9	15	-	0	1	2	3						
Kans.	-	0	5	21	10	-	0	2	6	19	-	0	1	1	2						
Minn.	2	0	29	8	3	-	0	13	10	15	-	0	10	-	11						
Mo.	-	1	4	31	22	1	3	7	64	82	-	0	3	14	14						
Nebr.	1	0	3	11	3	-	0	1	6	19	-	0	2	4	2						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	7	-	-	0	1	-	3	-	0	6	4	7						
S. ATLANTIC	14	11	34	280	344	11	23	66	652	848	4	9	19	207	203						
Del.	-	0	2	9	4	-	1	4	22	19	-	0	2	4	12						
D.C.	-	0	2	2	2	-	0	2	4	8	-	0	2	8	3						
Fla.	13	4	18	109	121	7	8	19	243	290	3	3	8	85	55						
Ga.	1	1	6	32	73	-	3	7	93	130	-	0	4	9	18						
Md.	-	1	6	32	30	1	2	10	89	92	-	1	6	41	55						
N.C.	-	0	20	53	41	1	0	23	92	98	-	0	5	20	17						
S.C.	-	0	3	10	20	-	2	7	43	99	-	0	1	2	10						
Va.	-	1	11	29	50	2	1	18	26	88	1	1	7	34	25						
W. Va.	-	0	3	4	3	-	0	18	40	24	-	0	3	4	8						
E.S. CENTRAL	1	2	15	67	145	3	6	18	198	212	2	1	9	46	44						
Ala.	-	0	9	9	16	3	2	7	75	49	-	0	1	7	9						
Ky.	-	0	5	24	11	-	1	5	40	41	-	0	4	11	12						
Miss.	-	0	1	4	13	-	0	3	8	35	-	0	1	1	2						
Tenn.	1	1	7	30	105	-	2	12	75	87	2	1	7	27	21						
W.S. CENTRAL	-	7	77	117	226	2	13	315	349	315	-	1	32	30	18						
Ark.	-	0	9	30	8	-	1	4	22	40	-	0	3	1	4						
La.	-	0	4	1	40	-	0	3	5	49	-	0	1	-	-						
Okla.	-	0	2	4	4	2	0	17	19	29	-	0	3	1	2						
Tex.	-	5	73	82	174	-	11	295	303	197	-	0	26	28	12						
MOUNTAIN	-	6	18	130	176	-	6	39	148	314	1	2	7	47	56						
Ariz.	-	2	16	64	91	-	4	27	86	200	-	0	3	14	12						
Colo.	-	1	4	24	21	-	1	5	21	35	-	0	2	5	15						
Idaho	-	0	2	7	18	-	0	2	7	7	-	0	2	6	3						
Mont.	-	0	2	6	7	-	0	7	-	3	-	0	1	3	4						
Nev.	-	0	2	6	9	-	0	4	13	31	-	0	2	3	11						
N. Mex.	-	0	3	10	15	-	0	3	2	12	-	0	1	2	2						
Utah	-	0	2	11	14	-	0	5	19	25	1	0	2	14	6						
Wyo.	-	0	1	2	1	-	0	1	-	1	-	0	1	-	3						
PACIFIC	6	19	163	721	423	7	10	61	311	360	1	2	9	56	40						
Alaska	-	0	1	-	3	-	0	1	2	7	-	0	1	-	-						
Calif.	6	15	162	660	351	4	7	41	244	244	1	2	9	56	39						
Hawaii	-	0	2	8	17	-	0	1	4	3	-	0	1	-	1						
Oreg.	-	0	5	26	25	-	1	6	33	61	N	0	0	N	N						
Wash.	-	1	13	27	27	3	0	18	28	45	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	2	-	18	-	0	0	-	-						
P.R.	-	0	3	9	48	1	1	8	18	29	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


