
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 16, 2002 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli O157:H7 cummulative for 2002
Escherichia coli O157:H7 cummulative for 2001
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	6,546	8,275	133,973	155,322	367	352	200	205	11	9											
NEW ENGLAND	213	270	4,423	4,618	15	8	12	18	1	2											
Maine	1	3	267	265	-	-	-	3	-	-											
N.H.	4	12	307	241	3	-	-	2	-	-											
Vt.	4	9	152	126	1	3	-	1	-	-											
Mass.	137	191	2,218	1,832	2	2	6	12	1	1											
R.I.	23	22	568	632	3	1	2	-	-	-											
Conn.	44	33	911	1,522	6	2	4	-	-	1											
MID. ATLANTIC	1,403	2,900	11,865	14,757	26	47	5	22	-	-											
Upstate N.Y.	75	516	548	2,214	3	8	4	10	-	-											
N.Y. City	874	1,722	5,826	5,741	18	24	-	1	-	-											
N.J.	269	378	620	2,090	-	2	1	11	-	-											
Pa.	185	284	4,871	4,712	5	13	N	N	-	-											
E.N. CENTRAL	671	496	19,956	30,144	108	123	71	43	-	-											
Ohio	156	69	3,044	8,306	35	25	13	16	-	-											
Ind.	85	44	3,464	3,232	11	11	6	7	-	-											
Ill.	333	230	5,006	9,012	11	10	16	8	-	-											
Mich.	66	136	6,575	6,070	21	24	16	4	-	-											
Wis.	31	17	1,867	3,524	30	53	20	8	-	-											
W.N. CENTRAL	105	123	6,317	8,103	26	13	31	20	3	-											
Minn.	20	27	1,652	1,795	9	-	10	8	3	-											
Iowa	23	15	461	713	4	4	9	3	-	-											
Mo.	36	38	1,963	2,854	9	6	8	4	-	-											
N. Dak.	-	1	154	214	-	-	-	-	-	-											
S. Dak.	1	-	459	392	2	-	1	1	-	-											
Nebr.	12	18	314	762	-	3	-	-	-	-											
Kans.	13	24	1,314	1,373	2	-	3	4	-	-											
S. ATLANTIC	2,041	2,156	27,066	29,567	85	74	32	27	5	5											
Del.	46	37	580	645	1	-	1	-	-	-											
Md.	255	129	2,426	3,144	3	15	-	-	-	-											
D.C.	87	166	646	664	1	3	-	-	-	-											
Va.	160	196	3,183	3,611	1	4	3	6	-	1											
W. Va.	13	10	465	466	1	-	-	1	-	-											
N.C.	155	78	3,826	4,191	11	10	6	13	-	-											
S.C.	148	193	2,762	4,008	1	1	-	1	-	-											
Ga.	476	187	5,788	6,373	46	27	18	3	4	4											
Fla.	701	1,160	7,390	6,465	20	14	4	3	1	-											
E.S. CENTRAL	278	364	10,278	10,387	20	6	3	8	-	-											
Ky.	31	51	1,764	1,812	1	-	-	-	-	-											
Tenn.	133	136	3,366	3,199	6	1	3	4	-	-											
Ala.	57	94	3,145	2,741	12	2	-	3	-	-											
Miss.	57	83	2,003	2,635	1	3	-	1	-	-											
W.S. CENTRAL	752	726	21,847	22,861	4	7	-	24	-	-											
Ark.	35	45	1,365	1,849	2	2	-	-	-	-											
La.	192	197	3,945	3,714	1	3	-	-	-	-											
Okla.	35	35	1,888	2,079	1	1	-	5	-	-											
Tex.	490	449	14,649	15,219	-	1	-	19	-	-											
MOUNTAIN	208	277	8,445	8,965	22	20	15	10	1	1											
Mont.	4	3	442	371	-	-	2	-	-	-											
Idaho	4	5	504	394	5	2	1	2	-	-											
Wyo.	1	-	181	175	1	-	-	-	1	-											
Colo.	35	81	1,132	2,675	7	12	2	4	-	1											
N. Mex.	7	18	1,315	1,314	1	3	2	-	-	-											
Ariz.	92	81	2,433	2,689	4	1	3	4	-	-											
Utah	13	21	1,247	237	2	2	3	-	-	-											
Nev.	52	68	1,191	1,110	2	-	2	-	-	-											
PACIFIC	875	963	23,776	25,920	61	54	31	33	1	1											
Wash.	86	113	2,880	2,876	15	U	5	4	-	-											
Oreg.	92	38	1,344	1,245	7	6	7	1	1	1											
Calif.	686	798	18,111	20,371	39	48	18	24	-	-											
Alaska	2	2	710	540	-	-	-	-	-	-											
Hawaii	9	12	731	888	-	-	1	4	-	-											
Guam	1	6	-	-	-	-	N	N	-	-											
P.R.	166	196	-	997	-	-	-	-	-	-											
V.I.	46	1	-	36	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	37	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


