
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 24, 2012 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	158	272	426	12,351	11,660	1	4	11	180	218	36	53	350	3,645	2,076						
NEW ENGLAND	-	3	9	148	255	-	0	1	1	2	-	0	3	18	8						
Conn.	-	1	3	35	38	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	2	6	32	-	0	0	-	-	-	0	1	3	1						
Mass.	-	2	6	91	167	-	0	0	-	-	-	0	3	8	4						
N.H.	-	0	1	6	4	-	0	0	-	2	-	0	1	1	1						
R.I.	-	0	5	7	8	-	0	0	-	-	-	0	1	6	2						
Vt.	-	0	1	3	6	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	21	44	89	2,078	1,065	-	0	2	16	4	-	1	8	69	150						
N.J.	-	19	47	783	307	-	0	0	-	2	-	0	7	1	116						
N.Y. (Upstate)	17	15	41	662	280	-	0	1	3	2	-	0	3	14	6						
N.Y. City	2	11	24	521	369	-	0	0	-	-	-	0	2	17	11						
Pa.	2	2	7	112	109	-	0	2	13	-	-	1	4	37	17						
E.N. CENTRAL	49	27	112	2,069	850	-	0	3	23	8	2	3	15	221	104						
Ill.	-	5	13	219	246	-	0	1	7	-	-	2	11	140	50						
Ind.	-	1	17	148	82	-	0	3	15	3	1	1	6	55	24						
Mich.	-	4	14	184	170	-	0	0	-	-	-	0	1	2	3						
Ohio	49	15	94	1,437	285	-	0	1	1	3	1	0	2	21	18						
Wis.	-	1	11	81	67	-	0	0	-	2	-	0	1	3	9						
W.N. CENTRAL	-	8	32	460	347	-	0	6	18	20	-	5	33	471	269						
Iowa	-	0	13	79	18	-	0	0	-	-	-	0	1	7	7						
Kans.	-	2	9	116	58	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	76	-	0	0	-	-	-	0	1	-	11						
Mo.	-	1	7	77	175	-	0	5	16	12	-	5	33	458	246						
Nebr.	-	1	22	171	14	-	0	1	1	5	-	0	1	5	5						
N. Dak.	-	0	2	6	-	-	0	1	1	2	-	0	0	-	-						
S. Dak.	-	0	3	11	6	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	19	58	102	2,704	3,570	1	1	9	79	123	33	14	144	1,050	528						
Del.	-	0	4	19	6	-	0	0	-	-	-	0	2	24	20						
D.C.	-	0	6	17	25	-	0	0	-	1	-	0	1	1	3						
Fla.	14	35	66	1,640	2,407	-	0	1	3	2	-	0	3	29	6						
Ga.	-	13	21	588	601	-	1	5	54	87	-	0	0	-	-						
Md.	2	4	15	216	87	-	0	0	-	3	-	0	3	25	25						
N.C.	3	2	10	122	206	1	0	4	11	15	33	1	133	511	248						
S.C.	-	0	2	18	138	-	0	1	7	11	-	0	5	35	21						
Va.	-	1	6	82	95	-	0	1	4	4	-	5	35	424	201						
W. Va.	-	0	1	2	5	-	0	0	-	-	-	0	1	1	4						
E.S. CENTRAL	8	21	42	1,026	885	-	0	3	12	15	1	12	57	899	341						
Ala.	3	6	20	279	265	-	0	1	3	5	-	2	11	148	70						
Ky.	-	6	21	304	221	-	0	1	3	3	-	0	7	55	-						
Miss.	-	5	13	263	210	-	0	2	2	1	-	0	4	18	22						
Tenn.	5	3	10	180	189	-	0	1	4	6	1	10	49	678	249						
