
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending January 27, 2007 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	427	837	1,432	2,206	3,167	-	1	178	-	2	-	1	399	-	-						
NEW ENGLAND	6	28	59	39	173	-	0	3	-	-	-	0	2	-	-						
Conn.	-	0	0	-	-	-	0	3	-	-	-	0	1	-	-						
Maine	-	0	16	-	38	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	17	-	46	-	0	1	-	-	-	0	1	-	-						
N.H.	4	6	47	18	28	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	2	12	50	21	61	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	122	106	180	472	533	-	0	11	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	122	106	180	472	533	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	70	312	602	878	1,422	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	7	-	8	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	0	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	70	111	250	395	443	-	0	11	-	-	-	0	2	-	-						
Ohio	-	156	420	478	745	-	0	11	-	-	-	0	3	-	-						
Wis.	-	15	142	5	226	-	0	2	-	-	-	0	2	-	-						
W.N. CENTRAL	17	30	98	108	254	-	0	36	-	-	-	0	79	-	-						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	4	-	-						
Kans.	7	4	24	30	62	-	0	3	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	9	22	82	68	182	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	-	0	8	-	-	-	0	5	-	-	-	0	28	-	-						
S. Dak.	1	1	15	10	10	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	45	83	223	183	225	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	5	7	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	5	-	1	-	0	0	-	-	-	0	1	-	-						
Fla.	N	0	22	N	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	4	16	53	27	68	-	0	1	-	-	-	0	0	-	-						
Va.	-	28	133	1	5	-	0	0	-	-	-	0	2	-	-						
W. Va.	41	28	70	150	144	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	5	4	43	29	-	-	0	15	-	2	-	0	16	-	-						
Ala.	5	4	43	28	-	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	1	1	-	-	0	10	-	2	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	92	194	556	307	312	-	0	58	-	-	-	0	26	-	-						
Ark.	-	14	88	6	41	-	0	4	-	-	-	0	2	-	-						
La.	2	1	8	11	1	-	0	13	-	-	-	0	9	-	-						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	90	170	549	290	270	-	0	38	-	-	-	0	16	-	-						
MOUNTAIN	70	61	137	189	248	-	0	61	-	-	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	21	28	76	69	180	-	0	10	-	-	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	10	0	7	28	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	1	-	0	9	-	-	-	0	16	-	-						
N. Mex.	-	4	34	12	19	-	0	1	-	-	-	0	1	-	-						
Utah	39	16	65	80	46	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	1	11	-	2	-	0	7	-	-	-	0	10	-	-						
PACIFIC	-	0	1	1	-	-	0	15	-	-	-	0	51	-	-						
