
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending August 11, 2012 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	173	260	426	7,286	7,067	2	3	14	106	144	66	55	350	2,218	1,112						
NEW ENGLAND	-	3	13	79	170	-	0	1	1	2	-	0	1	5	6						
Conn.	-	0	4	17	28	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	6	18	-	0	0	-	-	-	0	1	2	-						
Mass.	-	2	8	51	114	-	0	0	-	-	-	0	0	-	4						
N.H.	-	0	1	3	2	-	0	0	-	2	-	0	0	-	1						
R.I.	-	0	2	-	5	-	0	0	-	-	-	0	1	3	1						
Vt.	-	0	1	2	3	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	21	44	89	1,459	455	-	0	2	17	2	2	2	11	43	87						
N.J.	-	18	48	656	96	-	0	1	-	1	-	0	8	-	72						
N.Y. (Upstate)	20	9	41	373	132	-	0	1	4	1	2	0	3	10	4						
N.Y. City	-	13	28	351	156	-	0	0	-	-	-	0	2	10	3						
Pa.	1	2	8	79	71	-	0	2	13	-	-	0	3	23	8						
E.N. CENTRAL	30	18	42	713	548	1	0	1	7	8	1	2	12	118	66						
Ill.	-	3	16	89	143	-	0	1	2	-	-	1	10	68	36						
Ind.	-	1	6	32	44	1	0	1	5	3	1	0	4	37	18						
Mich.	1	4	14	115	109	-	0	0	-	-	-	0	1	1	1						
Ohio	29	9	33	477	204	-	0	0	-	3	-	0	2	12	8						
Wis.	-	0	4	-	48	-	0	0	-	2	-	0	2	-	3						
W.N. CENTRAL	11	7	16	231	253	1	0	7	23	15	2	6	34	385	187						
Iowa	-	0	5	18	9	-	0	0	-	-	-	0	1	5	5						
Kans.	1	2	9	73	36	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	54	-	0	0	-	-	-	0	2	-	6						
Mo.	3	2	7	63	143	1	0	6	21	8	2	5	34	375	174						
Nebr.	7	0	9	70	7	-	0	1	1	5	-	0	2	4	2						
N. Dak.	-	0	2	2	-	-	0	1	1	1	-	0	0	-	-						
S. Dak.	-	0	2	5	4	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	56	62	135	1,785	2,312	-	1	7	36	88	51	12	76	571	250						
Del.	-	0	2	5	2	-	0	0	-	-	-	0	2	17	16						
D.C.	-	0	6	14	15	-	0	0	-	1	-	0	1	1	-						
Fla.	42	45	66	1,227	1,641	-	0	1	2	2	3	0	4	23	4						
Ga.	-	13	24	247	348	-	0	5	20	65	-	0	0	-	-						
Md.	6	3	15	142	51	-	0	1	-	2	-	0	3	17	11						
N.C.	6	2	9	79	156	-	0	3	5	7	39	0	49	220	113						
S.C.	-	1	54	18	35	-	0	1	6	8	-	0	2	7	15						
Va.	2	2	7	52	59	-	0	1	3	3	9	5	31	286	88						
W. Va.	-	0	1	1	5	-	0	0	-	-	-	0	1	-	3						
E.S. CENTRAL	12	21	52	665	497	-	0	2	4	5	9	7	55	548	216						
Ala.	4	6	22	192	119	-	0	1	2	-	2	2	8	81	47						
Ky.	4	5	21	209	161	-	0	1	1	-	1	0	5	30	-						
Miss.	2	5	24	147	94	-	0	0	-	1	-	0	2	3	14						
Tenn.	2	4	10	117	123	-	0	2	1	4	6	5	49	434	155						
W.S. CENTRAL	18	58	189	1,469	1,765	-	0	6	3	8	1	12	292	509	263						
Ark.	1	1	7	40	59	-	0	2	2	6	1	9	53	424	244						
La.	1	5	18	108	290	-	0	0	-	-	-	0	2	3	4						
Okla.	7	7	55	295	62	-	0	5	1	1	-	0	260	49	6						
Tex.	9	40	122	1,026	1,354	-	0	1	-	1	-	1	13	33	9						
MOUNTAIN	6	12	41	305	470	-	0	3	9	14	-	1	5	33	34						
Ariz.	2	7	28	186	169	-	0	3	9	13	-	0	4	21	22						
Colo.	-	1	19	47	48	-	0	0	-	-	-	0	1	2	1						
Idaho	-	0	2	8	13	-	0	0	-	-	-	0	2	3	1						
Mont.	1	0	3	8	112	-	0	0	-	-	-	0	1	1	1						
