
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending November 25, 2006 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2006
Rabies, animal cummulative for 2005
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2006
Rocky Mountain Spotted Fever cummulative for 2005
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2006
Salmonellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	39	119	231	5,683	5,412	28	38	246	1,950	1,652	291	779	2,291	37,606	39,972						
NEW ENGLAND	5	12	26	615	649	-	0	2	2	8	3	23	456	1,686	2,001						
Conn.	3	3	14	195	190	-	0	0	-	-	-	0	448	448	437						
Maine	-	2	8	105	54	N	0	0	N	N	-	2	10	109	157						
Mass.	-	4	17	178	313	-	0	1	1	6	-	16	53	782	1,059						
N.H.	2	1	5	50	12	-	0	1	1	1	1	3	25	195	163						
R.I.	-	0	3	24	27	-	0	2	-	1	-	0	17	83	95						
Vt.	-	1	5	63	53	-	0	0	-	-	2	1	6	69	90						
MID. ATLANTIC	7	27	61	1,415	916	1	1	5	75	94	27	83	272	4,602	4,711						
N.J.	N	0	0	N	N	-	0	1	7	29	-	14	48	803	912						
N.Y. (Upstate)	5	10	24	504	512	-	0	2	5	1	20	24	233	1,175	1,116						
N.Y. City	2	0	5	35	28	-	0	3	19	7	1	22	50	1,116	1,123						
Pa.	-	16	45	876	376	1	1	3	44	57	6	29	67	1,508	1,560						
E.N. CENTRAL	4	2	18	161	168	-	0	6	41	41	36	102	187	4,572	5,223						
Ill.	-	0	7	46	50	-	0	2	5	11	-	23	51	1,005	1,716						
Ind.	-	0	2	11	11	-	0	1	7	1	6	15	67	785	572						
Mich.	-	1	5	46	37	-	0	1	3	6	-	18	35	873	851						
Ohio	4	0	9	58	70	-	0	4	25	21	30	23	56	1,160	1,214						
Wis.	N	0	0	N	N	-	0	1	1	2	-	16	27	749	870						
W.N. CENTRAL	3	6	20	296	305	1	3	15	207	151	15	44	107	2,400	2,367						
Iowa	-	1	7	57	-	-	0	1	5	7	-	8	22	403	385						
Kans.	2	1	5	76	74	1	0	1	3	5	1	7	16	338	333						
Minn.	-	1	6	39	67	-	0	2	4	2	-	11	60	650	515						
Mo.	1	1	6	65	70	-	3	11	171	125	6	14	35	693	740						
Nebr.	-	0	0	-	-	-	0	5	24	7	7	3	8	175	208						
N. Dak.	-	0	7	24	30	-	0	1	-	-	1	0	46	28	38						
S. Dak.	-	1	4	35	64	-	0	0	-	5	-	2	7	113	148						
S. ATLANTIC	17	38	176	2,003	1,963	25	16	94	1,097	831	99	219	392	10,208	11,660						
Del.	-	0	0	-	-	-	0	3	18	7	-	2	10	137	116						
D.C.	-	0	0	-	-	-	0	1	1	2	2	1	4	59	53						
Fla.	-	0	160	160	201	1	0	3	20	13	54	95	176	4,318	4,832						
Ga.	-	5	24	213	241	1	0	5	42	85	14	30	72	1,586	1,819						
Md.	-	7	13	315	354	1	1	6	71	67	9	12	29	650	759						
N.C.	11	9	22	481	446	22	14	87	817	468	13	33	130	1,521	1,556						
