
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 15, 2006 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2006
Lyme disease cummulative for 2005
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2006
Malaria cummulative for 2005

tab delimited data:
test
UNITED STATES	358	236	2,153	4,652	8,408	11	24	125	552	658											
NEW ENGLAND	114	37	780	704	1,461	-	1	12	38	29											
Conn.	96	8	753	540	129	-	0	10	10	-											
Maine	-	2	26	39	94	-	0	1	3	2											
Mass.	-	3	205	26	1,163	-	0	3	17	20											
N.H.	18	5	21	84	62	-	0	3	7	4											
R.I.	-	0	12	-	3	-	0	8	-	2											
Vt.	-	1	5	15	10	-	0	1	1	1											
MID. ATLANTIC	184	151	1,176	2,824	4,706	2	5	15	84	179											
N.J.	4	23	271	588	2,067	-	1	7	13	42											
N.Y. (Upstate)	148	76	1,150	1,314	821	1	1	11	18	24											
N.Y. City	-	1	33	1	190	-	2	8	37	93											
Pa.	32	36	376	921	1,628	1	1	2	16	20											
E.N. CENTRAL	2	11	152	245	1,015	1	2	8	49	76											
Ill.	-	0	13	-	75	-	1	5	12	40											
Ind.	-	0	4	6	11	-	0	3	6	3											
Mich.	2	1	7	19	9	-	0	2	8	15											
Ohio	-	1	5	17	24	1	0	3	18	13											
Wis.	-	9	139	203	896	-	0	3	5	5											
W.N. CENTRAL	28	11	98	158	176	3	0	32	27	28											
Iowa	-	1	8	28	48	-	0	1	1	4											
Kans.	-	0	2	3	2	2	0	1	3	2											
Minn.	28	6	96	111	120	-	0	30	14	11											
Mo.	-	0	3	8	6	1	0	2	4	11											
Nebr.	-	0	2	7	-	-	0	2	3	-											
N. Dak.	-	0	3	-	-	-	0	1	1	-											
S. Dak.	-	0	1	1	-	-	0	1	1	-											
S. ATLANTIC	22	28	124	579	937	3	7	16	167	136											
Del.	3	9	37	235	357	-	0	1	5	2											
D.C.	2	0	2	11	4	-	0	2	2	3											
Fla.	-	1	5	14	12	1	1	6	27	22											
Ga.	-	0	1	-	3	-	1	6	50	31											
Md.	11	13	87	239	457	1	1	9	36	48											
N.C.	-	0	5	15	26	-	0	8	13	15											
S.C.	-	0	3	5	8	-	0	2	4	3											
Va.	6	3	22	57	67	1	1	9	29	11											
W. Va.	-	0	44	3	3	-	0	2	1	1											
E.S. CENTRAL	1	0	4	4	15	-	0	3	12	12											
Ala.	1	0	1	1	-	-	0	2	7	3											
Ky.	-	0	2	-	2	-	0	2	1	4											
Miss.	-	0	0	-	-	-	0	1	2	-											
Tenn.	-	0	4	3	13	-	0	2	2	5											
W.S. CENTRAL	-	0	5	3	47	-	2	31	33	50											
Ark.	-	0	1	-	3	-	0	2	1	3											
La.	-	0	0	-	3	-	0	1	-	2											
Okla.	-	0	0	-	-	-	0	6	3	3											
Tex.	-	0	5	3	41	-	1	29	29	42											
MOUNTAIN	1	0	4	7	7	-	1	9	23	31											
Ariz.	-	0	4	2	-	-	0	9	4	5											
Colo.	-	0	1	1	-	-	0	2	9	17											
Idaho	-	0	1	-	1	-	0	0	-	-											
Mont.	-	0	0	-	-	-	0	1	1	-											
Nev.	-	0	1	-	2	-	0	1	1	2											
N. Mex.	-	0	1	-	1	-	0	1	1	2											
Utah	1	0	1	4	1	-	0	2	7	4											
Wyo.	-	0	1	-	2	-	0	1	-	1											
PACIFIC	6	3	14	128	44	2	4	13	119	117											
Alaska	1	0	1	1	2	-	0	4	14	3											
Calif.	5	3	14	126	27	1	3	10	82	88											
Hawaii	N	0	0	N	N	-	0	1	1	11											
Oreg.	-	0	2	1	13	-	0	2	7	4											
Wash.	-	0	3	-	2	1	0	5	15	11											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	N	0	0	N	N	-	0	1	-	2											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


