
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending July 3, 2010 (WEEK 26)

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS * current quarter
AIDS * previous 4 quarters median 
AIDS * previous 4 quarters maximum 
AIDS * cummulative for 2010
AIDS * cummulative for 2009
HIV/AIDS * current quarter
HIV/AIDS * previous 4 quarters median 
HIV/AIDS * previous 4 quarters maximum 
HIV/AIDS * cummulative for 2010
HIV/AIDS * cummulative for 2009
Tuberculosis † current quarter
Tuberculosis † previous 4 quarters median 
Tuberculosis † previous 4 quarters maximum 
Tuberculosis † cummulative for 2010
Tuberculosis † cummulative for 2009

tab delimited data:
test
UNITED STATES	-	-	-	-	-	-	-	-	-	-	1,073	1,073	3,217	2,613	5,294						
NEW ENGLAND	-	-	-	-	-	-	-	-	-	-	41	41	108	107	183						
Conn.	-	-	-	-	-	-	-	-	-	-	-	-	27	17	42						
Maine	-	-	-	-	-	-	-	-	-	-	3	1	3	4	7						
Mass.	-	-	-	-	-	-	-	-	-	-	32	32	68	72	114						
N.H.	-	-	-	-	-	-	-	-	-	-	-	-	6	3	8						
R.I.	-	-	-	-	-	-	-	-	-	-	6	5	8	11	11						
Vt.	-	-	-	-	-	-	-	-	-	-	-	-	3	-	1						
MID. ATLANTIC	-	-	-	-	-	-	-	-	-	-	229	229	462	542	749						
N.J.	-	-	-	-	-	-	-	-	-	-	93	47	138	140	173						
N.Y. (Upstate)	-	-	-	-	-	-	-	-	-	-	41	41	55	83	112						
N.Y. City	-	-	-	-	-	-	-	-	-	-	95	95	199	294	379						
Pa.	-	-	-	-	-	-	-	-	-	-	-	-	78	25	85						
E.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	77	77	293	225	420						
Ill.	-	-	-	-	-	-	-	-	-	-	-	-	175	60	151						
Ind.	-	-	-	-	-	-	-	-	-	-	25	12	37	37	59						
Mich.	-	-	-	-	-	-	-	-	-	-	12	12	34	46	77						
Ohio	-	-	-	-	-	-	-	-	-	-	22	22	55	53	89						
Wis.	-	-	-	-	-	-	-	-	-	-	18	11	18	29	44						
W.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	43	37	116	80	186						
Iowa	-	-	-	-	-	-	-	-	-	-	-	-	13	-	20						
Kans.	-	-	-	-	-	-	-	-	-	-	-	-	23	1	32						
Minn.	-	-	-	-	-	-	-	-	-	-	37	25	57	62	71						
Mo.	-	-	-	-	-	-	-	-	-	-	-	-	20	1	40						
Nebr.	-	-	-	-	-	-	-	-	-	-	6	3	14	9	13						
N. Dak.	-	-	-	-	-	-	-	-	-	-	-	-	2	-	2						
S. Dak.	-	-	-	-	-	-	-	-	-	-	-	-	7	7	8						
S. ATLANTIC	-	-	-	-	-	-	-	-	-	-	282	282	579	710	1,090						
Del.	-	-	-	-	-	-	-	-	-	-	2	2	4	6	13						
D.C.	-	-	-	-	-	-	-	-	-	-	7	6	12	13	23						
Fla.	-	-	-	-	-	-	-	-	-	-	91	91	219	310	454						
Ga.	-	-	-	-	-	-	-	-	-	-	63	63	118	155	210						
Md.	-	-	-	-	-	-	-	-	-	-	51	43	76	94	85						
N.C.	-	-	-	-	-	-	-	-	-	-	-	-	73	-	107						
S.C.	-	-	-	-	-	-	-	-	-	-	26	10	44	36	82						
Va.	-	-	-	-	-	-	-	-	-	-	36	36	101	86	105						
W. Va.	-	-	-	-	-	-	-	-	-	-	6	3	6	10	11						
E.S. CENTRAL	-	-	-	-	-	-	-	-	-	-	144	99	175	243	240						
Ala.	-	-	-	-	-	-	-	-	-	-	40	40	49	83	77						
Ky.	-	-	-	-	-	-	-	-	-	-	27	-	45	27	28						
Miss.	-	-	-	-	-	-	-	-	-	-	22	18	34	40	54						
Tenn.	-	-	-	-	-	-	-	-	-	-	55	38	67	93	81						
W.S. CENTRAL	-	-	-	-	-	-	-	-	-	-	102	102	546	377	852						
Ark.	-	-	-	-	-	-	-	-	-	-	9	9	30	26	31						
La.	-	-	-	-	-	-	-	-	-	-	61	7	85	68	41						
Okla.	-	-	-	-	-	-	-	-	-	-	6	6	37	23	34						
Tex.	-	-	-	-	-	-	-	-	-	-	26	26	394	260	746						
MOUNTAIN	-	-	-	-	-	-	-	-	-	-	70	66	165	136	225						
Ariz.	-	-	-	-	-	-	-	-	-	-	14	14	81	53	77						
Colo.	-	-	-	-	-	-	-	-	-	-	17	8	27	25	36						
Idaho	-	-	-	-	-	-	-	-	-	-	7	-	7	7	6						
Mont.	-	-	-	-	-	-	-	-	-	-	-	-	2	-	5						
Nev.	-	-	-	-	-	-	-	-	-	-	17	-	27	17	59						
N. Mex.	-	-	-	-	-	-	-	-	-	-	8	8	15	22	20						
Utah	-	-	-	-	-	-	-	-	-	-	7	4	10	11	20						
