
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 18, 2005 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Giardiasis cummulative for 2005
Giardiasis cummulative for 2004
Gonorrhea cummulative for 2005
Gonorrhea cummulative for 2004

tab delimited data:
test
UNITED STATES	546	629	73	106	77	58	6,528	7,329	134,461	145,875											
NEW ENGLAND	40	44	21	25	9	7	587	677	2,690	3,248											
Maine	5	2	5	-	-	-	68	63	57	120											
N.H.	4	7	1	5	-	-	27	18	72	59											
Vt.	3	1	-	-	-	-	69	53	24	42											
Mass.	16	23	6	8	9	7	245	308	1,236	1,393											
R.I.	1	5	-	-	-	-	35	54	229	427											
Conn.	11	6	9	12	-	-	143	181	1,072	1,207											
MID. ATLANTIC	60	77	3	14	9	11	1,234	1,620	13,908	16,573											
Upstate N.Y.	24	28	3	5	3	3	424	494	2,865	3,342											
N.Y. City	2	12	-	-	-	-	321	506	4,290	5,126											
N.J.	12	15	-	3	-	4	166	211	1,960	3,111											
Pa.	22	22	-	6	6	4	323	409	4,793	4,994											
E.N. CENTRAL	95	125	9	19	4	7	957	1,113	24,113	31,226											
Ohio	37	26	1	4	2	6	273	332	7,196	9,937											
Ind.	10	12	-	-	-	-	N	N	3,554	2,866											
Ill.	14	31	1	1	-	1	183	352	7,330	9,073											
Mich.	17	22	-	4	2	-	277	255	4,052	7,259											
Wis.	17	34	7	10	-	-	224	174	1,981	2,091											
W.N. CENTRAL	78	103	15	16	10	12	819	806	7,691	7,542											
Minn.	9	28	4	7	2	2	409	276	1,098	1,337											
Iowa	14	24	-	-	-	-	87	107	643	560											
Mo.	28	18	7	7	3	3	172	229	4,145	3,831											
N. Dak.	1	3	-	-	-	4	1	11	24	62											
S. Dak.	3	5	1	-	-	-	36	28	175	121											
Nebr.	7	13	3	2	3	-	42	57	576	494											
Kans.	16	12	-	-	2	3	72	98	1,030	1,137											
S. ATLANTIC	81	61	12	11	36	10	947	1,131	33,033	34,882											
Del.	-	-	N	N	N	N	11	23	368	430											
Md.	14	16	2	2	-	2	69	42	3,076	3,634											
D.C.	-	1	-	-	-	-	20	32	924	1,139											
Va.	8	6	6	6	8	-	225	162	3,166	3,989											
W. Va.	1	1	-	-	-	-	13	12	329	380											
N.C.	-	-	-	-	19	6	N	N	7,478	6,955											
S.C.	1	5	-	-	-	-	31	41	4,141	4,133											
Ga.	11	14	2	1	-	-	220	358	4,980	6,294											
Fla.	46	18	2	2	9	2	358	461	8,571	7,928											
E.S. CENTRAL	35	43	-	2	5	7	164	162	10,461	11,368											
Ky.	8	10	-	1	4	4	N	N	1,515	1,091											
Tenn.	15	13	-	-	1	3	82	80	3,592	3,691											
Ala.	11	12	-	-	-	-	82	82	2,455	3,653											
Miss.	1	8	-	1	-	-	-	-	2,899	2,933											
W.S. CENTRAL	17	37	2	1	3	4	96	124	20,208	20,131											
Ark.	3	8	-	-	-	-	36	53	2,049	1,862											
La.	3	2	2	-	2	-	14	21	4,766	5,443											
Okla.	4	5	-	-	-	-	46	50	1,974	2,094											
Tex.	7	22	-	1	1	4	N	N	11,419	10,732											
MOUNTAIN	54	58	10	17	1	-	493	546	5,025	5,037											
Mont.	3	3	-	-	-	-	16	18	53	47											
Idaho	7	14	5	3	-	-	39	75	40	35											
Wyo.	-	-	1	1	-	-	10	7	27	25											
Colo.	15	14	1	1	-	-	181	179	1,263	1,452											
N. Mex.	2	6	3	3	-	-	16	33	349	462											
Ariz.	11	6	N	N	N	N	67	80	1,871	1,731											
Utah	8	7	-	8	-	-	132	112	294	228											
Nev.	8	8	-	1	1	-	32	42	1,128	1,057											
PACIFIC	86	81	1	1	-	-	1,231	1,150	17,332	15,868											
Wash.	21	26	-	-	-	-	116	115	1,620	1,230											
Oreg.	21	12	1	1	-	-	105	173	716	468											
Calif.	37	39	-	-	-	-	951	796	14,364	13,243											
Alaska	4	1	-	-	-	-	33	27	241	293											
Hawaii	3	3	-	-	-	-	26	39	391	634											
Guam	N	N	-	-	-	-	-	2	-	106											
P.R.	-	-	-	-	-	-	11	81	192	128											
V.I.	-	-	-	-	-	-	-	-	2	62											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


