
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 1, 1996 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	28,480	30,156	107,756	373	163	108,585	161,929	1,502	1,689	293	508										
NEW ENGLAND	1,123	1,600	3,921	32	17	3,092	2,138	50	55	17	8										
Maine	16	26	-	3	-	18	32	-	-	1	3										
N.H.	31	47	315	1	2	63	44	3	8	-	-										
Vt.	9	13	-	5	5	26	17	20	5	2	-										
Mass.	550	792	2,729	12	10	901	1,251	24	41	8	4										
R.I.	73	120	877	4	-	219	221	3	1	6	1										
Conn.	444	602	-	7	-	1,865	573	-	-	N	N										
MID. ATLANTIC	7,891	7,703	17,023	43	23	12,937	18,196	146	154	60	66										
Upstate N.Y.	1,000	966	N	28	12	2,492	4,164	121	73	14	19										
N.Y. City	4,489	3,955	7,225	-	-	3,955	6,715	1	1	-	1										
N.J.	1,511	1,763	2,047	15	5	2,231	1,701	-	69	7	14										
Pa.	891	1,019	7,751	N	6	4,259	5,616	24	11	39	32										
E.N. CENTRAL	2,298	2,482	15,314	92	44	16,504	32,888	185	138	90	169										
Ohio	521	537	3,636	34	8	2,094	10,514	4	5	41	78										
Ind.	347	197	4,390	17	9	3,021	3,423	6	-	23	38										
Ill.	974	1,101	-	21	12	6,970	8,485	22	47	2	17										
Mich.	323	493	4,101	20	15	2,911	7,715	153	86	20	18										
Wis.	133	154	3,187	N	-	1,508	2,751	-	-	4	18										
W.N. CENTRAL	691	685	10,498	68	30	5,031	8,541	99	30	20	34										
Minn.	126	149	-	17	13	U	1,230	-	2	1	-										
Iowa	51	40	1,732	12	8	462	599	77	3	4	12										
Mo.	327	277	5,592	11	-	3,381	4,985	14	10	4	9										
N. Dak.	6	1	2	1	1	1	12	-	3	-	2										
S. Dak.	7	7	578	3	-	81	89	-	1	2	-										
Nebr.	49	62	762	7	2	153	437	2	8	7	9										
Kans.	125	149	1,832	17	6	953	1,189	6	3	2	2										
S. ATLANTIC	7,305	7,926	20,785	21	4	40,334	45,861	103	117	43	79										
Del.	142	153	-	-	-	614	862	1	-	-	-										
Md.	853	1,123	2,602	N	1	5,298	5,303	1	3	6	14										
D.C.	452	506	N	-	-	1,832	1,996	-	-	2	3										
Va.	396	550	4,954	N	1	4,092	4,411	7	5	11	5										
W. Va.	49	35	-	N	-	192	293	7	23	1	3										
N.C.	355	405	-	6	2	8,095	10,229	19	27	3	15										
S.C.	387	402	-	1	-	4,669	4,954	14	8	3	14										
Ga.	1,096	1,092	4,735	4	-	8,850	8,924	-	11	-	10										
Fla.	3,575	3,660	8,494	10	-	6,692	8,889	54	40	17	15										
E.S. CENTRAL	953	982	11,745	10	5	11,753	17,593	308	557	23	16										
Ky.	153	118	2,832	-	1	1,731	1,915	12	15	3	5										
Tenn.	352	402	5,378	5	4	4,632	5,547	262	540	10	7										
Ala.	278	261	3,535	2	-	5,390	6,884	2	2	1	3										
Miss.	170	201	U	3	-	U	3,247	32	-	9	1										
W.S. CENTRAL	2,656	2,489	5,467	12	4	7,913	19,736	171	97	2	10										
Ark.	121	108	-	6	2	1,198	2,060	1	2	-	4										
La.	656	360	2,926	4	2	3,284	4,972	73	59	-	2										
Okla.	96	130	2,541	1	-	1,603	10	59	22	2	3										
Tex.	1,783	1,891	-	1	-	1,828	12,694	38	14	-	1										
MOUNTAIN	811	976	4,020	37	16	2,993	3,875	268	203	16	58										
Mont.	10	8	-	4	-	13	38	9	8	1	4										
Idaho	19	24	654	11	4	38	55	70	26	-	1										
Wyo.	2	5	291	-	-	12	20	87	80	2	4										
Colo.	248	340	-	13	5	709	1,241	23	32	6	24										
N. Mex.	45	81	-	2	-	366	436	34	28	-	4										
Ariz.	240	267	2,005	N	7	1,583	1,400	28	14	4	5										
Utah	90	58	254	5	-	49	98	11	7	1	3										
Nev.	157	193	816	2	-	223	587	6	8	2	13										
PACIFIC	4,752	5,313	18,983	58	20	8,028	13,101	172	338	22	68										
Wash.	366	457	4,284	12	5	965	1,050	26	85	1	5										
Oreg.	223	184	-	17	10	201	202	3	24	-	-										
Calif.	4,074	4,506	13,829	28	-	6,523	11,261	60	219	21	58										
Alaska	11	45	379	1	-	204	318	2	1	-	-										
Hawaii	78	121	491	N	5	135	270	81	9	-	5										
Guam	3	-	102	N	-	24	52	1	3	-	1										
P.R.	426	1,332	N	5	U	136	252	25	63	-	-										
V.I.	9	19	N	-	U	-	17	-	-	-	-										
Amer. Samoa	-	-	-	-	U	-	8	-	-	-	-										
C.N.M.I.	-	-	N	-	U	11	12	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


