
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending December 31, 2011 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	189	240	937	12,886	16,364	19	23	118	1,212	2,174	33	265	363	12,803	13,774						
NEW ENGLAND	3	12	79	700	942	-	1	5	46	107	3	7	20	387	482						
Conn.	-	6	49	282	389	-	0	3	10	30	-	0	12	53	98						
Maine	3	2	13	132	130	-	0	1	4	10	-	0	2	12	32						
Mass.	-	0	3	35	71	-	0	2	18	47	-	5	10	251	285						
N.H.	-	1	8	101	145	-	0	1	5	6	1	0	3	19	22						
R.I.	-	1	6	81	123	-	0	1	3	8	2	0	7	43	41						
Vt.	-	1	6	69	84	-	0	2	6	6	-	0	2	9	4						
MID. ATLANTIC	12	15	81	799	1,701	3	1	27	80	262	7	30	53	1,507	1,711						
N.J.	-	0	29	17	754	-	0	4	-	64	-	4	13	216	244						
N.Y. (Upstate)	3	1	30	116	155	3	1	9	51	120	1	4	20	188	146						
N.Y. City	9	12	42	666	792	-	0	14	29	78	2	14	30	738	952						
Pa.	N	0	0	N	N	N	0	0	N	N	4	6	16	365	369						
E.N. CENTRAL	35	62	123	3,078	3,299	2	5	14	248	375	-	30	47	1,468	1,895						
Ill.	N	0	0	N	N	-	1	6	73	100	-	12	24	597	908						
Ind.	1	14	36	722	781	-	1	4	37	55	-	3	8	172	175						
Mich.	2	14	26	652	744	-	0	3	34	82	-	5	12	243	235						
Ohio	29	27	44	1,275	1,227	2	2	7	83	100	-	8	17	402	528						
Wis.	3	8	24	429	547	-	0	3	21	38	-	1	5	54	49						
W.N. CENTRAL	3	2	33	176	875	-	1	4	66	157	-	6	13	300	358						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	18	19						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	24	19						
Minn.	-	0	17	-	649	-	0	1	-	87	-	2	8	123	149						
Mo.	N	0	0	N	N	-	0	4	38	40	-	2	6	125	152						
Nebr.	3	2	9	122	139	-	0	2	12	16	-	0	2	9	12						
N. Dak.	-	0	25	54	87	-	0	1	2	3	-	0	1	1	3						
S. Dak.	N	0	0	N	N	-	0	2	14	11	-	0	0	-	4						
S. ATLANTIC	85	63	170	3,687	4,282	11	6	25	349	577	9	68	178	3,374	3,286						
Del.	-	1	4	47	50	-	0	1	-	2	2	0	4	27	9						
D.C.	-	1	5	51	78	-	0	1	6	9	-	3	8	156	134						
Fla.	48	21	68	1,327	1,509	8	3	13	138	204	5	23	36	1,182	1,184						
Ga.	-	20	54	998	1,461	-	2	5	84	162	-	14	130	746	795						
Md.	8	9	33	549	526	1	1	3	46	53	-	8	20	436	328						
N.C.	N	0	0	N	N	N	0	0	N	N	-	8	21	388	396						
S.C.	3	7	25	411	519	-	0	3	28	56	-	4	11	222	155						
Va.	N	0	0	N	N	-	0	3	28	59	2	4	12	215	279						
W. Va.	26	0	48	304	139	2	0	6	19	32	-	0	1	2	6						
E.S. CENTRAL	15	18	37	927	1,084	1	2	4	79	114	1	13	34	740	904						
Ala.	N	0	0	N	N	N	0	0	N	N	1	4	11	208	260						
Ky.	N	0	0	N	N	N	0	0	N	N	-	2	16	122	139						
Miss.	N	0	0	N	N	-	0	2	11	19	-	3	14	167	228						
Tenn.	15	18	37	927	1,084	1	1	4	68	95	-	5	11	243	277						
W.S. CENTRAL	24	31	368	1,773	2,263	1	4	38	201	331	4	36	50	1,800	2,073						
Ark.	3	4	26	220	194	-	0	3	14	22	1	4	10	183	205						
La.	-	2	11	157	157	-	0	2	16	28	-	7	25	390	546						
Okla.	N	0	0	N	N	-	0	8	36	55	-	1	4	50	92						
Tex.	21	24	333	1,396	1,912	1	2	27	135	226	3	23	37	1,177	1,230						
MOUNTAIN	12	26	72	1,589	1,804	1	3	8	128	234	-	11	20	568	625						
Ariz.	12	11	45	738	823	1	1	5	55	105	-	5	10	237	230						
Colo.	-	9	23	495	546	-	0	4	35	63	-	2	6	114	138						
Idaho	N	0	0	N	N	-	0	1	5	8	-	0	4	12	6						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	4	3						
Nev.	N	0	0	N	N	N	0	0	N	N	-	2	9	133	130						
N. Mex.	-	4	13	235	174	-	0	2	17	20	-	1	4	57	53						
Utah	-	1	8	98	232	-	0	3	16	34	-	0	2	11	65						
Wyo.	-	0	3	23	29	-	0	0	-	4	-	0	0	-	-						
PACIFIC	-	3	11	157	114	-	0	2	15	17	9	53	74	2,659	2,440						
Alaska	-	2	11	150	110	-	0	1	11	17	-	0	2	5	3						
Calif.	N	0	0	N	N	N	0	0	N	N	7	42	62	2,181	2,065						
Hawaii	-	0	1	7	4	-	0	1	4	-	-	0	2	11	35						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	4	14	185	71						
Wash.	N	0	0	N	N	N	0	0	N	N	2	5	11	277	266						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	12	4	14	257	228						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

