
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 28, 2006 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	4	20	85	886	1,013	2	13	58	581	622	88	259	2,877	10,588	18,985						
NEW ENGLAND	1	1	3	39	63	-	0	2	26	22	4	28	83	998	1,160						
Conn.	-	0	2	9	12	-	0	2	2	1	-	1	5	37	57						
Maine	-	0	1	5	2	-	0	1	3	2	-	1	11	70	44						
Mass.	-	0	2	15	29	-	0	2	15	5	-	18	43	594	880						
N.H.	-	0	2	6	12	-	0	2	6	12	2	2	36	150	71						
R.I.	1	0	1	2	3	-	0	0	-	-	2	0	17	49	29						
Vt.	-	0	1	2	5	-	0	0	-	2	-	1	14	98	79						
MID. ATLANTIC	-	3	13	136	129	-	2	11	105	99	28	34	137	1,514	1,117						
N.J.	-	0	2	16	29	-	0	2	16	29	-	4	13	176	156						
N.Y. (Upstate)	-	0	7	31	34	-	0	5	4	12	24	15	123	698	429						
N.Y. City	-	1	4	52	23	-	1	4	52	23	-	1	8	64	92						
Pa.	-	1	5	37	43	-	0	5	33	35	4	12	26	576	440						
E.N. CENTRAL	-	3	11	101	130	-	1	6	70	106	26	39	133	1,541	3,241						
Ill.	-	0	4	18	28	-	0	4	18	28	-	7	27	230	774						
Ind.	-	0	5	20	18	-	0	1	7	8	4	4	75	193	276						
Mich.	-	0	3	19	29	-	0	1	8	18	2	8	35	471	262						
Ohio	-	1	5	41	34	-	1	4	34	31	20	13	30	504	965						
Wis.	-	0	2	3	21	-	0	2	3	21	-	4	29	143	964						
W.N. CENTRAL	-	1	4	50	69	-	0	3	16	29	3	25	552	1,013	3,189						
Iowa	-	0	2	16	15	-	0	1	6	1	-	6	40	221	872						
Kans.	-	0	1	1	9	-	0	1	1	9	3	7	28	257	390						
Minn.	-	0	2	12	13	-	0	1	3	5	-	0	485	161	966						
Mo.	-	0	2	13	24	-	0	1	2	11	-	6	42	251	413						
Nebr.	-	0	2	5	5	-	0	1	3	3	-	2	9	77	248						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	25	26	127						
S. Dak.	-	0	1	2	3	-	0	0	-	-	-	0	4	20	173						
S. ATLANTIC	1	3	14	155	188	-	2	7	63	80	9	20	46	809	1,219						
Del.	-	0	1	4	4	-	0	1	4	4	-	0	1	3	15						
D.C.	-	0	1	1	5	-	0	1	1	4	-	0	3	6	7						
Fla.	1	1	6	60	72	-	0	5	21	29	8	3	9	184	181						
Ga.	-	0	2	14	14	-	0	2	14	14	-	0	3	17	44						
Md.	-	0	2	12	20	-	0	1	2	3	1	3	9	103	172						
N.C.	-	0	11	24	28	-	0	3	7	6	-	0	22	155	98						
S.C.	-	0	2	18	13	-	0	2	8	8	-	3	22	145	356						
Va.	-	0	4	15	26	-	0	3	6	10	-	1	27	155	302						
W. Va.	-	0	2	7	6	-	0	0	-	2	-	0	9	41	44						
E.S. CENTRAL	-	1	4	34	50	-	1	4	27	39	2	7	25	313	452						
Ala.	-	0	1	5	5	-	0	1	4	3	-	1	16	87	75						
Ky.	-	0	2	8	17	-	0	2	8	17	-	1	5	53	135						
Miss.	-	0	1	3	5	-	0	1	3	5	1	1	4	38	51						
Tenn.	-	0	2	18	23	-	0	2	12	14	1	2	10	135	191						
W.S. CENTRAL	-	1	23	52	96	-	0	6	23	24	-	16	360	578	1,977						
Ark.	-	0	3	9	13	-	0	2	6	3	-	2	21	61	266						
La.	-	0	2	6	29	-	0	1	3	6	-	0	3	13	45						
Okla.	-	0	4	8	14	-	0	0	-	2	-	0	124	18	1						
Tex.	-	1	16	29	40	-	0	4	14	13	-	13	215	486	1,665						
MOUNTAIN	1	1	5	60	82	1	0	4	29	23	12	57	230	2,188	3,448						
Ariz.	1	0	3	17	31	1	0	3	17	10	1	8	177	424	839						
Colo.	-	0	2	19	17	-	0	1	2	-	3	16	40	659	1,116						
Idaho	-	0	1	3	6	-	0	1	2	5	-	2	8	80	186						
Mont.	-	0	1	4	-	-	0	1	2	-	-	2	9	98	560						
Nev.	-	0	1	3	12	-	0	0	-	2	-	0	9	54	46						
N. Mex.	-	0	1	5	5	-	0	1	2	4	-	2	6	63	160						
Utah	-	0	1	5	11	-	0	0	-	2	8	14	39	744	493						
Wyo.	-	0	2	4	-	-	0	2	4	-	-	1	8	66	48						
PACIFIC	1	5	29	259	206	1	5	25	222	200	4	38	1,334	1,634	3,182						
Alaska	-	0	1	2	3	-	0	1	2	3	1	1	15	63	126						
Calif.	1	3	14	161	133	1	3	14	161	133	-	25	1,136	1,138	1,555						
Hawaii	-	0	1	7	11	-	0	1	7	6	-	2	4	70	151						
Oreg.	-	1	7	60	40	-	1	4	41	40	-	2	8	94	606						
Wash.	-	0	25	29	19	-	0	11	11	18	3	7	195	269	744						
Amer. Samoa	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	1	-	0	0	-	1	-	0	0	-	2						
P.R.	-	0	1	4	7	-	0	1	4	7	-	0	1	1	6						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


