
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 5, 2000 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 2000
Shigellosis NETSS cummulative for 1999
Shigellosis PHLIS cummulative for 2000
Shigellosis PHLIS cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 2000
Syphilis (Primary and Secondary) cummulative for 1999
Tuberculosis cummulative for 2000
Tuberculosis cummulative for 1999

tab delimited data:
test
UNITED STATES	798	1,195	183	731	332	624	313	983													
NEW ENGLAND	20	27	10	31	6	9	5	18													
Maine	1	-	-	-	-	-	-	-													
N.H.	1	2	-	4	-	-	-	-													
Vt.	-	1	-	1	-	1	-	-													
Mass.	16	22	9	19	5	5	5	6													
R.I.	-	-	-	3	-	-	-	9													
Conn.	2	2	1	4	1	3	-	3													
MID. ATLANTIC	16	88	3	61	9	24	65	111													
Upstate N.Y.	6	20	3	16	-	2	-	4													
N.Y. City	9	29	-	26	6	11	37	38													
N.J.	-	27	-	19	-	7	22	35													
Pa.	1	12	-	-	3	4	6	34													
E.N. CENTRAL	172	255	27	108	66	83	9	103													
Ohio	14	93	-	9	8	9	9	33													
Ind.	16	3	-	3	13	23	-	7													
Ill.	58	92	-	89	13	40	-	49													
Mich.	81	31	25	-	23	7	-	11													
Wis.	3	36	2	7	9	4	-	3													
W.N. CENTRAL	40	73	22	62	4	23	19	20													
Minn.	12	10	6	14	-	-	10	12													
Iowa	8	-	7	-	-	-	-	-													
Mo.	16	51	5	42	4	21	8	6													
N. Dak.	-	-	-	-	-	-	-	-													
S. Dak.	-	-	-	-	-	-	-	1													
Nebr.	4	6	2	3	-	1	1	-													
Kans.	-	6	2	3	-	1	-	1													
S. ATLANTIC	65	130	7	34	109	251	51	76													
Del.	-	4	-	1	1	1	-	2													
Md.	9	10	2	1	10	50	-	11													
D.C.	-	6	U	U	5	10	-	4													
Va.	9	4	-	2	17	17	-	9													
W. Va.	-	3	-	-	-	1	-	5													
N.C.	7	37	4	9	39	62	9	19													
S.C.	3	14	1	4	11	22	18	25													
Ga.	-	6	-	7	12	52	24	-													
Fla.	37	46	-	10	14	36	-	1													
E.S. CENTRAL	42	177	1	90	70	116	23	56													
Ky.	9	18	U	U	3	15	-	5													
Tenn.	19	127	1	82	52	49	4	11													
Ala.	3	18	-	8	11	34	19	34													
Miss.	11	14	-	-	4	18	-	6													
W.S. CENTRAL	55	145	63	264	33	73	3	184													
Ark.	13	11	-	10	1	5	3	-													
La.	-	1	10	15	-	4	-	U													
Okla.	-	54	1	8	20	16	-	4													
Tex.	42	79	52	231	12	48	-	180													
MOUNTAIN	112	84	29	51	16	16	16	29													
Mont.	-	1	-	-	-	-	-	-													
Idaho	13	2	-	1	-	-	-	-													
Wyo.	-	1	-	-	-	-	-	-													
Colo.	13	18	7	16	2	-	1	U													
N. Mex.	13	5	5	6	-	-	3	4													
Ariz.	62	50	13	21	14	16	8	11													
Utah	2	5	4	5	-	-	4	8													
Nev.	9	2	-	2	-	-	-	6													
PACIFIC	276	216	21	30	19	29	122	386													
Wash.	19	3	2	15	2	1	15	8													
Oreg.	44	6	19	9	-	1	-	8													
Calif.	209	201	-	-	17	26	98	353													
Alaska	1	-	-	-	-	-	1	5													
Hawaii	3	6	-	6	-	1	8	12													
Guam	-	2	U	U	-	-	-	-													
P.R.	-	4	U	U	16	28	-	-													
V.I.	-	U	U	U	-	U	-	U													
Amer. Samoa	-	U	U	U	-	U	-	U													
C.N.M.I.	-	U	U	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


