
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 27, 1997 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	1,041	1,170	27,595	31,032	8,656	10,637	-	78	-	55	133	508									
NEW ENGLAND	63	55	625	456	147	255	-	11	-	8	19	17									
Maine	5	1	62	28	6	8	-	-	-	1	1	-									
N.H.	12	13	34	22	17	21	-	1	-	-	1	-									
Vt.	3	2	15	12	7	14	-	-	-	-	-	2									
Mass.	38	36	241	229	56	111	-	10	-	6	16	12									
R.I.	3	2	129	26	16	19	-	-	-	-	-	1									
Conn.	2	1	144	139	45	82	-	-	-	1	1	2									
MID. ATLANTIC	145	213	1,843	1,985	1,275	1,413	-	19	-	8	27	38									
Upstate N.Y.	41	50	367	438	322	358	-	2	-	3	5	12									
N.Y. City	35	57	694	609	428	491	-	9	-	2	11	11									
N.J.	49	65	246	394	201	279	-	3	-	-	3	3									
Pa.	20	41	536	544	324	285	-	5	-	3	8	12									
E.N. CENTRAL	160	191	2,843	2,619	912	1,103	-	6	-	3	9	21									
Ohio	86	95	328	785	93	120	-	-	-	-	-	6									
Ind.	19	21	322	367	93	143	-	-	-	-	-	-									
Ill.	38	50	702	763	227	335	-	6	-	1	7	3									
Mich.	15	12	1,336	506	454	416	-	-	-	2	2	3									
Wis.	2	13	155	198	45	89	-	-	-	-	-	9									
W.N. CENTRAL	65	63	2,182	2,656	469	572	-	13	-	5	18	24									
Minn.	44	48	196	176	44	94	-	3	-	5	8	19									
Iowa	7	4	484	334	47	74	-	1	-	-	1	1									
Mo.	10	8	1,100	1,414	323	326	-	1	-	-	1	3									
N. Dak.	-	-	11	140	5	2	U	-	U	-	-	-									
S. Dak.	2	1	24	43	1	5	-	8	-	-	8	-									
Nebr.	1	1	114	156	16	39	-	-	-	-	-	-									
Kans.	1	1	253	393	33	32	-	-	-	-	-	1									
S. ATLANTIC	172	273	2,135	1,960	1,284	1,573	-	2	-	13	15	12									
Del.	-	2	31	21	6	9	-	-	-	-	-	1									
Md.	58	76	210	256	186	169	-	-	-	2	2	2									
D.C.	-	5	36	39	30	32	-	-	-	1	1	-									
Va.	13	11	229	218	127	163	-	-	-	1	1	3									
W. Va.	4	11	12	19	16	36	-	-	-	-	-	-									
N.C.	21	26	209	204	265	337	-	-	-	2	2	2									
S.C.	4	5	108	57	97	101	-	-	-	1	1	-									
Ga.	42	52	656	414	148	61	U	-	U	1	1	3									
Fla.	30	85	644	732	409	665	-	2	-	5	7	1									
E.S. CENTRAL	48	45	631	1,273	688	914	-	-	-	-	-	2									
Ky.	6	6	75	53	40	76	-	-	-	-	-	-									
Tenn.	27	25	400	778	446	516	-	-	-	-	-	2									
Ala.	15	13	87	217	79	78	-	-	-	-	-	-									
Miss.	-	1	69	225	123	244	-	-	-	-	-	-									
W.S. CENTRAL	51	44	5,501	6,807	1,185	1,616	-	3	-	5	8	27									
Ark.	1	-	216	500	62	93	-	-	-	-	-	-									
La.	13	6	238	261	170	209	-	-	-	-	-	1									
Okla.	32	32	1,416	2,586	51	56	-	-	-	1	1	-									
Tex.	5	6	3,631	3,460	902	1,258	-	3	-	4	7	26									
MOUNTAIN	94	57	4,333	4,573	887	1,164	-	6	-	2	8	157									
Mont.	-	1	71	130	12	21	-	-	-	-	-	-									
Idaho	1	1	144	247	54	88	-	-	-	-	-	1									
Wyo.	4	-	41	41	40	45	U	-	U	-	-	1									
Colo.	19	16	406	512	153	132	-	-	-	-	-	7									
N. Mex.	10	11	354	355	258	417	-	-	-	-	-	17									
Ariz.	33	20	2,353	1,767	201	237	-	5	-	-	5	8									
Utah	3	8	547	1,073	92	129	-	-	-	1	1	118									
Nev.	24	-	417	448	77	95	-	1	-	1	2	5									
PACIFIC	243	229	7,502	8,703	1,809	2,027	-	18	-	11	29	210									
Wash.	6	10	673	1,001	80	158	-	1	-	1	2	38									
Oreg.	35	33	378	875	108	129	-	-	-	-	-	14									
Calif.	188	178	6,283	6,653	1,589	1,710	-	15	-	8	23	46									
Alaska	7	6	34	54	21	16	-	-	-	-	-	63									
Hawaii	7	2	134	120	11	14	-	2	-	2	4	49									
Guam	-	-	-	7	3	1	U	-	U	-	-	-									
P.R.	-	2	257	292	1,376	1,195	-	-	-	-	-	3									
V.I.	-	-	-	41	-	44	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	6	10	1	1	34	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


