
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 30, 2005 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2005
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004

tab delimited data:
test
UNITED STATES	770	749	1	3	42	39	77	76													
NEW ENGLAND	51	71	-	1	4	5	3	-													
Maine	3	6	-	-	-	-	1	-													
N.H.	-	11	-	-	-	2	-	-													
Vt.	6	4	-	-	-	-	2	-													
Mass.	19	37	-	1	-	2	-	-													
R.I.	6	1	-	-	2	-	-	-													
Conn.	17	12	-	-	2	1	-	-													
MID. ATLANTIC	149	155	-	-	-	3	19	19													
Upstate N.Y.	44	52	-	-	-	3	4	2													
N.Y. City	25	30	-	-	-	-	6	6													
N.J.	30	30	-	-	-	-	5	2													
Pa.	50	43	-	-	-	-	4	9													
E.N. CENTRAL	100	138	-	-	-	7	5	23													
Ohio	54	51	-	-	-	2	4	9													
Ind.	27	19	-	-	-	4	1	1													
Ill.	4	37	-	-	-	-	-	9													
Mich.	10	9	-	-	-	1	-	3													
Wis.	5	22	-	-	-	-	-	1													
W.N. CENTRAL	37	34	-	-	2	2	6	4													
Minn.	16	13	-	-	2	2	-	-													
Iowa	-	1	-	-	-	-	-	1													
Mo.	16	12	-	-	-	-	4	3													
N. Dak.	1	2	-	-	-	-	1	-													
S. Dak.	-	-	-	-	-	-	-	-													
Nebr.	3	4	-	-	-	-	1	-													
Kans.	1	2	-	-	-	-	-	-													
S. ATLANTIC	210	173	-	-	10	8	13	11													
Del.	-	-	-	-	-	-	-	-													
Md.	32	35	-	-	4	2	-	-													
D.C.	-	-	-	-	-	-	-	-													
Va.	18	12	-	-	-	-	-	-													
W. Va.	13	8	-	-	1	3	2	-													
N.C.	25	19	-	-	2	1	-	-													
S.C.	10	4	-	-	-	-	1	-													
Ga.	58	50	-	-	-	-	6	11													
Fla.	54	45	-	-	3	2	4	-													
E.S. CENTRAL	40	25	-	-	1	-	8	5													
Ky.	4	-	-	-	1	-	1	-													
Tenn.	29	17	-	-	-	-	5	4													
Ala.	7	8	-	-	-	-	2	1													
Miss.	-	-	-	-	-	-	-	-													
W.S. CENTRAL	42	32	1	-	2	4	5	1													
Ark.	-	-	-	-	-	-	-	-													
La.	15	9	1	-	-	-	5	1													
Okla.	27	23	-	-	2	4	-	-													
Tex.	-	-	-	-	-	-	-	-													
MOUNTAIN	105	86	-	2	14	8	15	10													
Mont.	-	-	-	-	-	-	-	-													
Idaho	3	2	-	-	-	-	1	1													
Wyo.	1	-	-	-	-	-	-	-													
Colo.	24	20	-	-	-	-	3	2													
N. Mex.	10	20	-	-	4	3	-	4													
Ariz.	47	36	-	-	8	5	3	1													
Utah	10	6	-	2	-	-	6	1													
Nev.	10	2	-	-	2	-	2	1													
PACIFIC	36	35	-	-	9	2	3	3													
Wash.	-	1	-	-	-	-	-	1													
Oreg.	17	19	-	-	-	-	3	-													
Calif.	15	9	-	-	9	2	-	1													
Alaska	1	2	-	-	-	-	-	1													
Hawaii	3	4	-	-	-	-	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


