
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 16, 1996 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Measles (Rubeola), Total cummulative for 1996
Measles (Rubeola), Total cummulative for 1995
Mumps current week
Mumps cummulative for 1996
Mumps cummulative for 1995
Pertussis current week
Pertussis cummulative for 1996
Pertussis cummulative for 1995
Rubella current week
Rubella cummulative for 1996
Rubella cummulative for 1995

tab delimited data:
test
UNITED STATES	18	132	7	115	171	55	380	565	2	33	15										
NEW ENGLAND	5	3	-	-	3	14	78	81	2	2	2										
Maine	-	-	-	-	2	-	2	8	-	-	-										
N.H.	-	-	-	-	-	3	13	5	-	-	1										
Vt.	1	-	-	-	-	-	6	2	-	-	-										
Mass.	3	1	-	-	-	8	54	62	-	-	1										
R.I.	-	2	-	-	-	-	-	-	-	-	-										
Conn.	1	-	-	-	1	3	3	4	2	2	-										
MID. ATLANTIC	1	1	2	17	25	4	52	45	-	3	1										
Upstate N.Y.	-	-	-	5	7	-	31	26	-	2	-										
N.Y. City	1	-	-	3	2	1	9	9	-	1	1										
N.J.	-	1	-	-	4	-	-	4	-	-	-										
Pa.	-	-	2	9	12	3	12	6	-	-	-										
E.N. CENTRAL	-	-	1	29	24	11	58	63	-	-	-										
Ohio	-	-	-	14	11	6	41	29	-	-	-										
Ind.	-	-	-	5	4	3	6	6	-	-	-										
Ill.	-	-	-	-	-	-	-	-	-	-	-										
Mich.	-	-	1	10	9	2	9	24	-	-	-										
Wis.	-	-	-	-	-	-	2	4	-	-	-										
W.N. CENTRAL	-	1	-	2	10	-	3	25	-	-	-										
Minn.	-	-	-	-	-	-	1	-	-	-	-										
Iowa	-	-	-	-	1	-	2	1	-	-	-										
Mo.	-	1	-	-	7	-	-	7	-	-	-										
N. Dak.	-	-	-	2	-	-	-	5	-	-	-										
S. Dak.	-	-	-	-	-	-	-	4	-	-	-										
Nebr.	-	-	-	-	2	-	-	1	-	-	-										
Kans.	-	-	-	-	-	-	-	7	-	-	-										
S. ATLANTIC	2	-	-	13	30	10	34	59	-	-	1										
Del.	1	-	-	-	-	3	3	3	-	-	-										
Md.	1	-	-	7	5	2	20	-	-	-	-										
D.C.	-	-	-	-	-	-	-	1	-	-	-										
Va.	-	-	-	2	7	-	-	-	-	-	-										
W. Va.	-	-	-	-	-	-	-	-	-	-	-										
N.C.	-	-	-	-	14	-	-	46	-	-	-										
S.C.	-	-	-	3	1	-	2	7	-	-	-										
Ga.	-	-	-	1	-	-	1	-	-	-	-										
Fla.	-	-	-	-	3	5	8	2	-	-	1										
E.S. CENTRAL	-	-	-	5	6	-	8	14	-	-	-										
Ky.	-	-	-	-	-	-	5	-	-	-	-										
Tenn.	-	-	-	-	-	-	-	2	-	-	-										
Ala.	-	-	-	3	2	-	1	12	-	-	-										
Miss.	-	-	-	2	4	-	2	-	N	N	N										
W.S. CENTRAL	-	2	-	3	12	1	4	13	-	-	1										
Ark.	-	2	-	-	3	-	2	-	-	-	-										
La.	-	-	-	3	2	1	2	-	-	-	-										
Okla.	-	-	-	-	-	-	-	-	-	-	-										
Tex.	-	-	-	-	7	-	-	13	-	-	1										
MOUNTAIN	3	53	-	9	9	2	45	167	-	-	2										
Mont.	-	-	-	-	-	-	2	2	-	-	-										
Idaho	-	-	-	-	1	-	13	48	-	-	-										
Wyo.	-	-	-	-	-	-	-	-	-	-	-										
Colo.	-	17	-	-	-	2	6	32	-	-	-										
N. Mex.	-	27	N	N	N	-	13	5	-	-	-										
Ariz.	-	8	-	1	1	-	2	77	-	-	2										
Utah	-	-	-	-	1	-	1	2	-	-	-										
Nev.	3	1	-	8	6	-	8	1	-	-	-										
PACIFIC	7	72	4	37	52	13	98	98	-	28	8										
Wash.	4	-	1	3	3	13	23	11	-	1	-										
Oreg.	-	1	N	N	N	-	16	2	-	-	1										
Calif.	1	70	3	26	42	-	55	83	-	26	7										
Alaska	1	-	-	1	6	-	-	-	-	-	-										
Hawaii	1	1	-	7	1	-	4	2	-	1	-										
Guam	-	-	U	-	-	U	-	-	U	-	-										
P.R.	-	-	-	1	1	-	-	3	-	-	-										
V.I.	-	-	U	-	1	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


