
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending March 5, 2011 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2011
Legionellosis cummulative for 2010
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2011
Lyme disease cummulative for 2010
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2011
Malaria cummulative for 2010

tab delimited data:
test
UNITED STATES	26	55	123	260	366	34	406	1,671	790	2,145	5	27	82	149	202						
NEW ENGLAND	1	4	16	15	18	-	126	504	79	671	-	1	5	6	11						
Conn.	-	0	6	-	3	-	47	213	-	278	-	0	1	-	-						
Maine	-	0	4	1	-	-	12	67	21	26	-	0	1	-	-						
Mass.	1	2	10	13	9	-	41	223	35	229	-	1	4	4	11						
N.H.	-	0	5	-	1	-	24	68	17	122	-	0	2	-	-						
R.I.	-	0	4	-	4	-	1	40	1	6	-	0	4	-	-						
Vt.	-	0	2	1	1	-	4	27	5	10	-	0	1	2	-						
MID. ATLANTIC	3	14	48	61	77	10	181	734	494	1,001	-	7	18	42	52						
N.J.	-	1	11	1	11	-	49	220	46	295	-	0	1	-	-						
N.Y. (Upstate)	2	5	19	23	23	6	36	159	74	98	-	1	6	5	13						
N.Y. City	-	2	17	15	19	-	2	8	2	28	-	4	14	29	29						
Pa.	1	6	19	22	24	4	92	386	372	580	-	1	3	8	10						
E.N. CENTRAL	8	12	44	46	86	-	26	325	6	84	-	2	9	11	19						
Ill.	-	2	15	-	11	-	1	18	-	4	-	0	7	-	7						
Ind.	1	2	7	6	11	-	0	7	-	10	-	0	2	1	2						
Mich.	-	3	20	8	10	-	1	14	1	-	-	0	4	2	3						
Ohio	7	4	15	32	34	-	0	9	3	4	-	1	5	7	7						
Wis.	-	1	5	-	20	-	22	297	2	66	-	0	2	1	-						
W.N. CENTRAL	-	2	9	4	10	-	1	11	-	3	-	1	4	1	14						
Iowa	-	0	2	-	-	-	0	10	-	2	-	0	2	-	3						
Kans.	-	0	2	-	2	-	0	1	-	1	-	0	2	-	3						
Minn.	-	0	8	-	3	-	0	0	-	-	-	0	0	-	3						
Mo.	-	1	4	3	2	-	0	1	-	-	-	0	3	-	2						
Nebr.	-	0	2	-	2	-	0	2	-	-	-	0	1	1	3						
N. Dak.	-	0	1	-	-	-	0	5	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	1	-	0	1	-	-	-	0	2	-	-						
S. ATLANTIC	5	10	27	45	67	20	57	175	192	347	2	7	45	59	64						
Del.	-	0	3	-	3	2	10	33	44	98	-	0	1	-	1						
D.C.	-	0	4	-	-	-	0	4	2	1	-	0	2	1	1						
Fla.	4	3	9	28	25	5	2	10	14	9	2	2	7	17	22						
Ga.	-	1	4	1	10	-	0	2	1	1	-	1	7	10	10						
Md.	1	2	6	7	15	4	22	105	66	155	-	1	24	10	11						
N.C.	-	1	7	5	2	-	1	9	6	17	-	0	13	8	9						
S.C.	-	0	2	-	1	-	0	3	-	4	-	0	1	-	-						
Va.	-	1	10	4	10	9	18	83	59	59	-	1	5	13	10						
W. Va.	-	0	3	-	1	-	0	29	-	3	-	0	1	-	-						
E.S. CENTRAL	-	2	10	10	18	-	0	4	1	8	-	0	3	2	3						
Ala.	-	0	2	1	3	-	0	1	-	-	-	0	1	1	1						
Ky.	-	0	4	4	5	-	0	1	-	1	-	0	1	-	2						
Miss.	-	0	3	1	2	-	0	0	-	-	-	0	2	-	-						
Tenn.	-	1	6	4	8	-	0	4	1	7	-	0	2	1	-						
W.S. CENTRAL	1	3	8	8	9	1	2	19	1	4	-	1	14	4	12						
Ark.	-	0	2	-	1	-	0	0	-	-	-	0	1	-	1						
La.	-	0	2	1	1	-	0	1	-	-	-	0	1	-	1						
Okla.	-	0	3	1	-	-	0	0	-	-	-	0	1	1	1						
Tex.	1	2	7	6	7	1	2	19	1	4	-	1	13	3	9						
MOUNTAIN	1	3	10	11	25	-	0	3	1	2	1	1	4	9	9						
Ariz.	1	1	7	5	6	-	0	1	-	-	-	0	3	3	2						
Colo.	-	0	2	1	8	-	0	1	-	-	1	0	3	3	2						
Idaho	-	0	1	1	-	-	0	2	-	1	-	0	1	-	-						
Mont.	-	0	1	-	1	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	2	1	5	-	0	1	-	-	-	0	2	2	2						
N. Mex.	-	0	2	-	1	-	0	2	1	-	-	0	1	1	-						
Utah	-	0	2	3	4	-	0	1	-	1	-	0	0	-	3						
Wyo.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
PACIFIC	7	5	13	60	56	3	3	10	16	25	2	3	10	15	18						
Alaska	-	0	2	-	-	-	0	1	-	1	-	0	2	2	-						
Calif.	7	4	12	53	55	3	2	7	12	12	1	2	9	7	14						
Hawaii	-	0	1	1	-	N	0	0	N	N	-	0	1	-	-						
Oreg.	-	0	3	1	-	-	1	4	4	12	-	0	3	3	2						
Wash.	-	0	5	5	1	-	0	3	-	-	1	0	5	3	2						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	N	0	0	N	N	-	0	1	-	3						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


